"stretch_id","motorbike","car","car_axle","bus_2_axle","bus_3_axle","bus_4_axle","truck_2_axle","truck_3_axle","truck_4_axle","truck_5_axle","truck_6_axle","truck_7_axle","truck_8_axle","truck_9_axle","load_axle","truck_10_axle","toll_ref","motorbike_axle","car_rush_hour","car_evening_hour","pedestrian","bicycle","car_rush_hour_2","car_evening_hour_2","car_morning_night_hour_2"
701,30,60,30,125,125,125,125,125,125,190,190,285,285,285,63,,"pase",,,,,,,,
702,20,40,20,60,60,60,60,60,60,100,100,135,135,135,30,,"pase",,,,,,,,
703,15,30,15,80,80,80,80,80,80,110,110,160,160,160,40,,"pase",,,,,,,,
704,212,425,215,820,820,820,820,820,820,1250,1250,1895,1895,1895,412,,"pase",,,,,,,,
705,197,395,200,775,775,775,775,775,775,1170,1170,1760,1760,1760,389,,"pase",,,,,,,,
706,162,325,165,655,655,655,655,655,655,1010,1010,1485,1485,1485,329,,"pase",,,,,,,,
708,155,310,157,625,625,625,625,625,625,945,945,1400,1400,1400,314,,"pase",,,,,,,,
709,135,270,137,540,540,540,540,540,540,820,820,1215,1215,1215,271,,"pase",,,,,,,,
710,122,245,124,490,490,490,490,490,490,755,755,1120,1120,1120,246,,"pase",,,,,,,,
711,115,230,116,470,470,470,470,470,470,695,695,1050,1050,1050,236,,"pase",,,,,,,,
713,100,200,100,375,375,375,375,375,375,560,560,830,830,830,188,,"pase",,,,,,,,
712,100,200,100,375,375,375,375,375,375,560,560,830,830,830,188,,"pase",,,,,,,,
714,75,150,75,285,285,285,285,285,285,440,440,640,640,640,143,,"pase",,,,,,,,
716,50,100,51,160,160,160,160,160,160,245,245,345,345,345,81,,"pase",,,,,,,,
715,50,100,50,185,185,185,185,185,185,290,290,420,420,420,93,,"pase",,,,,,,,
717,35,70,35,140,140,140,140,140,140,210,210,295,295,295,70,,"pase",,,,,,,,
718,20,40,20,60,60,60,60,60,60,100,100,135,135,135,30,,"pase",,,,,,,,
719,262,525,266,980,980,980,980,980,980,1495,1495,2240,2240,2240,493,,"pase",,,,,,,,
720,247,495,251,935,935,935,935,935,935,1415,1415,2105,2105,2105,470,,"pase",,,,,,,,
721,212,425,216,815,815,815,815,815,815,1255,1255,1830,1830,1830,410,,"pase",,,,,,,,
723,205,410,208,785,785,785,785,785,785,1190,1190,1745,1745,1745,395,,"pase",,,,,,,,
724,185,370,188,700,700,700,700,700,700,1065,1065,1560,1560,1560,352,,"pase",,,,,,,,
725,172,345,175,650,650,650,650,650,650,1000,1000,1465,1465,1465,327,,"pase",,,,,,,,
726,165,330,167,630,630,630,630,630,630,940,940,1395,1395,1395,317,,"pase",,,,,,,,
727,150,300,151,535,535,535,535,535,535,805,805,1175,1175,1175,269,,"pase",,,,,,,,
728,150,300,151,535,535,535,535,535,535,805,805,1175,1175,1175,269,,"pase",,,,,,,,
729,125,250,126,445,445,445,445,445,445,685,685,985,985,985,224,,"pase",,,,,,,,
730,100,200,101,345,345,345,345,345,345,535,535,765,765,765,174,,"pase",,,,,,,,
731,85,170,86,300,300,300,300,300,300,455,455,640,640,640,151,,"pase",,,,,,,,
732,70,140,71,220,220,220,220,220,220,345,345,480,480,480,111,,"pase",,,,,,,,
733,50,100,51,160,160,160,160,160,160,245,245,345,345,345,81,,"pase",,,,,,,,
734,7,14,7,20,20,20,20,20,20,50,50,60,60,60,10,,"pase",,,,,,,,
737,105,210,107,400,400,400,400,400,400,625,625,960,960,960,201,,"pase",,,,,,,,
738,90,180,92,355,355,355,355,355,355,545,545,825,825,825,178,,"pase",,,,,,,,
742,55,110,57,235,235,235,235,235,235,385,385,550,550,550,118,,"pase",,,,,,,,
744,47,95,49,205,205,205,205,205,205,320,320,465,465,465,103,,"pase",,,,,,,,
746,27,55,29,120,120,120,120,120,120,195,195,280,280,280,60,,"pase",,,,,,,,
747,15,30,16,70,70,70,70,70,70,130,130,185,185,185,35,,"pase",,,,,,,,
749,7,8,7,50,50,50,50,50,50,70,70,115,115,115,25,,"pase",,,,,,,,
745,47,95,49,205,205,205,205,205,205,320,320,465,465,465,103,,"pase",,,,,,,,
741,50,100,50,190,190,190,190,190,190,270,270,410,410,410,95,,"pase",,,,,,,,
740,65,130,65,232,232,232,235,235,235,350,350,535,535,535,118,,"pase",,,,,,,,
739,80,160,80,315,315,315,315,315,315,460,460,695,695,695,158,,"pase",,,,,,,,
736,100,200,100,375,375,375,375,375,375,560,560,830,830,830,188,,"pase",,,,,,,,
735,150,300,151,535,535,535,535,535,535,805,805,1175,1175,1175,269,,"pase",,,,,,,,
750,70,140,70,208,208,208,208,270,270,386,386,495,495,495,104,,"pase",,,,,,,,
751,40,81,41,120,120,120,120,156,156,225,225,287,287,287,60,,"pase",,,,,,,,
753,25,51,25,72,72,72,72,93,93,132,132,170,170,170,36,,"pase",,,,,,,,
754,23,47,24,70,70,70,70,90,90,131,131,167,167,167,35,,"pase",,,,,,,,
755,9,19,8,25,25,25,25,36,36,51,51,59,59,59,13,,"pase",,,,,,,,
767,81,162,81,244,244,244,428,428,428,749,749,749,749,749,214,,"pase",,,,,,,,
766,59,119,59,179,179,179,313,313,313,548,548,548,548,548,156,,"pase",,,,,,,,
765,28,57,29,86,86,86,151,151,151,264,264,264,264,264,75,,"pase",,,,,,,,
760,59,119,59,179,179,179,313,313,313,548,548,548,548,548,156,,"pase",,,,,,,,
759,31,62,31,92,92,92,162,162,162,283,283,283,283,283,81,,"pase",,,,,,,,
761,22,44,22,66,66,66,115,115,115,201,201,201,201,201,57,,"pase",,,,,,,,
764,52,105,53,158,158,158,277,277,277,485,485,485,485,485,138,,"pase",,,,,,,,
763,31,62,31,92,92,92,162,162,162,283,283,283,283,283,81,,"pase",,,,,,,,
762,28,57,29,86,86,86,151,151,151,264,264,264,264,264,75,,"pase",,,,,,,,
758,81,162,81,244,244,244,428,428,428,749,749,749,749,749,214,,"pase",,,,,,,,
757,52,105,53,158,158,158,277,277,277,485,485,485,485,485,138,,"pase",,,,,,,,
756,22,44,22,66,66,66,115,115,115,201,201,201,201,201,57,,"pase",,,,,,,,
782,27,55,27,95,95,95,95,95,95,140,140,180,180,180,47,,"pase",,,,,,,,
783,82,165,82,265,265,265,265,265,265,333,333,453,453,453,132,,"pase",,,,,,,,
784,47,95,47,125,125,125,125,125,125,152,152,240,240,240,62,,"pase",,,,,,,,
785,27,55,27,70,70,70,70,70,70,80,80,120,120,120,35,,"pase",,,,,,,,
786,50,100,50,145,145,145,145,145,145,185,185,275,275,275,72,,"pase",,,,,,,,
787,29,58,29,65,65,65,65,65,65,80,80,120,120,120,32,,"pase",,,,,,,,
788,34,68,34,85,85,85,85,85,85,100,100,165,165,165,42,,"pase",,,,,,,,
790,25,49,,124,124,124,124,124,124,198,198,222,222,222,62,,"pase",,,,,,,,
789,36,73,,182,182,182,182,182,182,291,291,328,328,328,91,,"pase",,,,,,,,
796,9,18,,46,46,46,46,46,46,73,73,82,82,82,23,,"pase",,,,,,,,
795,21,42,,104,104,104,104,104,104,167,167,188,188,188,52,,"pase",,,,,,,,
791,10,21,,52,52,52,52,52,52,83,83,94,94,94,26,,"pase",,,,,,,,
797,24,48,,121,121,121,121,121,121,194,194,218,218,218,60,,"pase",,,,,,,,
798,9,17,,43,43,43,43,43,43,69,69,77,77,77,21,,"pase",,,,,,,,
792,36,73,,182,182,182,182,182,182,291,291,328,328,328,91,,"pase",,,,,,,,
794,21,41,,104,104,104,104,104,104,166,166,187,187,187,52,,"pase",,,,,,,,
793,10,21,,52,52,52,52,52,52,84,84,94,94,94,26,,"pase",,,,,,,,
799,78,157,78,335,335,335,335,335,410,559,617,835,835,835,168,,"pase",,,,,,,,
800,58,117,58,260,260,260,260,260,260,409,409,627,627,627,130,,"pase",,,,,,,,
801,55,110,55,245,245,245,245,245,245,384,384,589,589,589,122,,"pase",,,,,,,,
803,28,56,28,125,125,125,125,125,125,196,196,301,301,301,62,,"pase",,,,,,,,
804,11,22,11,50,50,50,50,50,50,78,78,119,119,119,25,,"pase",,,,,,,,
805,78,157,78,335,335,335,335,335,410,559,617,835,835,835,168,,"pase",,,,,,,,
806,67,134,67,286,286,286,286,286,361,481,539,715,715,715,143,,"pase",,,,,,,,
807,50,101,50,210,210,210,210,210,285,363,421,534,534,534,105,,"pase",,,,,,,,
809,23,47,23,91,91,91,91,91,166,175,233,246,246,246,46,,"pase",,,,,,,,
810,55,110,55,245,245,245,245,245,245,384,384,589,589,589,122,,"pase",,,,,,,,
811,43,87,43,195,195,195,195,195,195,306,306,469,469,469,97,,"pase",,,,,,,,
812,27,54,27,120,120,120,120,120,120,188,188,288,288,288,60,,"pase",,,,,,,,
813,23,47,23,91,91,91,91,91,166,175,233,246,246,246,46,,"pase",,,,,,,,
815,3,7,3,16,16,16,16,16,16,25,25,38,38,38,8,,"pase",,,,,,,,
822,50,101,50,210,210,210,210,210,285,363,421,534,534,534,105,,"pase",,,,,,,,
824,30,61,30,135,135,135,135,135,135,213,213,326,326,326,67,,"pase",,,,,,,,
825,28,56,28,125,125,125,125,125,125,196,196,301,301,301,62,,"pase",,,,,,,,
826,27,54,27,120,120,120,120,120,120,188,188,288,288,288,60,,"pase",,,,,,,,
823,17,34,17,75,75,75,75,75,75,118,118,181,181,181,37,,"pase",,,,,,,,
828,67,134,67,286,286,286,286,286,361,481,539,715,715,715,143,,"pase",,,,,,,,
829,47,94,47,211,211,211,211,211,211,331,331,507,507,507,105,,"pase",,,,,,,,
830,43,87,43,195,195,195,195,195,195,306,306,469,469,469,97,,"pase",,,,,,,,
832,17,34,17,75,75,75,75,75,75,118,118,181,181,181,37,,"pase",,,,,,,,
833,11,22,11,50,50,50,50,50,50,78,78,119,119,119,25,,"pase",,,,,,,,
1433,22,43,83,75,75,75,75,75,75,81,81,81,81,81,83,,"pase",,,,,,,,
1434,29,57,83,100,100,100,100,100,100,107,107,107,107,107,83,,"pase",,,,,,,,
866,37,73,83,121,121,121,121,121,121,128,128,128,128,128,83,,"pase",,,,,,,,
1435,37,73,83,121,121,121,121,121,121,128,128,128,128,128,83,,"pase",,,,,,,,
1432,49,98,83,180,180,180,180,180,180,198,198,198,198,198,83,,"pase",,,,,,,,
1431,49,98,83,180,180,180,180,180,180,198,198,198,198,198,83,,"pase",,,,,,,,
870,73,146,83,259,259,259,259,259,259,278,278,278,278,278,83,,"pase",,,,,,,,
850,80,160,83,281,281,281,281,281,281,304,304,304,304,304,83,,"pase",,,,,,,,
859,86,171,83,302,302,302,302,302,302,325,325,325,325,325,83,,"pase",,,,,,,,
863,86,171,83,302,302,302,302,302,302,325,325,325,325,325,83,,"pase",,,,,,,,
868,31,62,83,106,106,106,106,106,106,113,113,113,113,113,83,,"pase",,,,,,,,
848,38,76,83,131,131,131,131,131,131,139,139,139,139,139,83,,"pase",,,,,,,,
854,45,89,83,151,151,151,151,151,151,161,161,161,161,161,83,,"pase",,,,,,,,
858,45,89,83,151,151,151,151,151,151,161,161,161,161,161,83,,"pase",,,,,,,,
855,58,115,83,210,210,210,210,210,210,231,231,231,231,231,83,,"pase",,,,,,,,
862,58,115,83,210,210,210,210,210,210,231,231,231,231,231,83,,"pase",,,,,,,,
851,7,13,7,24,24,24,24,24,24,26,26,26,26,26,7,,"pase",,,,,,,,
860,13,26,14,53,53,53,53,53,53,56,56,56,56,56,14,,"pase",,,,,,,,
869,13,26,14,53,53,53,53,53,53,56,56,56,56,56,14,,"pase",,,,,,,,
1430,22,43,83,75,75,75,75,75,75,81,81,81,81,81,83,,"pase",,,,,,,,
856,31,62,83,106,106,106,106,106,106,113,113,113,113,113,83,,"pase",,,,,,,,
864,73,146,83,259,259,259,259,259,259,278,278,278,278,278,83,,"pase",,,,,,,,
849,6,10,6,20,20,20,20,20,20,23,23,23,23,23,6,,"pase",,,,,,,,
857,6,10,6,20,20,20,20,20,20,23,23,23,23,23,6,,"pase",,,,,,,,
867,7,13,7,24,24,24,24,24,24,26,26,26,26,26,7,,"pase",,,,,,,,
865,29,57,83,100,100,100,100,100,100,107,107,107,107,107,83,,"pase",,,,,,,,
853,38,76,83,131,131,131,131,131,131,139,139,139,139,139,83,,"pase",,,,,,,,
861,80,160,83,281,281,281,281,281,281,304,304,304,304,304,83,,"pase",,,,,,,,
871,105,210,104,402,402,402,402,572,572,876,876,1167,1167,1167,201,,"pase",,,,,,,,
872,105,210,104,402,402,402,402,572,572,876,876,1167,1167,1167,201,,"pase",,,,,,,,
873,61,122,61,220,220,220,220,321,321,474,474,643,643,643,107,,"pase",,,,,,,,
874,61,122,61,220,220,220,220,321,321,474,474,643,643,643,107,,"pase",,,,,,,,
875,44,89,44,182,182,182,182,251,251,402,402,523,523,523,92,,"pase",,,,,,,,
876,44,89,44,182,182,182,182,251,251,402,402,523,523,523,92,,"pase",,,,,,,,
878,181,363,181,670,670,670,670,963,963,1496,1496,1988,1988,1988,337,,"pase",,,,,,,,
879,181,363,181,670,670,670,670,963,963,1496,1496,1988,1988,1988,337,,"pase",,,,,,,,
880,151,302,151,562,562,562,562,809,809,1253,1253,1665,1665,1665,282,,"pase",,,,,,,,
881,151,302,151,562,562,562,562,809,809,1253,1253,1665,1665,1665,282,,"pase",,,,,,,,
882,135,270,136,500,500,500,500,718,718,1112,1112,1479,1479,1479,251,,"pase",,,,,,,,
883,135,270,136,500,500,500,500,718,718,1112,1112,1479,1479,1479,251,,"pase",,,,,,,,
884,111,221,111,411,411,411,411,590,590,916,916,1218,1218,1218,206,,"pase",,,,,,,,
885,111,221,111,411,411,411,411,590,590,916,916,1218,1218,1218,206,,"pase",,,,,,,,
886,94,189,95,349,349,349,349,500,500,776,776,1031,1031,1031,174,,"pase",,,,,,,,
887,94,189,95,349,349,349,349,500,500,776,776,1031,1031,1031,174,,"pase",,,,,,,,
888,64,128,65,241,241,241,241,346,346,533,533,709,709,709,120,,"pase",,,,,,,,
889,64,128,65,241,241,241,241,346,346,533,533,709,709,709,120,,"pase",,,,,,,,
890,12,23,12,45,45,45,45,64,64,98,98,131,131,131,22,,"pase",,,,,,,,
834,37,75,34,188,188,188,188,188,188,226,226,322,322,322,49,,"pase",,,,,,,,
835,20,40,18,100,100,100,100,100,100,120,120,171,171,171,26,,"pase",,,,,,,,
836,18,36,16,89,89,89,89,89,89,107,107,153,153,153,23,,"pase",,,,,,,,
837,25,50,23,124,124,124,124,124,124,149,149,213,213,213,32,,"pase",,,,,,,,
838,7,14,7,36,36,36,36,36,36,43,43,62,62,62,9,,"pase",,,,,,,,
1436,5,10,5,26,26,26,26,26,26,31,31,44,44,44,7,,"pase",,,,,,,,
839,2,4,2,11,11,11,11,11,11,13,13,18,18,18,3,,"pase",,,,,,,,
1444,20,40,18,99,99,99,99,99,99,119,119,170,170,170,26,,"pase",,,,,,,,
841,17,35,16,88,88,88,88,88,88,106,106,151,151,151,23,,"pase",,,,,,,,
893,30,61,57,74,124,139,72,122,137,199,212,274,293,303,50,,"pase",,,,,,,,
895,19,39,20,63,63,63,61,61,61,94,94,126,126,126,31,,"pase",,,,,,,,
899,9,18,9,34,34,34,33,33,33,50,50,66,66,66,17,,"pase",,,,,,,,
894,30,61,57,74,124,139,72,122,137,199,212,274,293,303,50,,"pase",,,,,,,,
892,40,81,41,144,180,209,142,178,207,297,322,412,448,468,68,,"pase",,,,,,,,
891,63,128,65,233,309,371,231,307,369,523,576,729,805,847,109,,"pase",,,,,,,,
900,4,8,4,19,19,19,22,22,22,25,25,30,30,30,11,,"pase",,,,,,,,
897,14,28,14,44,44,44,40,40,40,64,64,81,81,81,20,,"pase",,,,,,,,
901,3,7,4,15,15,15,13,13,13,23,23,27,27,27,7,,"pase",,,,,,,,
898,14,28,14,39,39,39,40,40,40,59,59,85,85,85,20,,"pase",,,,,,,,
896,17,36,19,80,80,80,82,82,82,110,110,151,151,151,12,,"pase",,,,,,,,
994,30,61,57,74,124,139,72,122,137,199,212,274,293,303,50,,"pase",,,,,,,,
999,11,22,37,11,61,76,11,61,76,105,118,148,167,177,19,,"pase",,,,,,,,
998,14,28,40,20,70,85,20,70,85,119,132,167,186,196,24,,"pase",,,,,,,,
991,39,79,66,110,160,175,104,154,169,247,260,324,343,353,66,,"pase",,,,,,,,
1000,10,20,10,39,56,70,39,56,70,98,110,138,155,165,18,,"pase",,,,,,,,
993,33,67,34,128,186,232,128,186,232,323,363,454,512,544,59,,"pase",,,,,,,,
992,35,71,62,93,143,158,93,143,158,223,236,301,320,330,60,,"pase",,,,,,,,
995,27,55,54,67,117,132,66,116,131,187,200,258,277,287,47,,"pase",,,,,,,,
996,25,50,51,56,106,121,55,105,120,169,182,239,258,268,41,,"pase",,,,,,,,
997,16,33,43,33,83,98,29,79,94,135,148,187,206,216,28,,"pase",,,,,,,,
990,48,98,76,154,204,219,152,202,217,305,318,419,438,448,61,,"pase",,,,,,,,
981,19,39,20,63,63,63,61,61,61,94,94,126,126,126,31,,"pase",,,,,,,,
985,3,6,3,9,9,9,9,9,9,14,14,19,19,19,5,,"pase",,,,,,,,
979,28,57,29,99,99,99,93,93,93,142,142,176,176,176,47,,"pase",,,,,,,,
980,24,49,25,82,82,82,82,82,82,118,118,153,153,153,41,,"pase",,,,,,,,
982,16,33,17,56,56,56,55,55,55,82,82,110,110,110,28,,"pase",,,,,,,,
983,14,28,14,45,45,45,44,44,44,64,64,91,91,91,22,,"pase",,,,,,,,
984,5,11,6,22,22,22,18,18,18,30,30,39,39,39,9,,"pase",,,,,,,,
978,37,76,39,143,143,143,141,141,141,200,200,271,271,271,42,,"pase",,,,,,,,
988,11,22,37,11,61,76,11,61,76,105,118,148,167,177,19,,"pase",,,,,,,,
989,11,22,37,11,61,76,11,61,76,105,118,148,167,177,19,,"pase",,,,,,,,
987,21,42,21,81,117,146,81,117,146,203,228,286,322,342,37,,"pase",,,,,,,,
986,44,89,45,170,246,308,170,246,308,429,482,603,679,721,78,,"pase",,,,,,,,
974,16,33,17,51,51,51,49,49,49,76,76,101,101,101,25,,"pase",,,,,,,,
972,25,50,25,88,88,88,87,87,87,128,128,168,168,168,44,,"pase",,,,,,,,
973,21,42,21,71,71,71,71,71,71,102,102,135,135,135,36,,"pase",,,,,,,,
975,14,28,14,44,44,44,43,43,43,64,64,87,87,87,22,,"pase",,,,,,,,
976,11,22,11,37,37,37,35,35,35,50,50,70,70,70,18,,"pase",,,,,,,,
977,2,5,3,13,13,13,9,9,9,17,17,20,20,20,5,,"pase",,,,,,,,
971,33,68,35,131,131,131,131,131,131,182,182,250,250,250,37,,"pase",,,,,,,,
912,9,18,9,34,34,34,33,33,33,50,50,66,66,66,17,,"pase",,,,,,,,
905,39,79,66,110,160,175,104,154,169,247,260,324,343,353,66,,"pase",,,,,,,,
907,28,57,29,99,99,99,93,93,93,142,142,176,176,176,47,,"pase",,,,,,,,
906,39,79,66,110,160,175,104,154,169,247,260,324,343,353,66,,"pase",,,,,,,,
903,49,99,50,180,216,245,174,210,239,345,370,462,498,518,84,,"pase",,,,,,,,
902,72,146,74,269,345,407,263,339,401,571,624,779,855,897,125,,"pase",,,,,,,,
913,3,7,4,15,15,15,13,13,13,28,28,34,34,34,7,,"pase",,,,,,,,
909,24,49,25,85,85,85,83,83,83,119,119,158,158,158,42,,"pase",,,,,,,,
911,14,28,14,49,49,49,49,49,49,76,76,97,97,97,25,,"pase",,,,,,,,
910,24,48,24,75,75,75,81,81,81,115,115,151,151,151,41,,"pase",,,,,,,,
904,28,57,29,99,99,99,93,93,93,142,142,176,176,176,47,,"pase",,,,,,,,
1005,30,61,57,74,124,139,72,122,137,199,212,274,293,303,50,,"pase",,,,,,,,
1010,11,22,37,11,61,76,11,61,76,105,118,148,167,177,19,,"pase",,,,,,,,
1009,14,28,40,20,70,85,20,70,85,119,132,167,186,196,24,,"pase",,,,,,,,
1002,39,79,66,110,160,175,104,154,169,247,260,324,343,353,66,,"pase",,,,,,,,
1011,10,20,10,39,56,70,39,56,70,98,110,138,155,165,18,,"pase",,,,,,,,
1004,33,67,34,128,186,232,128,186,232,323,363,454,512,544,59,,"pase",,,,,,,,
1003,35,71,62,93,143,158,93,143,158,223,236,301,320,330,60,,"pase",,,,,,,,
1006,27,55,54,67,117,132,66,116,131,187,200,258,277,287,47,,"pase",,,,,,,,
1007,25,50,51,56,106,121,55,105,120,169,182,239,258,268,41,,"pase",,,,,,,,
1008,16,33,43,33,83,98,29,79,94,135,148,187,206,216,28,,"pase",,,,,,,,
1001,48,98,76,154,204,219,152,202,217,305,318,419,438,448,61,,"pase",,,,,,,,
1015,40,81,41,144,180,209,142,178,207,297,322,412,448,468,68,,"pase",,,,,,,,
1022,10,20,10,39,56,70,39,56,70,98,110,138,155,165,18,,"pase",,,,,,,,
1021,21,42,21,81,117,146,81,117,146,203,228,286,322,342,37,,"pase",,,,,,,,
1019,24,48,24,90,126,155,90,126,155,217,242,305,341,361,42,,"pase",,,,,,,,
1013,49,99,50,180,216,245,174,210,239,345,370,462,498,518,84,,"pase",,,,,,,,
1023,10,20,10,39,56,70,39,56,70,98,110,138,155,165,18,,"pase",,,,,,,,
1020,23,47,23,89,129,162,89,129,162,225,253,317,357,379,41,,"pase",,,,,,,,
1014,45,91,46,163,199,228,163,199,228,321,346,439,475,495,78,,"pase",,,,,,,,
1016,37,75,38,137,173,202,136,172,201,285,310,396,432,452,65,,"pase",,,,,,,,
1017,35,70,35,126,162,191,125,161,190,267,292,377,413,433,59,,"pase",,,,,,,,
1018,26,53,27,103,139,168,99,135,164,233,258,325,361,381,46,,"pase",,,,,,,,
1012,58,118,60,224,260,289,222,258,287,403,428,557,593,613,79,,"pase",,,,,,,,
1027,63,128,65,233,309,371,231,307,369,523,576,729,805,847,109,,"pase",,,,,,,,
1033,33,67,34,128,186,232,128,186,232,323,363,454,512,544,59,,"pase",,,,,,,,
1032,44,89,45,170,246,308,170,246,308,429,482,603,679,721,78,,"pase",,,,,,,,
1031,47,95,48,179,255,317,179,255,317,443,496,622,698,740,83,,"pase",,,,,,,,
1025,72,146,74,269,345,407,263,339,401,571,624,779,855,897,125,,"pase",,,,,,,,
1034,33,67,34,128,186,232,128,186,232,323,363,454,512,544,59,,"pase",,,,,,,,
1035,23,47,23,89,129,162,89,129,162,225,253,317,357,379,41,,"pase",,,,,,,,
1026,68,138,70,252,328,390,252,328,390,547,600,756,832,874,119,,"pase",,,,,,,,
1028,60,122,62,226,302,364,225,301,363,511,564,713,789,831,106,,"pase",,,,,,,,
1029,58,117,59,215,291,353,214,290,352,493,546,694,770,812,100,,"pase",,,,,,,,
1030,49,100,51,192,268,330,188,264,326,459,512,642,718,760,87,,"pase",,,,,,,,
1024,81,165,84,313,389,451,311,387,449,629,682,874,950,992,120,,"pase",,,,,,,,
925,4,8,4,19,19,19,22,22,22,25,25,30,30,30,11,,"pase",,,,,,,,
916,35,71,62,93,143,158,93,143,158,223,236,301,320,330,60,,"pase",,,,,,,,
920,24,49,25,82,82,82,82,82,82,118,118,153,153,153,41,,"pase",,,,,,,,
926,3,7,4,15,15,15,13,13,13,28,28,34,34,34,7,,"pase",,,,,,,,
917,35,71,62,93,143,158,93,143,158,223,236,301,320,330,60,,"pase",,,,,,,,
915,45,91,46,163,199,228,163,199,228,321,346,439,475,495,78,,"pase",,,,,,,,
914,68,138,70,252,328,390,252,328,390,547,600,756,832,874,119,,"pase",,,,,,,,
922,17,35,18,61,61,61,59,59,59,87,87,116,116,116,30,,"pase",,,,,,,,
924,9,19,10,34,34,34,35,35,35,49,49,62,62,62,18,,"pase",,,,,,,,
921,18,37,19,59,59,59,61,61,61,85,85,115,115,115,31,,"pase",,,,,,,,
918,28,57,29,99,99,99,93,93,93,142,142,176,176,176,47,,"pase",,,,,,,,
923,13,28,15,64,64,64,64,64,64,89,89,125,125,125,3,,"pase",,,,,,,,
1423,28,57,29,99,99,99,93,93,93,142,142,176,176,176,47,,"pase",,,,,,,,
957,14,28,14,44,44,44,40,40,40,64,64,81,81,81,20,,"pase",,,,,,,,
952,27,55,54,67,117,132,66,116,131,187,200,258,277,287,47,,"pase",,,,,,,,
956,16,33,17,56,56,56,55,55,55,82,82,110,110,110,28,,"pase",,,,,,,,
954,24,49,25,85,85,85,83,83,83,119,119,158,158,158,42,,"pase",,,,,,,,
953,27,55,54,67,117,132,66,116,131,187,200,258,277,287,47,,"pase",,,,,,,,
950,37,75,38,137,173,202,136,172,201,285,310,396,432,452,65,,"pase",,,,,,,,
949,60,122,62,226,302,364,225,301,363,511,564,713,789,831,106,,"pase",,,,,,,,
955,17,35,18,61,61,61,59,59,59,87,87,116,116,116,30,,"pase",,,,,,,,
959,7,15,8,29,29,29,28,28,28,40,40,55,55,55,14,,"pase",,,,,,,,
958,9,18,9,33,33,33,32,32,32,46,46,53,53,53,16,,"pase",,,,,,,,
951,32,65,33,128,128,128,125,125,125,178,178,246,246,246,34,,"pase",,,,,,,,
948,3,7,4,15,15,15,13,13,13,23,23,27,27,27,7,,"pase",,,,,,,,
940,25,50,51,56,106,121,55,105,120,169,182,239,258,268,41,,"pase",,,,,,,,
943,14,28,14,45,45,45,44,44,44,64,64,91,91,91,22,,"pase",,,,,,,,
944,14,28,14,49,49,49,49,49,49,76,76,97,97,97,25,,"pase",,,,,,,,
941,25,50,51,56,106,121,55,105,120,169,182,239,258,268,41,,"pase",,,,,,,,
939,35,70,35,126,162,191,125,161,190,267,292,377,413,433,59,,"pase",,,,,,,,
938,58,117,59,215,291,353,214,290,352,493,546,694,770,812,100,,"pase",,,,,,,,
945,9,19,10,34,34,34,35,35,35,49,49,62,62,62,18,,"pase",,,,,,,,
947,9,18,9,25,25,25,28,28,28,34,34,49,49,49,14,,"pase",,,,,,,,
946,22,46,24,94,94,94,94,94,94,132,132,183,183,183,18,,"pase",,,,,,,,
942,14,28,14,39,39,39,40,40,40,59,59,85,85,85,20,,"pase",,,,,,,,
967,16,33,43,33,83,98,29,79,94,135,148,187,206,216,28,,"pase",,,,,,,,
965,5,11,6,22,22,22,18,18,18,30,30,39,39,39,9,,"pase",,,,,,,,
970,24,48,24,75,75,75,81,81,81,115,115,151,151,151,41,,"pase",,,,,,,,
963,16,33,43,33,83,98,29,79,94,135,148,187,206,216,28,,"pase",,,,,,,,
966,26,53,27,103,139,168,99,135,164,233,258,325,361,381,46,,"pase",,,,,,,,
962,49,100,51,192,268,330,188,264,326,459,512,642,718,760,87,,"pase",,,,,,,,
960,18,37,19,59,59,59,61,61,61,85,85,115,115,115,31,,"pase",,,,,,,,
964,9,18,9,33,33,33,32,32,32,46,46,53,53,53,16,,"pase",,,,,,,,
968,9,18,9,33,33,33,32,32,32,46,46,53,53,53,16,,"pase",,,,,,,,
969,9,18,9,25,25,25,28,28,28,34,34,49,49,49,14,,"pase",,,,,,,,
961,32,65,33,121,121,121,125,125,125,171,171,235,235,235,34,,"pase",,,,,,,,
935,17,36,19,80,80,80,82,82,82,110,110,151,151,151,12,,"pase",,,,,,,,
929,48,98,76,154,204,219,152,202,217,305,318,419,438,448,61,,"pase",,,,,,,,
931,37,76,39,143,143,143,141,141,141,200,200,271,271,271,42,,"pase",,,,,,,,
930,48,98,76,154,204,219,152,202,217,305,318,419,438,448,61,,"pase",,,,,,,,
928,58,118,60,224,260,289,222,258,287,403,428,557,593,613,79,,"pase",,,,,,,,
927,81,165,84,313,389,451,311,387,449,629,682,874,950,992,120,,"pase",,,,,,,,
936,13,28,15,64,64,64,64,64,64,89,89,125,125,125,3,,"pase",,,,,,,,
932,32,65,33,128,128,128,125,125,125,178,178,246,246,246,34,,"pase",,,,,,,,
934,22,46,24,94,94,94,94,94,94,132,132,183,183,183,18,,"pase",,,,,,,,
933,32,65,33,121,121,121,125,125,125,171,171,235,235,235,34,,"pase",,,,,,,,
1079,,8.65,,,,,,,,,,,,,,,"pase",,,,,,,,
