strech_id,tollbooth_id,tollbooth_name,motorbike,car,car-axle,bus-2axle,bus-3axle,bus-4axle,truck-2axle,truck-3axle,truck-4axle,truck-5axle,truck-6axle,truck-7axle,truck-8axle,truck-9axle,load-axle,toll_ref,motorbike-axle,car-rush-hour,car-evening-hour,pedestrian,valid_from
564,441,JILOTEPEC - TULA II,30,60,31,120,120,120,120,120,120,205,205,295,295,295,60,pase,,,,,
565,441,JILOTEPEC - QUERETARO,7,15,8,30,30,30,30,30,30,70,70,95,95,95,15,pase,,,,,
566,466,LIVERPOOL -SIN ENTRADA,232,465,238,875,875,875,875,875,875,1360,1360,1985,1985,1985,441,pase,,,,,
567,466,LIVERPOOL - ATLACOMULCO,52,105,53,180,180,180,180,180,180,260,260,440,440,440,90,pase,,,,,
568,466,LIVERPOOL - ACAMBAY,37,75,38,130,130,130,130,130,130,175,175,295,295,295,65,pase,,,,,
569,440,QUERETARO - SN MARTIN TEXMELUCAN,225,450,230,845,845,845,845,845,845,1290,1290,1890,1890,1890,426,pase,,,,,
570,440,QUERETARO - SANCTORUM,172,345,177,675,675,675,675,675,675,1025,1025,1520,1520,1520,340,pase,,,,,
571,440,QUERETARO - CALPULALPAN,150,300,154,610,610,610,610,610,610,915,915,1375,1375,1375,307,pase,,,,,
572,440,QUERETARO - SAHAGUN,132,265,136,525,525,525,525,525,525,795,795,1200,1200,1200,264,pase,,,,,
573,440,QUERETARO - TULANCINGO,115,230,118,475,475,475,475,475,475,710,710,1065,1065,1065,239,pase,,,,,
574,440,QUERETARO - PACHUCA,87,175,90,365,365,365,365,365,365,545,545,825,825,825,184,pase,,,,,
575,440,QUERETARO - AJOLOAPAN,60,120,62,270,270,270,270,270,270,415,415,620,620,620,136,pase,,,,,
576,440,QUERETARO - ATLACOMULCO,60,120,61,210,210,210,210,210,210,330,330,535,535,535,105,pase,,,,,
577,440,AUT(MEXICO - QUERETARO) - APAXCO,52,105,54,220,220,220,220,220,220,345,345,505,505,505,111,pase,,,,,
578,440,QUERETARO - ACAMBAY,45,90,46,160,160,160,160,160,160,245,245,390,390,390,80,pase,,,,,
579,440,QUERETARO - ATITALAQUIA,45,90,46,165,165,165,165,165,165,270,270,380,380,380,83,pase,,,,,
580,440,QUERETARO - TULA I,37,75,38,145,145,145,145,145,145,205,205,305,305,305,73,pase,,,,,
581,440,QUERETARO - TULA II,22,45,23,90,90,90,90,90,90,135,135,200,200,200,45,pase,,,,,
582,440,QUERETARO - JILOTEPEC,7,15,8,30,30,30,30,30,30,70,70,95,95,95,15,pase,,,,,
583,440,QUERETARO - LIVERPOOL,7,15,8,30,30,30,30,30,30,70,70,95,95,95,15,pase,,,,,
584,439,TULA II - SN MARTIN TEXMELUCAN,202,405,207,755,755,755,755,755,755,1155,1155,1690,1690,1690,381,pase,,,,,
585,439,TULA II - SANCTORUM,150,300,154,585,585,585,585,585,585,890,890,1320,1320,1320,295,pase,,,,,
586,439,TULA II - CALPULALPAN,127,255,131,520,520,520,520,520,520,780,780,1175,1175,1175,262,pase,,,,,
587,439,TULA II - SAHAGUN,110,220,113,435,435,435,435,435,435,660,660,1000,1000,1000,219,pase,,,,,
588,439,TULA II - TULANCINGO,92,185,95,385,385,385,385,385,385,575,575,865,865,865,194,pase,,,,,
589,439,TULA II - ATLACOMULCO,82,165,84,300,300,300,300,300,300,465,465,735,735,735,150,pase,,,,,
590,439,TULA II - ACAMBAY,67,135,69,250,250,250,250,250,250,380,380,590,590,590,125,pase,,,,,
591,439,TULA II - PACHUCA,65,130,67,275,275,275,275,275,275,410,410,625,625,625,139,pase,,,,,
592,439,TULA II - AJOLOAPAN,37,75,39,180,180,180,180,180,180,280,280,420,420,420,91,pase,,,,,
593,439,TULA II - APAXCO,30,60,31,130,130,130,130,130,130,210,210,305,305,305,66,pase,,,,,
594,439,TULA II - JILOTEPEC,30,60,31,120,120,120,120,120,120,205,205,295,295,295,60,pase,,,,,
595,439,TULA II - LIVERPOOL,30,60,31,120,120,120,120,120,120,205,205,295,295,295,60,pase,,,,,
596,439,TULA II - ATITALAQUIA,22,45,23,75,75,75,75,75,75,135,135,180,180,180,38,pase,,,,,
597,439,TULA II - QUERETARO,22,45,23,90,90,90,90,90,90,135,135,200,200,200,45,pase,,,,,
598,439,TULA II - TULA I,15,30,15,55,55,55,55,55,55,70,70,105,105,105,28,pase,,,,,
599,438,TULA I - SN MARTIN TEXMELUCAN,187,375,192,700,700,700,700,700,700,1085,1085,1585,1585,1585,353,pase,,,,,
600,438,TULA I - SANCTORUM,135,270,139,530,530,530,530,530,530,820,820,1215,1215,1215,267,pase,,,,,
601,438,TULA I - CALPULALPAN,112,225,116,465,465,465,465,465,465,710,710,1070,1070,1070,234,pase,,,,,
602,438,TULA I - ATLACOMULCO,97,195,99,355,355,355,355,355,355,535,535,840,840,840,178,pase,,,,,
603,438,TULA I - SAHAGUN,95,190,98,380,380,380,380,380,380,590,590,895,895,895,191,pase,,,,,
604,438,TULA I - ACAMBAY,82,165,84,305,305,305,305,305,305,450,450,695,695,695,153,pase,,,,,
605,438,TULA I - TULANCINGO,77,155,80,330,330,330,330,330,330,505,505,760,760,760,166,pase,,,,,
606,438,TULA I - PACHUCA,50,100,52,220,220,220,220,220,220,340,340,520,520,520,111,pase,,,,,
607,438,TULA I - JILOTEPEC,45,90,46,175,175,175,175,175,175,275,275,400,400,400,88,pase,,,,,
608,438,TULA I - LIVERPOOL,45,90,46,175,175,175,175,175,175,275,275,400,400,400,88,pase,,,,,
609,438,TULA I - QUERETARO,37,75,38,145,145,145,145,145,145,205,205,305,305,305,73,pase,,,,,
610,438,TULA I - AJOLOAPAN,22,45,24,125,125,125,125,125,125,210,210,315,315,315,63,pase,,,,,
611,438,TULA I - APAXCO,15,30,16,75,75,75,75,75,75,140,140,200,200,200,38,pase,,,,,
612,438,TULA I - TULA II,15,30,15,55,55,55,55,55,55,70,70,105,105,105,28,pase,,,,,
613,438,TULA I - ATITALAQUIA,7,15,8,20,20,20,20,20,20,65,65,75,75,75,10,pase,,,,,
614,437,ATITALAQUIA - SN MARTIN TEXMELUCAN,180,360,184,680,680,680,680,680,680,1020,1020,1510,1510,1510,343,pase,,,,,
615,437,ATITALAQUIA - SANCTORUM,127,255,131,510,510,510,510,510,510,755,755,1140,1140,1140,257,pase,,,,,
616,437,ATITALAQUIA - ATLACOMULCO,105,210,107,375,375,375,375,375,375,600,600,915,915,915,188,pase,,,,,
617,437,ATITALAQUIA - CALPULALPAN,105,210,108,445,445,445,445,445,445,645,645,995,995,995,224,pase,,,,,
618,437,ATITALAQUIA - ACAMBAY,90,180,92,325,325,325,325,325,325,515,515,770,770,770,163,pase,,,,,
619,437,ATITALAQUIA - SAHAGUN,87,175,90,360,360,360,360,360,360,525,525,820,820,820,181,pase,,,,,
620,437,ATITALAQUIA - TULANCINGO,70,140,72,310,310,310,310,310,310,440,440,685,685,685,156,pase,,,,,
621,437,ATITALAQUIA - JILOTEPEC,52,105,54,195,195,195,195,195,195,340,340,475,475,475,98,pase,,,,,
622,437,ATITALAQUIA - LIVERPOOL,52,105,54,195,195,195,195,195,195,340,340,475,475,475,98,pase,,,,,
623,437,ATITALAQUIA - QUERETARO,45,90,46,165,165,165,165,165,165,270,270,380,380,380,83,pase,,,,,
624,437,ATITALAQUIA - PACHUCA,42,85,44,200,200,200,200,200,200,275,275,445,445,445,101,pase,,,,,
625,437,ATITALAQUIA - TULA II,22,45,23,75,75,75,75,75,75,135,135,180,180,180,38,pase,,,,,
626,437,ATITALAQUIA - AJOLOAPAN,15,30,16,105,105,105,105,105,105,145,145,240,240,240,53,pase,,,,,
627,437,ATITALAQUIA - APAXCO,7,15,8,55,55,55,55,55,55,75,75,125,125,125,28,pase,,,,,
628,437,ATITALAQUIA - TULA I,7,15,8,20,20,20,20,20,20,65,65,75,75,75,10,pase,,,,,
629,436,AJOLOAPAN - SN MARTIN TEXMELUCAN,165,330,168,575,575,575,575,575,575,875,875,1270,1270,1270,290,pase,,,,,
630,436,AJOLOAPAN - ATLACOMULCO,120,240,123,480,480,480,480,480,480,745,745,1155,1155,1155,241,pase,,,,,
631,436,AJOLOAPAN - SANCTORUM,112,225,115,405,405,405,405,405,405,610,610,900,900,900,204,pase,,,,,
632,436,AJOLOAPAN - ACAMBAY,105,210,108,430,430,430,430,430,430,660,660,1010,1010,1010,216,pase,,,,,
633,436,AJOLOAPAN - CALPULALPAN,90,180,92,340,340,340,340,340,340,500,500,755,755,755,171,pase,,,,,
634,436,AJOLOAPAN - SAHAGUN,72,145,74,255,255,255,255,255,255,380,380,580,580,580,128,pase,,,,,
635,436,AJOLOAPAN - JILOTEPEC,67,135,70,300,300,300,300,300,300,485,485,715,715,715,151,pase,,,,,
636,436,AJOLOAPAN - LIVERPOOL,67,135,70,300,300,300,300,300,300,485,485,715,715,715,151,pase,,,,,
637,436,AJOLOAPAN - QUERETARO,60,120,62,270,270,270,270,270,270,415,415,620,620,620,136,pase,,,,,
638,436,AJOLOAPAN - TULANCINGO,55,110,56,205,205,205,205,205,205,295,295,445,445,445,103,pase,,,,,
639,436,AJOLOAPAN - TULA II,37,75,39,180,180,180,180,180,180,280,280,420,420,420,91,pase,,,,,
640,436,AJOLOAPAN - PACHUCA,27,55,28,95,95,95,95,95,95,130,130,205,205,205,48,pase,,,,,
641,436,AJOLOAPAN - TULA I,22,45,24,125,125,125,125,125,125,210,210,315,315,315,63,pase,,,,,
642,436,AJOLOAPAN - ATITALAQUIA,15,30,16,105,105,105,105,105,105,145,145,240,240,240,53,pase,,,,,
643,436,AJOLOAPAN - APAXCO,7,15,8,50,50,50,50,50,50,70,70,115,115,115,25,pase,,,,,
644,435,PACHUCA - ATLACOMULCO,147,295,151,575,575,575,575,575,575,875,875,1360,1360,1360,289,pase,,,,,
645,435,PACHUCA - SN MARTIN TEXMELUCAN,137,275,140,480,480,480,480,480,480,745,745,1065,1065,1065,242,pase,,,,,
646,435,PACHUCA - ACAMBAY,132,265,136,525,525,525,525,525,525,790,790,1215,1215,1215,264,pase,,,,,
647,435,PACHUCA - JILOTEPEC,95,190,98,395,395,395,395,395,395,615,615,920,920,920,199,pase,,,,,
648,435,PACHUCA - LIVERPOOL,95,190,98,395,395,395,395,395,395,615,615,920,920,920,199,pase,,,,,
649,435,PACHUCA - QUERETARO,87,175,90,365,365,365,365,365,365,545,545,825,825,825,184,pase,,,,,
650,435,PACHUCA - SANCTORUM,85,170,87,310,310,310,310,310,310,480,480,695,695,695,156,pase,,,,,
651,435,PACHUCA - TULA II,65,130,67,275,275,275,275,275,275,410,410,625,625,625,139,pase,,,,,
652,435,PACHUCA - CALPULALPAN,62,125,64,245,245,245,245,245,245,370,370,550,550,550,123,pase,,,,,
653,435,PACHUCA - TULA I,50,100,52,220,220,220,220,220,220,340,340,520,520,520,111,pase,,,,,
654,435,PACHUCA - SAHAGUN,45,90,46,160,160,160,160,160,160,250,250,375,375,375,80,pase,,,,,
655,435,PACHUCA - ATITALAQUIA,42,85,44,200,200,200,200,200,200,275,275,445,445,445,101,pase,,,,,
657,435,PACHUCA - AJOLOAPAN,27,55,28,95,95,95,95,95,95,130,130,205,205,205,48,pase,,,,,
658,435,PACHUCA - TULANCINGO,27,55,28,110,110,110,110,110,110,165,165,240,240,240,55,pase,,,,,
656,435,PACHUCA- APAXCO,27,55,28,95,95,95,95,95,95,130,130,205,205,205,48,pase,,,,,
660,434,TULANCINGO - ACAMBAY,160,320,164,635,635,635,635,635,635,955,955,1455,1455,1455,319,pase,,,,,
661,434,TULANCINGO - JILOTEPEC,122,245,126,505,505,505,505,505,505,780,780,1160,1160,1160,254,pase,,,,,
662,434,TULANCINGO - LIVERPOOL,122,245,126,505,505,505,505,505,505,780,780,1160,1160,1160,254,pase,,,,,
663,434,TULANCINGO - QUERETARO,115,230,118,475,475,475,475,475,475,710,710,1065,1065,1065,239,pase,,,,,
664,434,TULANCINGO - SN MARTIN TEXMELUCAN,110,220,112,370,370,370,370,370,370,580,580,825,825,825,187,pase,,,,,
665,434,TULANCINGO - TULA II,92,185,95,385,385,385,385,385,385,575,575,865,865,865,194,pase,,,,,
666,434,TULANCINGO - TULA I,77,155,80,330,330,330,330,330,330,505,505,760,760,760,166,pase,,,,,
667,434,TULANCINGO - ATITALAQUIA,70,140,72,310,310,310,310,310,310,440,440,685,685,685,156,pase,,,,,
668,434,TULANCINGO - APAXCO,62,125,64,225,225,225,225,225,225,365,365,560,560,560,128,pase,,,,,
669,434,TULANCINGO - SANCTORUM,57,115,59,200,200,200,200,200,200,315,315,455,455,455,101,pase,,,,,
670,434,TULANCINGO - AJOLOAPAN,55,110,56,205,205,205,205,205,205,295,295,445,445,445,103,pase,,,,,
671,434,TULANCINGO - CALPULALPAN,35,70,36,135,135,135,135,135,135,205,205,310,310,310,68,pase,,,,,
672,434,TULANCINGO - PACHUCA,27,55,28,110,110,110,110,110,110,165,165,240,240,240,55,pase,,,,,
673,434,TULANCINGO - SAHAGUN,17,35,18,50,50,50,50,50,50,85,85,135,135,135,25,pase,,,,,
674,433,SAHAGUN - ATLACOMULCO,192,385,197,735,735,735,735,735,735,1125,1125,1735,1735,1735,369,pase,,,,,
675,433,SAHAGUN - ACAMBAY,177,355,182,685,685,685,685,685,685,1040,1040,1590,1590,1590,344,pase,,,,,
676,433,SAHAGUN - JILOTEPEC,140,280,144,555,555,555,555,555,555,865,865,1295,1295,1295,279,pase,,,,,
677,433,SAHAGUN - LIVERPOOL,140,280,144,555,555,555,555,555,555,865,865,1295,1295,1295,279,pase,,,,,
678,433,SAHAGUN - QUERETARO,132,265,136,525,525,525,525,525,525,795,795,1200,1200,1200,264,pase,,,,,
679,433,SAHAGUN - TULA II,110,220,113,435,435,435,435,435,435,660,660,1000,1000,1000,219,pase,,,,,
680,433,SAHAGUN - TULA I,95,190,98,380,380,380,380,380,380,590,590,895,895,895,191,pase,,,,,
681,433,SAHAGUN - SN MARTIN TEXMELUCAN,92,185,94,320,320,320,320,320,320,495,495,690,690,690,162,pase,,,,,
682,433,SAHAGUN - ATITALAQUIA,87,175,90,360,360,360,360,360,360,525,525,820,820,820,181,pase,,,,,
684,433,SAHAGUN - AJOLOAPAN,72,145,74,255,255,255,255,255,255,380,380,580,580,580,128,pase,,,,,
683,433,SAHAGUN - APAXCO,72,145,74,255,255,255,255,255,255,380,380,580,580,580,128,pase,,,,,
685,433,SAHAGUN - PACHUCA,45,90,46,160,160,160,160,160,160,250,250,375,375,375,80,pase,,,,,
686,433,SAHAGUN - SANCTORUM,40,80,41,150,150,150,150,150,150,230,230,320,320,320,76,pase,,,,,
687,433,SAHAGUN - CALPULALPAN,17,35,18,85,85,85,85,85,85,120,120,175,175,175,43,pase,,,,,
688,433,SAHAGUN - TULANCINGO,17,35,18,50,50,50,50,50,50,85,85,135,135,135,25,pase,,,,,
690,432,CALPULALPAN - ACAMBAY,195,390,200,770,770,770,770,770,770,1160,1160,1765,1765,1765,387,pase,,,,,
691,432,CALPULALPAN - JILOTEPEC,157,315,162,640,640,640,640,640,640,985,985,1470,1470,1470,322,pase,,,,,
692,432,CALPULALPAN - LIVERPOOL,157,315,162,640,640,640,640,640,640,985,985,1470,1470,1470,322,pase,,,,,
693,432,CALPULALPAN - QUERETARO,150,300,154,610,610,610,610,610,610,915,915,1375,1375,1375,307,pase,,,,,
694,432,CALPULALPAN - TULA II,127,255,131,520,520,520,520,520,520,780,780,1175,1175,1175,262,pase,,,,,
695,432,CALPULALPAN - TULA I,112,225,116,465,465,465,465,465,465,710,710,1070,1070,1070,234,pase,,,,,
696,432,CALPULALPAN - ATITALAQUIA,105,210,108,445,445,445,445,445,445,645,645,995,995,995,224,pase,,,,,
697,432,CALPULALPAN - APAXCO,97,195,100,390,390,390,390,390,390,570,570,870,870,870,196,pase,,,,,
698,432,CALPULALPAN - AJOLOAPAN,90,180,92,340,340,340,340,340,340,500,500,755,755,755,171,pase,,,,,
699,432,CALPULALPAN - SN MARTIN TEXMELUCAN,75,150,76,235,235,235,235,235,235,375,375,515,515,515,119,pase,,,,,
700,432,CALPULALPAN - PACHUCA,62,125,64,245,245,245,245,245,245,370,370,550,550,550,123,pase,,,,,
701,432,CALPULALPAN - TULANCINGO,35,70,36,135,135,135,135,135,135,205,205,310,310,310,68,pase,,,,,
702,432,CALPULALPAN - SANCTORUM,22,45,23,65,65,65,65,65,65,110,110,145,145,145,33,pase,,,,,
703,432,CALPULALPAN - SAHAGUN,17,35,18,85,85,85,85,85,85,120,120,175,175,175,43,pase,,,,,
704,431,SANCTORUM - ATLACOMULCO,232,465,238,885,885,885,885,885,885,1355,1355,2055,2055,2055,445,pase,,,,,
705,431,SANCTORUM - ACAMBAY,217,435,223,835,835,835,835,835,835,1270,1270,1910,1910,1910,420,pase,,,,,
706,431,SANCTORUM - JILOTEPEC,180,360,185,705,705,705,705,705,705,1095,1095,1615,1615,1615,355,pase,,,,,
707,431,SANCTORUM - LIVERPOOL,180,360,185,705,705,705,705,705,705,1095,1095,1615,1615,1615,355,pase,,,,,
708,431,SANCTORUM - QUERETARO,172,345,177,675,675,675,675,675,675,1025,1025,1520,1520,1520,340,pase,,,,,
709,431,SANCTORUM - TULA II,150,300,154,585,585,585,585,585,585,890,890,1320,1320,1320,295,pase,,,,,
710,431,SANCTORUM - TULA I,135,270,139,530,530,530,530,530,530,820,820,1215,1215,1215,267,pase,,,,,
711,431,SANCTORUM - ATITALAQUIA,127,255,131,510,510,510,510,510,510,755,755,1140,1140,1140,257,pase,,,,,
712,431,SANCTORUM - APAXCO,120,240,123,455,455,455,455,455,455,680,680,1015,1015,1015,229,pase,,,,,
713,431,SANCTORUM - AJOLOAPAN,112,225,115,405,405,405,405,405,405,610,610,900,900,900,204,pase,,,,,
714,431,SANCTORUM - PACHUCA,85,170,87,310,310,310,310,310,310,480,480,695,695,695,156,pase,,,,,
715,431,SANCTORUM - TULANCINGO,57,115,59,200,200,200,200,200,200,315,315,455,455,455,101,pase,,,,,
716,431,SANCTORUM - SN MARTIN TEXMELUCAN,52,105,53,170,170,170,170,170,170,265,265,370,370,370,86,pase,,,,,
717,431,SANCTORUM - SAHAGUN,40,80,41,150,150,150,150,150,150,230,230,320,320,320,76,pase,,,,,
718,431,SANCTORUM - CALPULALPAN,22,45,23,65,65,65,65,65,65,110,110,145,145,145,33,pase,,,,,
719,430,SN MARTIN TEXMELUCAN - ATLACOMULCO,285,570,291,1055,1055,1055,1055,1055,1055,1620,1620,2425,2425,2425,531,pase,,,,,
720,430,SN MARTIN TEXMELUCAN - ACAMBAY,270,540,276,1005,1005,1005,1005,1005,1005,1535,1535,2280,2280,2280,506,pase,,,,,
721,430,SN MARTIN TEXMELUCAN - JILOTEPEC,232,465,238,875,875,875,875,875,875,1360,1360,1985,1985,1985,441,pase,,,,,
722,430,SN MARTIN TEXMELUCAN - LIVERPOOL,232,465,238,875,875,875,875,875,875,1360,1360,1985,1985,1985,441,pase,,,,,
723,430,SN MARTIN TEXMELUCAN - QUERETARO,225,450,230,845,845,845,845,845,845,1290,1290,1890,1890,1890,426,pase,,,,,
724,430,SN MARTIN TEXMELUCAN - TULA II,202,405,207,755,755,755,755,755,755,1155,1155,1690,1690,1690,381,pase,,,,,
725,430,SN MARTIN TEXMELUCAN - TULA I,187,375,192,700,700,700,700,700,700,1085,1085,1585,1585,1585,353,pase,,,,,
726,430,SN MARTIN TEXMELUCAN - ATITALAQUIA,180,360,184,680,680,680,680,680,680,1020,1020,1510,1510,1510,343,pase,,,,,
727,430,SN MARTIN TEXMELUCAN - AJOLOAPAN,165,330,168,575,575,575,575,575,575,875,875,1270,1270,1270,290,pase,,,,,
728,430,SAN MARTIN TEXMELUCAN - APAXCO,165,330,168,575,575,575,575,575,575,875,875,1270,1270,1270,290,pase,,,,,
729,430,SN MARTIN TEXMELUCAN - PACHUCA,137,275,140,480,480,480,480,480,480,745,745,1065,1065,1065,242,pase,,,,,
730,430,SN MARTIN TEXMELUCAN - TULANCINGO,110,220,112,370,370,370,370,370,370,580,580,825,825,825,187,pase,,,,,
731,430,SN MARTIN TEXMELUCAN - SAHAGUN,92,185,94,320,320,320,320,320,320,495,495,690,690,690,162,pase,,,,,
732,430,SN MARTIN TEXMELUCAN - CALPULALPAN,75,150,76,235,235,235,235,235,235,375,375,515,515,515,119,pase,,,,,
733,430,SN MARTIN TEXMELUCAN - SANCTORUM,52,105,53,170,170,170,170,170,170,265,265,370,370,370,86,pase,,,,,
734,430,SN MARTIN TEXMELUCAN (ABIERTO),7,15,8,25,25,25,25,25,25,60,60,70,70,70,13,pase,,,,,
735,462,APAXCO - SAN MARTIN TEXMELUCAN,172,345,176,625,625,625,625,625,625,945,945,1385,1385,1385,315,pase,,,,,
736,462,APAXCO - SANCTORUM,120,240,123,455,455,455,455,455,455,680,680,1015,1015,1015,229,pase,,,,,
737,462,APAXCO - ATLACOMULCO,112,225,115,430,430,430,430,430,430,675,675,1040,1040,1040,216,pase,,,,,
738,462,APAXCO - ACAMBAY,97,195,100,380,380,380,380,380,380,590,590,895,895,895,191,pase,,,,,
739,462,APAXCO - CALPULALPAN,97,195,100,390,390,390,390,390,390,570,570,870,870,870,196,pase,,,,,
740,462,APAXCO - SAHAGUN,80,160,82,305,305,305,305,305,305,450,450,695,695,695,153,pase,,,,,
741,462,APAXCO - TULANCINGO,62,125,64,225,225,225,225,225,225,365,365,560,560,560,128,pase,,,,,
742,462,APAXCO - JILOTEPEC,60,120,62,250,250,250,250,250,250,415,415,600,600,600,126,pase,,,,,
743,462,APAXCO - LIVERPOOL,60,120,62,250,250,250,250,250,250,415,415,600,600,600,126,pase,,,,,
744,462,APAXCO - AUT(MEXICO - QUERETARO),52,105,54,220,220,220,220,220,220,345,345,505,505,505,111,pase,,,,,
745,462,APAXCO - AUT (MEXICO - PACHUCA),35,70,36,145,145,145,145,145,145,200,200,320,320,320,73,pase,,,,,
746,462,APAXCO - TULA II,30,60,31,130,130,130,130,130,130,210,210,305,305,305,66,pase,,,,,
747,462,APAXCO - TULA I,15,30,16,75,75,75,75,75,75,140,140,200,200,200,38,pase,,,,,
748,462,APAXCO - AJOLOAPAN,7,15,8,50,50,50,50,50,50,70,70,115,115,115,25,pase,,,,,
749,462,APAXCO - ATITALAQUIA,7,15,8,55,55,55,55,55,55,75,75,125,125,125,28,pase,,,,,
750,415,TIJUANA-TECAT Y -LIB. DE TECATE,75,151,76,224,224,224,224,291,291,417,417,534,534,534,112,pase,,,,,
751,418,ENT. PASO DEL AGUILA-TIJUANA,44,88,44,130,130,130,130,169,169,242,242,310,310,310,65,pase,,,,,
753,415,LIBRAMIENTO DE TECATE,27,55,27,78,78,78,78,101,101,142,142,183,183,183,39,pase,,,,,
754,417,PLANTA DART-VALLE REDONDO TIJUANA,25,51,26,76,76,76,76,98,98,141,141,180,180,180,38,pase,,,,,
755,150,LAS ESPERANZAS,10,21,9,27,27,27,27,39,39,55,55,64,64,64,14,pase,,,,,
767,568,CHAMAPA - CERRILLO,87,175,88,263,263,263,461,461,461,807,807,807,807,807,231,pase,,,,,
766,568,CHAMAPA - SAN NICOLÁS,64,128,64,193,193,193,337,337,337,590,590,590,590,590,169,pase,,,,,
765,568,CHAMAPA - AYOTUXCO,31,62,31,93,93,93,163,163,163,285,285,285,285,285,81,pase,,,,,
760,566,SAN NICOLÁS - CHAMAPA,64,128,64,193,193,193,337,337,337,590,590,590,590,590,169,pase,,,,,
759,566,SAN NICOLÁS - AYOTUXCO,33,66,33,100,100,100,175,175,175,306,306,306,306,306,87,pase,,,,,
761,566,SAN NICOLÁS - CERRILLO,23,47,24,71,71,71,124,124,124,217,217,217,217,217,62,pase,,,,,
764,567,AYOTUXCO-CERRILLO,56,113,57,170,170,170,299,299,299,522,522,522,522,522,149,pase,,,,,
763,567,AYOTUXCO -SAN NICOLÁS,33,66,33,100,100,100,175,175,175,306,306,306,306,306,87,pase,,,,,
762,567,AYOTUXCO - CHAMAPA,31,62,31,93,93,93,163,163,163,285,285,285,285,285,81,pase,,,,,
758,565,CERRILLO - CHAMAPA,87,175,88,263,263,263,461,461,461,807,807,807,807,807,231,pase,,,,,
757,565,CERRILLO -AYOTUXCO,56,113,57,170,170,170,299,299,299,522,522,522,522,522,149,pase,,,,,
756,565,CERRILLO - SAN NICOLÁS,23,47,24,71,71,71,124,124,124,217,217,217,217,217,62,pase,,,,,
782,473,RAYÓN-VICENTE GUERRERO,30,60,30,105,105,105,105,105,105,155,155,200,200,200,54,pase,,,,,
783,476,VICENTE GUERRERO-LA PITAHAYA,87,175,87,290,290,290,290,290,290,370,370,500,500,500,150,pase,,,,,
784,475,VICENTE GUERRERO-TAMBACA,50,100,50,135,135,135,135,135,135,170,170,260,260,260,67,pase,,,,,
785,474,VICENTE GUERRERO-TAMASOPO,30,60,30,75,75,75,75,75,75,90,90,130,130,130,38,pase,,,,,
786,474,TAMASOPO-LA PITAHAYA,54,108,54,160,160,160,160,160,160,200,200,300,300,300,78,pase,,,,,
787,474,TAMASOPO-TAMBACA,30,60,30,70,70,70,70,70,70,88,88,130,130,130,35,pase,,,,,
788,475,TAMBACA-LA PITAHAYA,37,75,37,92,92,92,92,92,92,110,110,180,180,180,45,pase,,,,,
790,825,PERIFERICO-CARMEN SERDAN,27,53,27,133,133,133,133,133,133,213,213,240,240,240,66,pase,,,,,
789,825,PERIFERICO-CUAUHTÉMOC,39,78,39,197,197,197,197,197,197,314,314,353,353,353,98,pase,,,,,
796,825,HERMANOS SERDÁN-CARMEN SERDÁN,10,20,10,49,49,49,49,49,49,79,79,88,88,88,24,pase,,,,,
795,825,HERMANOS SERDÁN-CUAUHTÉMOC,23,45,23,113,113,113,113,113,113,180,180,202,202,202,56,pase,,,,,
791,825,SANTA ANA-CUAUHTEMOC,11,22,11,56,56,56,56,56,56,90,90,101,101,101,28,pase,,,,,
797,825,CARMEN SERDÁN-PERIFERICO,26,52,26,131,131,131,131,131,131,209,209,235,235,235,65,pase,,,,,
798,825,CARMEN SERDÁN-HERMANOS SERDÁN,10,18,10,46,46,46,46,46,46,74,74,83,83,83,22,pase,,,,,
792,825,CUAUHTEMOC-PERIFÉRICO,39,78,39,197,197,197,197,197,197,314,314,353,353,353,98,pase,,,,,
794,825,CUAUHTEMOC-HERMANOS SERDÁN,22,45,22,112,112,112,112,112,112,179,179,202,202,202,22,pase,,,,,
793,825,CUAUHTEMOC-SANTA ANA,11,22,11,57,57,57,57,57,57,90,90,102,102,102,28,pase,,,,,
799,318,APASEO EL GRANDE - PALMILLAS,84,167,84,358,358,358,358,358,439,596,658,890,890,890,179,pase,,,,,
800,317,QUERÉTARO - PALMILLAS,62,124,62,277,277,277,277,277,277,434,434,666,666,666,138,pase,,,,,
801,319,APASEO EL ALTO - PALMILLAS,58,116,58,260,260,260,260,260,260,408,408,626,626,626,130,pase,,,,,
804,322,AMEALCO I - PALMILLAS,12,24,12,53,53,53,53,53,53,83,83,127,127,127,26,pase,,,,,
803,321,HUIMILPAN - PALMILLAS,29,59,29,133,133,133,133,133,133,208,208,320,320,320,66,pase,,,,,
805,318,PALMILLAS - APASEO EL GRANDE,84,167,84,358,358,358,358,358,439,596,658,890,890,890,179,pase,,,,,
806,322,AMEALCO I - APASEO EL GRANDE,72,143,72,305,305,305,305,305,386,514,576,763,763,763,153,pase,,,,,
807,321,HUIMILPAN - APASEO EL GRANDE,54,107,54,225,225,225,225,225,306,388,450,570,570,570,113,pase,,,,,
809,319,APASEO EL ALTO - APASEO EL GRANDE,26,51,26,98,98,98,98,98,179,188,250,264,264,264,49,pase,,,,,
811,322,AMEALCO I - APASEO EL ALTO,46,93,46,207,207,207,207,207,207,325,325,499,499,499,103,pase,,,,,
