"tollbooth_id","direction","legacy_id","tollbooth_name","coords","status","strech_id","state","place","lines","type","highway","operator_2025","gate_to"
,,319,"apaseo el alto","20.49765001215133, -100.58810953785188","open",811,"queretaro","entronque",4,"toll",,"macrolibramiento-queretaro","bypass"
,,319,"apaseo el alto","20.49765001215133, -100.58810953785188","open",814,"queretaro","entronque",4,"toll",,"macrolibramiento-queretaro","bypass"
,,319,"apaseo el alto","20.49765001215133, -100.58810953785188","open",815,"queretaro","entronque",4,"toll",,"macrolibramiento-queretaro","bypass"
,,320,"coroneo","20.415572997030893, -100.42902018763844","open",817,"queretaro","entronque",5,"toll","47D-413-47D","macrolibramiento-queretaro","bypass"
,,320,"coroneo","20.415572997030893, -100.42902018763844","open",820,"queretaro","entronque",5,"toll",,"macrolibramiento-queretaro","bypass"
,,320,"coroneo","20.415572997030893, -100.42902018763844","open",821,"queretaro","entronque",5,"toll",,"macrolibramiento-queretaro","bypass"
,,320,"coroneo","20.415572997030893, -100.42902018763844","open",818,"queretaro","entronque",5,"toll",,"macrolibramiento-queretaro","bypass"
,,320,"coroneo","20.415572997030893, -100.42902018763844","open",816,"queretaro","entronque",5,"toll",,"macrolibramiento-queretaro","bypass"
,,320,"coroneo","20.415572997030893, -100.42902018763844","open",819,"queretaro","entronque",5,"toll",,"macrolibramiento-queretaro","bypass"
,,321,"huimilpan","20.348365519334916, -100.27748357132727","open",822,"queretaro","entronque",4,"toll","47D-412-47D","macrolibramiento-queretaro","bypass"
,,321,"huimilpan","20.348365519334916, -100.27748357132727","open",826,"queretaro","entronque",4,"toll",,"macrolibramiento-queretaro","bypass"
,,321,"huimilpan","20.348365519334916, -100.27748357132727","open",827,"queretaro","entronque",4,"toll",,"macrolibramiento-queretaro","bypass"
,,321,"huimilpan","20.348365519334916, -100.27748357132727","open",823,"queretaro","entronque",4,"toll",,"macrolibramiento-queretaro","bypass"
,,321,"huimilpan","20.348365519334916, -100.27748357132727","open",825,"queretaro","entronque",4,"toll",,"macrolibramiento-queretaro","bypass"
,,321,"huimilpan","20.348365519334916, -100.27748357132727","open",824,"queretaro","entronque",4,"toll",,"macrolibramiento-queretaro","bypass"
,,322,"amealco I","20.277779734675175, -100.05914463423336","open",828,"queretaro","entronque",4,"toll",,"macrolibramiento-queretaro","bypass"
,,322,"amealco I","20.277779734675175, -100.05914463423336","open",830,"queretaro","entronque",4,"toll","47D-300-47D","macrolibramiento-queretaro","bypass"
,,322,"amealco I","20.277779734675175, -100.05914463423336","open",832,"queretaro","entronque",4,"toll",,"macrolibramiento-queretaro","bypass"
,,322,"amealco I","20.277779734675175, -100.05914463423336","open",833,"queretaro","entronque",4,"toll",,"macrolibramiento-queretaro","bypass"
,,322,"amealco I","20.277779734675175, -100.05914463423336","open",831,"queretaro","entronque",4,"toll",,"macrolibramiento-queretaro","bypass"
,,322,"amealco I","20.277779734675175, -100.05914463423336","open",829,"queretaro","entronque",4,"toll",,"macrolibramiento-queretaro","bypass"
,,323,"apaseo","20.533607563200647, -100.62788333530811","open",,"guanajuato","entronque",2,"ticket","45D-47D","macrolibramiento-queretaro","bypass"
,,323,"apaseo","20.531468678512535, -100.6207433993163","closed",,,,,"toll","47D-45D","macrolibramiento-queretaro","bypass"
,,572,"Mexico-pachuca","19.515917027396377, -99.10308752750072","open",842,"edomx","troncal",4,"toll","Naucalpan-ecatepec","anesa",
,,572,"Mexico-pachuca","19.515917027396377, -99.10308752750072","open",841,"edomx","troncal",4,"toll",,"anesa",
,,572,"Mexico-pachuca","19.515917027396377, -99.10308752750072","open",843,"edomx","troncal",4,"toll",,"anesa",
,,572,"Mexico-pachuca","19.515917027396377, -99.10308752750072","open",844,"edomx","troncal",4,"toll",,"anesa",
,,572,"Mexico-pachuca","19.515917027396377, -99.10308752750072","open",846,"edomx","troncal",4,"toll",,"anesa",
,,399,"ent. Gran canal","19.507223374030335, -99.08433837554337","open",845,"edomx","entronque",2,"toll","Naucalpan-ecatepec","anesa",
,,399,"ent. Gran canal","19.507143955203972, -99.08437260417807","open",847,"edomx","entronque",2,"toll",,"anesa",
,,588,"Ent. Indios verdes","19.513536586192522, -99.09886289626725","open",847,"edomx","entronque",1,"toll","Naucalpan-ecatepec","anesa",
,,1045,"cien metros r1","19.515508731954846, -99.1529543236422","open",,"cdmx","entronque",1,"ticket","Naucalpan-ecatepec","anesa",
,,1045,"cien metros r3","19.514145130325566, -99.15676116039323","open",835,"cdmx","entronque",2,"toll","Naucalpan-ecatepec","anesa",
,,1045,"cien metros r3","19.514145130325566, -99.15676116039323","open",838,"cdmx","entronque",2,"toll",,"anesa",
,,1045,"cien metros r3","19.514145130325566, -99.15676116039323","open",839,"cdmx","entronque",2,"toll",,"anesa",
,,1045,"cien metros r2","19.513765331801263, -99.15879639273003","open",,"cdmx","entronque",1,"ticket","Naucalpan-ecatepec","anesa",
,,1046,"vallejo r5","19.512542983780495, -99.161413017901","open",,"edomx","entronque",1,"ticket","Naucalpan-ecatepec","anesa",
,,1046,"vallejo r4","19.512135301468586, -99.16267747575256","open",836,"edomx","entronque",3,"toll","Naucalpan-ecatepec","anesa",
,,1046,"vallejo r4","19.512135301468586, -99.16267747575256","open",1402,"edomx","entronque",3,"toll",,"anesa",
,,1046,"vallejo r6","19.51272925664258, -99.16350633015152","open",840,"edomx","entronque",2,"toll","Naucalpan-ecatepec","anesa",
,,1046,"vallejo r6","19.51272925664258, -99.16350633015152","open",839,"edomx","entronque",2,"toll",,"anesa",
,,1046,"vallejo r7","19.51368578973936, -99.16497289223881","open",,"edomx","entronque",1,"ticket","Naucalpan-ecatepec","anesa",
,,1046,"vallejo r7","19.51363959058241, -99.16552953526254","open",,"edomx","entronque",1,"ticket",,"anesa",
,,1047,"ceylan sur","19.513853992216145, -99.17480678394787","open",,"edomx","entronque",2,"ticket","Naucalpan-ecatepec","anesa",
,,1047,"ceylan norte","19.513587019649623, -99.17589375728237","open",837,"edomx","entronque",2,"toll","Naucalpan-ecatepec","anesa",
,,1047,"ceylan norte","19.513587019649623, -99.17589375728237","open",838,"edomx","entronque",2,"toll",,"anesa",
,,1047,"ceylan norte","19.513587019649623, -99.17589375728237","open",1402,"edomx","entronque",2,"toll",,"anesa",
,,1031,"puente de vigas","19.516143583518694, -99.2079068928162","open",834,"edomx","troncal",6,"toll",,"anesa",
,,1031,"puente de vigas","19.516143583518694, -99.2079068928162","open",835,"edomx","troncal",6,"toll","Naucalpan-ecatepec","anesa",
,,1031,"puente de vigas","19.516143583518694, -99.2079068928162","open",836,"edomx","troncal",6,"toll",,"anesa",
,,487,"calderon (villa de arriaga)","21.813348719104496, -101.0127706937438","open",859,"san luis potosi","troncal",5,"toll","80D","coinsan",
,,487,"calderon (villa de arriaga)","21.813348719104496, -101.0127706937438","open",863,"san luis potosi","troncal",5,"toll",,"coinsan",
,,495,"san felipe","21.805173321301236, -101.01439602588654","open",854,"san luis potosi","troncal",4,"toll","san felipe-80D-san felipe","coinsan",
,,495,"san felipe","21.805173321301236, -101.01439602588654","open",858,"san luis potosi","troncal",4,"toll",,"coinsan",
,,497,"logistik","21.983878964416437, -100.87325018818068","open",849,"san luis potosi","entronque",3,"toll","80D","coinsan",
,,497,"logistik","21.98495752599049, -100.87138486274917","open",857,"san luis potosi","entronque",2,"toll","80D","coinsan",
,,496,"wtc II","21.948300556221245, -100.91517331527453","open",860,"san luis potosi","entronque",2,"toll","80D","coinsan",
,,496,"wtc II","21.9479735019532, -100.91609715500654","open",869,"san luis potosi","entronque",3,"toll","80D","coinsan",
,,,,,,848,,,,"toll",,,
,,,,,,850,,,,"toll",,,
,,,,,,851,,,,"toll",,,
,,,,,,852,,,,"toll",,,
,,,,,,853,,,,"toll",,,
,,,,,,855,,,,"toll",,,
,,,,,,856,,,,"toll",,,
,,,,,,861,,,,"toll",,,
,,,,,,862,,,,"toll",,,
,,,,,,864,,,,"toll",,,
,,,,,,865,,,,"toll",,,
,,,,,,866,,,,"toll",,,
,,,,,,867,,,,"toll",,,
,,,,,,868,,,,"toll",,,
,,,,,,870,,,,"toll",,,
,,478,"chichen itza (valladolid)","20.729018562833442, -88.58242855700846","open",,"yucatan","entronque",1,"ticket",,"mayab",
,,478,"chichen itza (valladolid)","20.729079380731243, -88.58317585154343","open",871,"yucatan","troncal",3,"toll","180D","mayab",
,,478,"chichen itza (valladolid)","20.729079380731243, -88.58317585154343","open",873,"yucatan","troncal",3,"toll",,"mayab",
,,478,"chichen itza (valladolid)","20.729079380731243, -88.58317585154343","open",875,"yucatan","troncal",3,"toll",,"mayab",
,,478,"chichen itza (valladolid)","20.728943917628534, -88.58321340246921","open",872,"yucatan","troncal",3,"toll",,"mayab",
,,478,"chichen itza (valladolid)","20.728943917628534, -88.58321340246921","open",874,"yucatan","troncal",3,"toll",,"mayab",
,,478,"chichen itza (valladolid)","20.728943917628534, -88.58321340246921","open",876,"yucatan","troncal",3,"toll",,"mayab",
,,478,"chichen itza (valladolid)","20.728943917628534, -88.58321340246921","open",877,"yucatan","troncal",3,"toll",,"mayab",
,,479,"tintal (playa del carmen)","20.895704667495323, -87.44080233731084","open",887,"yucatan","entronque",2,"toll",,"mayab",
,,479,"tintal (playa del carmen)","20.895704667495323, -87.44080233731084","open",889,"yucatan","entronque",2,"toll",,"mayab",
,,479,"tintal (playa del carmen)","20.895704667495323, -87.44080233731084","open",885,"yucatan","entronque",2,"toll",,"mayab",
,,479,"tintal (playa del carmen)","20.895691675564528, -87.44089620650325","open",,"yucatan","entronque",2,"ticket",,"mayab",
,,479,"tintal","20.89532947879573, -87.4385228354479","open",884,"yucatan","entronque",2,"toll",,"mayab",
,,479,"tintal","20.89532947879573, -87.4385228354479","open",881,"yucatan","entronque",2,"toll",,"mayab",
,,479,"tintal","20.895326884789338, -87.43862521899635","open",,"yucatan","entronque",2,"ticket",,"mayab",
,,479,"tintal","20.89532124077632, -87.43872328765629","open",,"yucatan","entronque",2,"ticket",,"mayab",
,,479,"tintal","20.899919079934662, -87.4349082611379","open",879,"yucatan","troncal",3,"toll",,"mayab",
,,479,"tintal","20.899919079934662, -87.4349082611379","open",886,"yucatan","troncal",3,"toll",,"mayab",
,,479,"tintal","20.899919079934662, -87.4349082611379","open",883,"yucatan","troncal",3,"toll",,"mayab",
,,479,"tintal","20.90001789552072, -87.43504119470195","open",878,"yucatan","troncal",3,"toll",,"mayab",
,,478,"chichen itza (valladolid)","20.72773409046699, -88.57820940949189","open",875,"yucatan","entronque",1,"toll","79-180D","mayab",
,,478,"chichen itza (valladolid)","20.72915286971151, -88.58473729370417","open",876,"yucatan","entronque",1,"toll","180D-79","mayab",
,,479,"tintal","20.69893050700851, -87.1443139607406","open",882,"yucatan","troncal",2,"toll",,"mayab",
,,479,"tintal","20.69893050700851, -87.1443139607406","open",888,"yucatan","troncal",2,"toll",,"mayab",
,,479,"tintal","20.69893050700851, -87.1443139607406","open",880,"yucatan","troncal",2,"toll",,"mayab",
,,479,"tintal","20.69899161517075, -87.14427409792567","open",,"yucatan","troncal",2,"ticket",,"mayab",
,,,,,"open",890,,,,"toll",,,
,,139,"cuautitlan (lecheria)","19.60491538007988, -99.20583321236231","open",,"edomx","troncal",3,"ticket",,"capufe",
,,139,"cuautitlan (lecheria)","19.604800414381415, -99.20588551543749","open",902,"edomx","troncal",4,"toll",,"capufe",
,,139,"cuautitlan (lecheria)","19.604800414381415, -99.20588551543749","open",903,"edomx","troncal",4,"toll",,"capufe",
,,139,"cuautitlan (lecheria)","19.604800414381415, -99.20588551543749","open",904,"edomx","troncal",4,"toll",,"capufe",
,,139,"cuautitlan (lecheria)","19.604800414381415, -99.20588551543749","open",905,"edomx","troncal",4,"toll",,"capufe",
,,139,"cuautitlan (lecheria)","19.604800414381415, -99.20588551543749","open",906,"edomx","troncal",4,"toll",,"capufe",
,,139,"cuautitlan (lecheria)","19.604800414381415, -99.20588551543749","open",907,"edomx","troncal",4,"toll",,"capufe",
,,139,"cuautitlan (lecheria)","19.604800414381415, -99.20588551543749","open",908,"edomx","troncal",4,"toll",,"capufe",
,,139,"cuautitlan (lecheria)","19.604800414381415, -99.20588551543749","open",909,"edomx","troncal",4,"toll",,"capufe",
,,139,"cuautitlan (lecheria)","19.604800414381415, -99.20588551543749","open",910,"edomx","troncal",4,"toll",,"capufe",
,,139,"cuautitlan (lecheria)","19.604800414381415, -99.20588551543749","open",911,"edomx","troncal",4,"toll",,"capufe",
,,139,"cuautitlan (lecheria)","19.604800414381415, -99.20588551543749","open",912,"edomx","troncal",4,"toll",,"capufe",
,,139,"cuautitlan (lecheria)","19.604800414381415, -99.20588551543749","open",913,"edomx","troncal",4,"toll",,"capufe",
,,311,"san miguel",,"not_found",,,,,"toll",,,
,,138,"lago de guadalupe","19.61000967541866, -99.23645661461325","open",919,"edomx","entronque",3,"toll","57D","capufe",
,,138,"lago de guadalupe","19.61000967541866, -99.23645661461325","open",923,"edomx","entronque",3,"toll",,"capufe",
,,138,"lago de guadalupe","19.61000967541866, -99.23645661461325","open",925,"edomx","entronque",3,"toll",,"capufe",
,,138,"lago de guadalupe","19.609728807206263, -99.23609795216908","open",,"edomx","entronque",2,"ticket","57D","capufe",
,,138,"lago de guadalupe","19.60958793498496, -99.2362018021454","open",,"edomx","entronque",1,"ticket",,"capufe",
,,138,"lago de guadalupe","19.60787389370354, -99.23878807217282","open",,"edomx","entronque",2,"ticket",,"capufe",
,,138,"lago de guadalupe","19.608829621583055, -99.23709147433547","open",914,"edomx","entronque",4,"toll",,"capufe",
,,138,"lago de guadalupe","19.608829621583055, -99.23709147433547","open",915,"edomx","entronque",4,"toll",,"capufe",
,,138,"lago de guadalupe","19.608829621583055, -99.23709147433547","open",916,"edomx","entronque",4,"toll",,"capufe",
,,138,"lago de guadalupe","19.608829621583055, -99.23709147433547","open",917,"edomx","entronque",4,"toll",,"capufe",
,,138,"lago de guadalupe","19.608829621583055, -99.23709147433547","open",918,"edomx","entronque",4,"toll",,"capufe",
,,138,"lago de guadalupe","19.608829621583055, -99.23709147433547","open",919,"edomx","entronque",4,"toll",,"capufe",
,,138,"lago de guadalupe","19.608829621583055, -99.23709147433547","open",920,"edomx","entronque",4,"toll",,"capufe",
,,138,"lago de guadalupe","19.608829621583055, -99.23709147433547","open",921,"edomx","entronque",4,"toll",,"capufe",
,,138,"lago de guadalupe","19.608829621583055, -99.23709147433547","open",922,"edomx","entronque",4,"toll",,"capufe",
,,138,"lago de guadalupe","19.608829621583055, -99.23709147433547","open",923,"edomx","entronque",4,"toll",,"capufe",
,,138,"lago de guadalupe","19.608829621583055, -99.23709147433547","open",924,"edomx","entronque",4,"toll",,"capufe",
,,138,"lago de guadalupe","19.608829621583055, -99.23709147433547","open",925,"edomx","entronque",4,"toll",,"capufe",
,,138,"lago de guadalupe","19.608829621583055, -99.23709147433547","open",926,"edomx","entronque",4,"toll",,"capufe",
,,137,"atizapan","19.58257320635931, -99.27109723421185","open",891,"edomx","troncal",4,"toll",,"capufe",
,,137,"atizapan","19.58257320635931, -99.27109723421185","open",892,"edomx","troncal",4,"toll",,"capufe",
,,137,"atizapan","19.58257320635931, -99.27109723421185","open",893,"edomx","troncal",4,"toll",,"capufe",
,,137,"atizapan","19.58257320635931, -99.27109723421185","open",894,"edomx","troncal",4,"toll",,"capufe",
,,137,"atizapan","19.58257320635931, -99.27109723421185","open",895,"edomx","troncal",4,"toll",,"capufe",
,,137,"atizapan","19.58257320635931, -99.27109723421185","open",896,"edomx","troncal",4,"toll",,"capufe",
,,137,"atizapan","19.58257320635931, -99.27109723421185","open",897,"edomx","troncal",4,"toll",,"capufe",
,,137,"atizapan","19.58257320635931, -99.27109723421185","open",898,"edomx","troncal",4,"toll",,"capufe",
,,137,"atizapan","19.58257320635931, -99.27109723421185","open",899,"edomx","troncal",4,"toll",,"capufe",
,,137,"atizapan","19.58257320635931, -99.27109723421185","open",900,"edomx","troncal",4,"toll",,"capufe",
,,137,"atizapan","19.58257320635931, -99.27109723421185","open",901,"edomx","troncal",4,"toll",,"capufe",
,,137,"atizapan","19.58257320635931, -99.27109723421185","open",908,"edomx","troncal",4,"toll",,"capufe",
,,137,"atizapan","19.582514818765503, -99.27112681213373","open",,"edomx","troncal",2,"ticket",,"capufe",
,,136,"madin","19.54767587505345, -99.27797863147796","open",944,"edomx","entronque",3,"toll",,"capufe",
,,136,"madin","19.54767587505345, -99.27797863147796","open",942,"edomx","entronque",3,"toll",,"capufe",
,,136,"madin","19.54767587505345, -99.27797863147796","open",945,"edomx","entronque",3,"toll",,"capufe",
,,136,"madin","19.54767587505345, -99.27797863147796","open",948,"edomx","entronque",3,"toll",,"capufe",
,,136,"madin","19.548216783878388, -99.27693257001768","open",,"edomx","entronque",4,"ticket",,"capufe",
,,136,"madin","19.545231796564835, -99.27753029714077","open",,"edomx","entronque",3,"ticket",,"capufe",
,,136,"madin","19.544856123742363, -99.27692061966191","open",938,"edomx","entronque",5,"toll",,"capufe",
,,136,"madin","19.544856123742363, -99.27692061966191","open",939,"edomx","entronque",5,"toll",,"capufe",
,,136,"madin","19.544856123742363, -99.27692061966191","open",941,"edomx","entronque",5,"toll",,"capufe",
,,136,"madin","19.544856123742363, -99.27692061966191","open",943,"edomx","entronque",5,"toll",,"capufe",
,,136,"madin","19.544856123742363, -99.27692061966191","open",946,"edomx","entronque",5,"toll",,"capufe",
,,136,"madin","19.544856123742363, -99.27692061966191","open",947,"edomx","entronque",5,"toll",,"capufe",
,,136,"madin","19.544856123742363, -99.27692061966191","open",940,"edomx","entronque",5,"toll",,"capufe",
,,700,"lomas verdes","19.519321044226867, -99.28632181310533","open",,"edomx","entronque",4,"ticket",,"capufe",
,,700,"lomas verdes","19.519053024343677, -99.28635130461325","open",949,"edomx","entronque",6,"toll",,"capufe",
,,700,"lomas verdes","19.519053024343677, -99.28635130461325","open",950,"edomx","entronque",6,"toll",,"capufe",
,,700,"lomas verdes","19.519053024343677, -99.28635130461325","open",951,"edomx","entronque",6,"toll",,"capufe",
,,700,"lomas verdes","19.519053024343677, -99.28635130461325","open",952,"edomx","entronque",6,"toll",,"capufe",
,,700,"lomas verdes","19.519053024343677, -99.28635130461325","open",953,"edomx","entronque",6,"toll",,"capufe",
,,700,"lomas verdes","19.519053024343677, -99.28635130461325","open",954,"edomx","entronque",6,"toll",,"capufe",
,,700,"lomas verdes","19.519053024343677, -99.28635130461325","open",955,"edomx","entronque",6,"toll",,"capufe",
,,700,"lomas verdes","19.519053024343677, -99.28635130461325","open",956,"edomx","entronque",6,"toll",,"capufe",
,,700,"lomas verdes","19.519053024343677, -99.28635130461325","open",957,"edomx","entronque",6,"toll",,"capufe",
,,700,"lomas verdes","19.519053024343677, -99.28635130461325","open",958,"edomx","entronque",6,"toll",,"capufe",
,,700,"lomas verdes","19.519053024343677, -99.28635130461325","open",959,"edomx","entronque",6,"toll",,"capufe",
,,700,"lomas verdes","19.519053024343677, -99.28635130461325","open",908,"edomx","entronque",6,"toll",,"capufe",
,,135,"nopala","19.487128726398897, -99.31008911021434","open",,"edomx","entronque",2,"ticket",,"capufe",
,,135,"nopala","19.48625806844719, -99.31148117032183","open",,"edomx","entronque",2,"ticket",,"capufe",
,,135,"nopala","19.487363193403908, -99.30985468970968","open",960,"edomx","entronque",2,"toll",,"capufe",
,,135,"nopala","19.487363193403908, -99.30985468970968","open",962,"edomx","entronque",2,"toll",,"capufe",
,,135,"nopala","19.487363193403908, -99.30985468970968","open",970,"edomx","entronque",2,"toll",,"capufe",
,,135,"nopala","19.487363193403908, -99.30985468970968","open",966,"edomx","entronque",2,"toll",,"capufe",
,,135,"nopala","19.487457519121335, -99.31101821575132","open",,"edomx","entronque",2,"ticket",,"capufe",
,,135,"nopala","19.48821481780644, -99.31103536846855","open",963,"edomx","entronque",2,"toll",,"capufe",
,,135,"nopala","19.48821481780644, -99.31103536846855","open",961,"edomx","entronque",2,"toll",,"capufe",
,,135,"nopala","19.48821481780644, -99.31103536846855","open",964,"edomx","entronque",2,"toll",,"capufe",
,,135,"nopala","19.48821481780644, -99.31103536846855","open",967,"edomx","entronque",2,"toll",,"capufe",
,,135,"nopala","19.48821481780644, -99.31103536846855","open",969,"edomx","entronque",2,"toll",,"capufe",
,,135,"nopala","19.48821481780644, -99.31103536846855","open",968,"edomx","entronque",2,"toll",,"capufe",
,,135,"nopala","19.48821481780644, -99.31103536846855","open",965,"edomx","entronque",2,"toll",,"capufe",
,,134,"cipreses","19.46886584336102, -99.3113897858159","open",971,"edomx","entronque",1,"ticket",,"capufe",
,,134,"cipreses","19.468842844615505, -99.31133647466127","open",972,"edomx","entronque",1,"toll",,"capufe",
,,134,"cipreses","19.468842844615505, -99.31133647466127","open",973,"edomx","entronque",1,"toll",,"capufe",
,,134,"cipreses","19.468842844615505, -99.31133647466127","open",974,"edomx","entronque",1,"toll",,"capufe",
,,134,"cipreses","19.468842844615505, -99.31133647466127","open",975,"edomx","entronque",1,"toll",,"capufe",
,,134,"cipreses","19.468842844615505, -99.31133647466127","open",976,"edomx","entronque",1,"toll",,"capufe",
,,134,"cipreses","19.468842844615505, -99.31133647466127","open",977,"edomx","entronque",1,"toll",,"capufe",
,,133,"chamapa capufe","19.440210181366872, -99.29769415317254","open",978,"edomx","entronque",3,"toll",,"capufe",
,,133,"chamapa capufe","19.440210181366872, -99.29769415317254","open",979,"edomx","entronque",3,"toll",,"capufe",
,,133,"chamapa capufe","19.440210181366872, -99.29769415317254","open",980,"edomx","entronque",3,"toll",,"capufe",
,,133,"chamapa capufe","19.440210181366872, -99.29769415317254","open",981,"edomx","entronque",3,"toll",,"capufe",
,,133,"chamapa capufe","19.440210181366872, -99.29769415317254","open",982,"edomx","entronque",3,"toll",,"capufe",
,,133,"chamapa capufe","19.440210181366872, -99.29769415317254","open",983,"edomx","entronque",3,"toll",,"capufe",
,,133,"chamapa capufe","19.440210181366872, -99.29769415317254","open",984,"edomx","entronque",3,"toll",,"capufe",
,,133,"chamapa capufe","19.440210181366872, -99.29769415317254","open",985,"edomx","entronque",3,"toll",,"capufe",
,,133,"chamapa capufe","19.440354432279413, -99.29709153615988","open",,"edomx","entronque",3,"ticket",,"capufe",
,,413,"chamapa inbursa","19.43907684945207, -99.29655783370647","open",986,"edomx","entronque",3,"toll",,"Chamapa-laventa",
,,413,"chamapa inbursa","19.43907684945207, -99.29655783370647","open",987,"edomx","entronque",3,"toll",,"Chamapa-laventa",
,,413,"chamapa inbursa","19.43907684945207, -99.29655783370647","open",988,"edomx","entronque",3,"toll",,"Chamapa-laventa",
,,413,"chamapa inbursa","19.43907684945207, -99.29655783370647","open",989,"edomx","entronque",3,"toll",,"Chamapa-laventa",
,,413,"chamapa inbursa","19.431723548882985, -99.29684971318898","open",,"edomx","troncal",2,"ticket",,"Chamapa-laventa",
,,414,"bosque real","19.41750749485733, -99.2984362230002","open",,"edomx","entronque",1,"ticket",,"Chamapa-laventa",
,,414,"bosque real","19.41755054810596, -99.29853010314712","open",993,"edomx","entronque",1,"toll",,"Chamapa-laventa",
,,414,"bosque real","19.41755054810596, -99.29853010314712","open",1000,"edomx","entronque",1,"toll",,"Chamapa-laventa",
,,414,"bosque real","19.419196259226354, -99.30029956236906","open",,"edomx","entronque",3,"ticket",,"Chamapa-laventa",
,,412,"huixquilucan","19.414450909270638, -99.29973914686396","open",1004,"edomx","entronque",3,"toll",,"Chamapa-laventa",
,,412,"huixquilucan","19.414450909270638, -99.29973914686396","open",1011,"edomx","entronque",3,"toll",,"Chamapa-laventa",
,,412,"huixquilucan","19.414450909270638, -99.29973914686396","open",1010,"edomx","entronque",3,"toll",,"Chamapa-laventa",
,,412,"huixquilucan","19.414450909270638, -99.29973914686396","open",1009,"edomx","entronque",3,"toll",,"Chamapa-laventa",
,,412,"huixquilucan","19.414450909270638, -99.29973914686396","open",1008,"edomx","entronque",3,"toll",,"Chamapa-laventa",
,,412,"huixquilucan","19.414450909270638, -99.29973914686396","open",1007,"edomx","entronque",3,"toll",,"Chamapa-laventa",
,,412,"huixquilucan","19.414450909270638, -99.29973914686396","open",1006,"edomx","entronque",3,"toll",,"Chamapa-laventa",
,,412,"huixquilucan","19.414450909270638, -99.29973914686396","open",1005,"edomx","entronque",3,"toll",,"Chamapa-laventa",
,,412,"huixquilucan","19.414450909270638, -99.29973914686396","open",1003,"edomx","entronque",3,"toll",,"Chamapa-laventa",
,,412,"huixquilucan","19.414450909270638, -99.29973914686396","open",1002,"edomx","entronque",3,"toll",,"Chamapa-laventa",
,,412,"huixquilucan","19.414450909270638, -99.29973914686396","open",1001,"edomx","entronque",3,"toll",,"Chamapa-laventa",
,,412,"huixquilucan","19.414521094199586, -99.29971875437207","open",,"edomx","entronque",1,"ticket",,"Chamapa-laventa",
,,411,"interlomas","19.39486772619549, -99.2955139235045","open",,"edomx","entronque",3,"ticket",,"Chamapa-laventa",
,,411,"interlomas","19.395526879921135, -99.29439976503576","open",1020,"edomx","entronque",5,"toll",,"Chamapa-laventa",
,,411,"interlomas","19.395526879921135, -99.29439976503576","open",1023,"edomx","entronque",5,"toll",,"Chamapa-laventa",
,,411,"interlomas","19.395526879921135, -99.29439976503576","open",1021,"edomx","entronque",5,"toll",,"Chamapa-laventa",
,,411,"interlomas","19.395526879921135, -99.29439976503576","open",1019,"edomx","entronque",5,"toll",,"Chamapa-laventa",
,,411,"interlomas","19.395526879921135, -99.29439976503576","open",1018,"edomx","entronque",5,"toll",,"Chamapa-laventa",
,,411,"interlomas","19.395526879921135, -99.29439976503576","open",1017,"edomx","entronque",5,"toll",,"Chamapa-laventa",
,,411,"interlomas","19.395526879921135, -99.29439976503576","open",1016,"edomx","entronque",5,"toll",,"Chamapa-laventa",
,,411,"interlomas","19.395526879921135, -99.29439976503576","open",1015,"edomx","entronque",5,"toll",,"Chamapa-laventa",
,,411,"interlomas","19.395526879921135, -99.29439976503576","open",1014,"edomx","entronque",5,"toll",,"Chamapa-laventa",
,,411,"interlomas","19.395526879921135, -99.29439976503576","open",1013,"edomx","entronque",5,"toll",,"Chamapa-laventa",
,,411,"interlomas","19.395526879921135, -99.29439976503576","open",1012,"edomx","entronque",5,"toll",,"Chamapa-laventa",
,,411,"interlomas","19.395714178712442, -99.29593231760975","open",,"edomx","entronque",6,"ticket",,"Chamapa-laventa",
,,410,"la venta","19.352279438015987, -99.30570186341765","open",,"cdmx","entronque",2,"ticket",,"Chamapa-laventa",
,,410,"la venta","19.348949338795048, -99.30651434264244","open",,"cdmx","troncal",3,"ticket",,"Chamapa-laventa",
,,410,"la venta","19.348997393456543, -99.30677634874822","open",1024,"cdmx","troncal",7,"toll",,"Chamapa-laventa",
,,410,"la venta","19.348997393456543, -99.30677634874822","open",1025,"cdmx","troncal",7,"toll",,"Chamapa-laventa",
,,410,"la venta","19.348997393456543, -99.30677634874822","open",1026,"cdmx","troncal",7,"toll",,"Chamapa-laventa",
,,410,"la venta","19.348997393456543, -99.30677634874822","open",1027,"cdmx","troncal",7,"toll",,"Chamapa-laventa",
,,410,"la venta","19.348997393456543, -99.30677634874822","open",1028,"cdmx","troncal",7,"toll",,"Chamapa-laventa",
,,410,"la venta","19.348997393456543, -99.30677634874822","open",1029,"cdmx","troncal",7,"toll",,"Chamapa-laventa",
,,410,"la venta","19.348997393456543, -99.30677634874822","open",1030,"cdmx","troncal",7,"toll",,"Chamapa-laventa",
,,410,"la venta","19.348997393456543, -99.30677634874822","open",1031,"cdmx","troncal",7,"toll",,"Chamapa-laventa",
,,410,"la venta","19.348997393456543, -99.30677634874822","open",1032,"cdmx","troncal",7,"toll",,"Chamapa-laventa",
,,410,"la venta","19.348997393456543, -99.30677634874822","open",1033,"cdmx","troncal",7,"toll",,"Chamapa-laventa",
