index,tollbooth_name,direction,road,km,tdpa,M,A,AR,B,C2,C3,C4,C5,C6,C7,C8,C9,VNC,vta,ENE,FEB,MAR,ABR,MAY,JUN,JUL,AGO,SEP,OCT,NOV,DIC
134-02,los herrera,cadereyta-los herrera,ex-040d,103.800,31,0.0,76.0,0.0,0.0,2.1,1.5,0.3,6.6,4.6,0.0,0.0,8.9,0.0,"11,141",8.7,6.7,8.5,9.3,9.0,7.8,10.7,11.2,6.7,6.7,7.7,7.0
134-03,los herrera,los herrera-la sierrita,ex-040d,103.800,92,0.3,85.9,0.0,0.3,1.9,4.0,0.3,5.0,1.0,0.0,0.0,1.3,0.0,"33,591",7.3,7.2,11.6,8.4,9.0,8.4,8.9,8.7,6.9,6.9,8.2,8.5
135,general bravo,cadereyta-la sierrita,ex-040d,124.000,"4,641",0.1,57.2,0.0,6.1,4.2,1.5,0.3,20.3,1.9,0.3,0.3,7.8,0.0,"1,693,939",7.8,7.0,8.7,7.9,8.1,8.1,10.0,9.7,7.8,7.5,7.9,9.5
136-01,dr. coss,cadereyta-general bravo,ex-040d,123.700,240,0.1,93.0,0.0,0.0,1.8,0.2,0.1,3.6,0.1,0.0,0.0,1.1,0.0,"87,497",8.3,6.3,9.1,8.1,8.0,9.0,12.1,10.3,6.8,5.8,7.0,9.2
136-02,dr. coss,general bravo-la sierrita,ex-040d,123.700,87,0.1,76.4,0.0,0.2,3.2,2.8,0.5,14.7,1.0,0.0,0.0,1.1,0.0,"31,817",7.7,7.3,10.1,8.0,8.3,8.3,8.4,7.9,7.8,8.0,8.4,9.8
137,puente colorado,san luis río colorado-ejido monterrey,ex-002,203.690,671,1.2,87.6,3.7,0.5,1.2,0.5,0.2,1.1,0.5,0.0,0.0,1.2,2.3,"245,096",4.3,5.0,7.9,17.6,10.2,8.9,10.8,8.3,7.4,6.9,7.1,5.6
138-01,cosamaloapan,la tinaja-isla,ex-145d,83.360,"11,361",0.2,39.0,0.0,7.6,4.0,7.3,0.8,21.9,4.4,0.4,0.1,14.3,0.0,"4,146,780",8.0,6.8,11.2,7.7,7.7,7.2,8.5,8.0,7.3,8.4,8.4,10.8
138-02,cosamaloapan,la tinaja-cosamaloapan,ex-145d,83.360,756,0.4,65.0,0.0,12.1,3.6,6.7,0.3,5.9,2.3,0.1,0.0,3.6,0.0,"275,786",8.3,7.0,8.1,8.2,8.4,7.7,8.3,8.1,7.9,8.4,8.5,11.1
138-03,cosamaloapan,cosamaloapan-isla,ex-145d,83.360,"1,880",6.0,71.1,0.0,4.6,2.7,2.8,0.1,4.3,0.9,0.1,0.0,7.4,0.0,"686,335",7.8,7.1,7.9,7.3,8.3,7.4,8.3,8.0,8.1,9.5,9.6,10.7
139-01,acayucan sayula,isla-cosoleacaque,ex-145d,188.000,"8,078",0.2,39.7,0.0,7.0,4.2,6.2,0.8,22.5,4.2,0.4,0.3,14.5,0.0,"2,948,607",8.6,7.0,8.4,8.2,8.0,7.7,9.1,8.7,7.3,8.1,8.4,10.5
139-02,acayucan sayula,isla-acayucan,ex-145d,188.000,"2,370",0.1,40.6,0.0,12.2,3.2,6.4,0.5,15.6,3.5,0.3,0.1,17.5,0.0,"864,950",8.4,7.5,9.0,8.6,8.5,7.2,8.7,8.2,7.7,6.9,8.6,10.7
139-03,acayucan sayula,acayucan-cosoleacaque,ex-145d,188.000,"4,239",0.4,67.4,0.0,5.5,4.1,5.6,0.5,9.0,2.0,0.1,0.1,5.3,0.0,"1,547,408",7.9,7.1,8.4,8.6,8.7,8.2,9.3,8.8,7.6,7.4,8.0,10.0
140,san juanico,atlacomulco-venta de bravo,ex-015d,103.762,"11,747",0.5,69.9,0.3,7.6,4.6,3.7,0.7,6.8,1.5,0.3,0.1,4.0,0.0,"4,287,827",8.5,7.0,8.9,8.2,7.9,7.4,8.9,8.5,7.2,8.0,8.6,10.9
141,contepec,venta de bravo-maravatío,ex-015d,133.100,"11,143",0.5,68.5,0.3,7.4,4.9,4.1,0.8,7.3,1.6,0.3,0.1,4.2,0.0,"4,067,147",8.6,7.0,8.9,8.2,7.8,7.4,8.9,8.5,7.2,8.0,8.6,10.9
142,jeráhuaro,maravatío-jeráhuaro,ex-015d,186.117,353,0.9,86.3,0.2,2.1,6.1,2.5,0.1,1.0,0.5,0.0,0.0,0.3,0.0,"128,797",8.6,6.9,10.4,8.6,7.7,6.8,8.4,8.2,7.3,8.1,8.6,10.4
143-01,zinapécuaro,maravatío-morelia,ex-015d,202.017,"9,711",0.5,66.7,0.2,8.3,4.5,3.7,0.8,8.4,1.6,0.3,0.1,4.9,0.0,"3,544,348",8.6,7.1,8.7,8.1,7.8,7.4,8.9,8.5,7.4,8.1,8.6,10.8
143-02,zinapécuaro,maravatío-zinapécuaro,ex-015d,202.017,637,0.6,87.8,0.2,4.0,4.2,0.8,0.5,1.1,0.4,0.0,0.0,0.4,0.0,"232,377",8.1,7.2,10.5,8.1,7.8,6.3,8.9,8.5,7.4,8.0,8.5,10.7
143-03,zinapécuaro,zinapécuaro-morelia,ex-015d,202.017,791,0.4,88.4,0.2,1.1,3.1,2.2,0.5,1.7,1.2,0.0,0.0,1.2,0.0,"288,625",8.8,7.3,8.6,7.8,7.9,7.5,8.9,8.5,7.4,8.0,8.5,10.8
144,copándaro,morelia-copándaro,ex-015d,246.000,"3,105",0.5,70.0,0.3,1.5,3.1,3.1,0.7,9.1,2.4,1.2,0.1,8.0,0.0,"1,133,291",8.8,7.0,9.0,8.3,7.6,7.2,8.9,8.5,7.4,8.0,8.5,10.8
145,huaniqueo,huaniqueo-morelia,ex-015d,280.000,561,0.8,88.6,0.4,3.2,3.5,2.2,0.2,0.5,0.5,0.0,0.0,0.1,0.0,"204,827",9.5,7.0,6.7,6.7,6.3,6.3,0.7,11.1,9.7,10.3,11.0,14.7
146-01,panindícuaro,morelia-churintzio,ex-015d,308.000,"7,662",0.4,66.2,0.3,9.1,4.7,3.8,0.8,9.1,1.6,0.3,0.1,3.6,0.0,"2,796,694",8.7,7.2,8.6,8.2,7.8,7.6,8.9,8.5,7.4,8.0,8.4,10.7
146-02,panindícuaro,morelia-panindícuaro,ex-015d,308.000,635,0.6,86.5,0.3,0.6,3.6,2.6,0.4,3.0,0.8,0.0,0.0,1.6,0.0,"231,698",8.7,7.8,8.3,8.3,8.0,7.8,8.1,7.9,7.2,7.7,8.2,12.0
146-03,panindícuaro,panindícuaro-churintzio,ex-015d,308.000,776,1.0,82.2,0.5,4.4,5.3,2.6,0.6,1.6,0.4,0.0,0.1,1.3,0.0,"283,180",10.4,8.0,8.6,7.7,7.8,7.6,8.3,7.8,6.5,6.9,7.8,12.6
147-01,ecuandureo,churintzio-la barca,ex-015d,370.000,"5,666",0.4,66.3,0.3,8.2,4.8,4.5,0.9,9.3,1.8,0.2,0.1,3.2,0.0,"2,067,989",12.1,9.7,11.6,11.1,10.6,10.2,5.2,5.4,5.3,6.0,6.0,6.8
147-02,ecuandureo,churintzio-ecuandureo,ex-015d,370.000,"1,800",0.6,77.6,0.2,7.8,5.8,2.8,0.2,2.4,0.3,0.0,0.0,2.3,0.0,"657,077",9.8,7.9,9.1,8.2,8.4,8.2,8.2,7.9,7.1,7.4,7.8,10.0
147-03,ecuandureo,ecuandureo-la barca,ex-015d,370.000,"1,910",0.3,75.1,0.3,6.5,4.3,4.2,0.4,6.0,1.0,0.0,0.0,1.9,0.0,"697,224",8.6,7.0,8.0,7.6,7.5,7.3,9.2,9.1,8.2,8.8,9.1,9.6
148,vista hermosa,vista hermosa-la barca,ex-015d,390.000,"6,651",0.2,43.5,0.2,3.1,5.8,9.0,1.1,23.1,4.7,0.3,0.1,8.9,0.0,"2,427,579",8.4,7.4,8.3,8.1,8.2,7.7,8.9,8.5,7.4,8.0,8.5,10.6
149,san francisco de rivas,la barca - san francisco de rivas,ex-015d,405.400,"1,374",1.1,63.6,0.6,1.9,6.7,11.3,1.7,8.0,3.2,0.2,0.2,1.5,0.0,"501,394",7.3,6.1,7.0,6.8,7.5,7.0,9.9,9.2,7.6,8.6,9.9,13.1
150-01,ocotlán,la barca-zapotlanejo,ex-015d,425.955,"12,440",0.4,60.1,0.2,7.2,5.0,4.9,0.7,12.7,2.0,0.3,0.2,6.3,0.0,"4,540,526",8.6,7.2,8.5,8.1,7.9,7.6,8.9,8.5,7.4,8.0,8.5,10.8
150-02,ocotlán,la barca-ocotlán,ex-015d,425.955,"2,354",0.3,58.1,0.4,0.8,4.0,8.4,1.2,19.6,5.4,0.1,0.0,1.7,0.0,"859,132",8.9,7.7,8.3,8.2,8.5,8.5,8.6,7.9,7.2,7.7,8.3,10.2
150-03,ocotlán,ocotlán-zapotlanejo,ex-015d,425.955,832,0.4,77.7,0.2,1.4,4.5,4.8,0.5,5.3,2.0,0.1,0.0,3.1,0.0,"303,533",8.0,7.6,8.1,8.1,8.4,7.9,8.9,8.5,7.4,8.0,8.5,10.6
150-04,ocotlán,zapotlán del rey - zapotlanejo,ex-015d,425.955,469,0.6,83.7,0.5,1.4,6.2,2.4,0.3,4.2,0.6,0.0,0.0,0.1,0.0,"171,234",8.6,7.5,8.4,7.7,8.1,7.8,8.9,8.5,7.4,8.0,8.5,10.6
151,la suceda,la sauceda - zapotlanejo,ex-015d,462.000,97,0.2,44.9,0.1,1.8,2.1,10.4,0.2,14.9,9.4,0.1,0.0,15.9,0.0,"35,380",8.3,7.9,10.0,7.8,7.5,6.6,8.9,8.5,7.4,8.0,8.5,10.6
152-01,puente túxpam,tihuatlán-ent. tihuatlán ii,ex-132d,229.200,"3,647",0.8,61.5,0.5,2.6,4.5,6.4,0.5,10.4,4.0,0.2,0.1,6.8,1.7,"1,331,026",7.9,7.2,8.4,11.3,8.2,7.5,9.0,8.6,6.6,6.6,7.7,11.0
152-02,puente túxpam,tihuatlán-túxpam,ex-132d,257.700,"5,826",0.8,74.8,0.3,4.2,2.0,7.0,0.2,4.0,2.2,0.1,0.0,3.4,1.0,"2,126,386",7.9,7.2,8.2,10.9,8.7,7.7,9.0,8.7,6.8,7.5,7.9,9.5
153,san cristóbal,indios verdes-san cristóbal ecatepec,ex-085d,21.000,"30,840",1.7,92.4,0.0,1.9,0.7,0.4,0.0,0.1,0.0,0.0,0.0,0.0,2.8,"11,256,558",8.5,8.1,9.0,8.3,6.8,8.6,8.6,8.8,8.2,8.5,8.1,8.5
154-01,revolución,derivador lópez portillo,ex-085d,22.800,"14,229",1.3,73.5,0.0,6.7,1.7,5.0,0.3,5.8,1.0,0.0,0.0,1.1,3.6,"5,193,472",8.0,7.6,8.4,8.0,8.6,8.4,8.5,8.5,8.3,8.3,8.2,9.2
154-02,revolución,méxico-lechería,ex-085d,22.800,"34,833",1.4,90.1,0.0,2.4,1.4,1.0,0.0,0.6,0.1,0.0,0.0,0.1,2.9,"12,713,937",8.2,7.8,8.6,8.0,8.4,8.3,8.4,8.6,8.1,8.6,8.2,8.8
155,ojo de agua,indios verdes-tizayuca,ex-085d,25.000,"64,607",1.0,82.6,0.1,5.3,1.5,3.9,0.1,1.3,0.2,0.0,0.0,0.3,3.7,"23,581,589",7.9,7.4,8.2,8.5,8.2,8.0,8.6,8.6,8.3,8.6,8.4,9.3
156,peñón y texcoco,peñón-texcoco,ex-136d,0.000,"37,912",0.9,80.6,0.0,4.1,0.0,3.1,3.6,0.2,3.2,4.0,0.0,0.0,0.3,"13,837,888",8.0,7.5,8.5,8.7,8.4,8.4,8.6,8.4,7.8,8.5,8.4,8.8
157,los chorros,puerto méxico-ent. carbonera,ex-057d,203.650,"14,437",0.1,35.2,0.0,4.6,4.0,2.1,0.3,40.7,4.6,1.0,0.5,6.9,0.0,"5,269,602",8.4,7.2,8.7,8.0,7.9,7.8,9.0,8.6,7.8,8.4,8.6,9.6
158,la carbonera ojo caliente,ent. la carbonera-ojo caliente,ex-057d,12.360,"14,506",0.2,34.2,0.0,3.9,5.4,2.6,0.3,42.3,4.2,0.4,0.2,6.3,0.0,"5,294,740",8.3,7.2,8.8,8.1,7.9,8.0,9.1,8.8,7.8,8.2,8.4,9.4
159,huachichil,huachichil-ent. carbonera,ex-057d,213.500,"2,015",0.2,55.1,0.0,4.3,11.7,7.3,0.8,14.8,4.8,0.1,0.0,0.9,0.0,"735,402",7.9,7.4,8.8,8.0,8.3,8.5,9.2,10.3,7.7,8.0,7.7,8.2
160,la antigua,cardel-veracruz,ex-180,222.470,"17,529",0.9,72.4,0.3,5.2,3.5,5.3,0.3,4.7,1.8,0.2,0.1,4.9,0.4,"6,398,016",8.1,7.5,8.9,8.6,8.6,7.8,8.6,8.6,7.3,7.9,8.4,9.7
161,san julián,san julián-veracruz,ex-180,233.093,"1,490",2.6,65.6,0.2,2.3,2.6,4.2,0.3,6.2,2.1,0.8,0.2,12.3,0.6,"543,903",8.1,7.7,8.3,9.3,8.3,7.8,8.6,8.6,7.3,7.9,8.4,9.7
162,la cuchilla,matamoros-el porvenir,ex-040d,67.036,"6,066",0.3,47.9,0.0,5.8,4.4,1.4,0.5,24.3,5.2,0.7,0.2,9.3,0.0,"2,214,079",7.8,6.9,8.3,8.3,8.0,8.3,9.3,9.7,7.9,8.1,8.4,9.0
163,plan de ayala,loma bonita-plan de ayala,ex-040d,142.000,"6,369",0.4,49.8,0.0,6.8,4.0,1.1,0.5,22.7,4.8,0.7,0.2,9.0,0.0,"2,324,692",7.9,6.9,8.8,8.3,8.2,8.3,9.5,8.5,7.9,8.1,8.5,9.1
164,zapotlanejo la joya,zapotlanejo-guadalajara,ex-015d,9.200,"38,860",0.4,64.8,0.3,5.0,4.7,4.4,0.6,11.7,1.9,0.3,0.1,5.8,0.0,"14,183,973",8.5,7.3,8.5,8.3,7.8,7.8,9.2,8.8,7.9,8.3,8.7,8.9
165,vado,el vado-guadalajara,ex-015d,11.300,"3,579",2.5,91.0,0.0,4.0,1.5,0.6,0.0,0.3,0.0,0.0,0.0,0.1,0.0,"1,306,247",8.0,7.4,8.2,7.9,8.4,8.2,9.2,8.8,7.9,8.3,8.7,9.0
166,cortijo,cortijo-guadalajara,ex-015d,16.500,"2,187",0.7,82.3,0.1,7.0,2.4,4.4,0.2,2.4,0.2,0.0,0.0,0.3,0.0,"798,144",8.1,7.4,8.1,8.0,8.3,8.2,9.2,8.8,7.9,8.3,8.7,9.0
167,periférico,periférico-guadalajara,ex-015d,17.700,"1,653",1.1,88.5,0.1,2.5,2.7,2.0,0.1,2.2,0.3,0.0,0.0,0.5,0.0,"603,419",7.7,7.5,8.3,7.9,8.3,8.3,9.2,8.8,7.9,8.3,8.7,9.1
168,arroyo,tonalá-guadalajara,ex-015d,20.500,946,0.8,97.9,0.0,0.2,0.7,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,"345,350",8.0,7.9,8.3,7.7,8.2,7.9,9.2,8.8,7.9,8.3,8.7,9.1
169,tlalpan,méxico-cuernavaca,ex-095d,23.360,"28,160",1.5,83.4,0.0,5.9,2.5,2.3,0.2,2.6,0.6,0.1,0.0,0.9,0.0,"10,278,518",8.6,7.8,9.8,8.9,8.3,7.3,9.3,8.4,5.3,7.9,8.3,10.1
170,tres marías,tres marías-cuernavaca,ex-095d,53.000,"1,565",2.2,90.0,0.0,1.1,3.8,2.3,0.1,0.4,0.1,0.0,0.0,0.0,0.0,"571,392",8.4,8.6,11.2,9.1,8.0,7.1,9.2,8.2,5.4,7.7,8.1,9.0
171,tepoztlán,la pera-tepoztlán,ex-160d,7.958,"14,229",1.4,86.0,0.0,4.4,1.8,1.7,0.2,2.4,0.6,0.1,0.0,1.4,0.0,"5,193,546",8.1,7.7,9.6,8.3,7.7,7.5,8.8,8.2,6.0,8.7,9.3,10.1
172,oacalco,tepoztlán-cuautla,ex-160d,21.208,"13,935",1.4,85.1,0.0,3.9,2.3,2.5,0.2,2.5,0.6,0.1,0.0,1.4,0.0,"5,086,323",8.1,7.7,9.6,8.3,7.8,7.6,8.7,8.1,5.9,8.8,9.5,9.9
173,iguala,puente de ixtla-iguala,ex-d,95.950,"4,232",0.6,70.9,0.0,7.0,4.5,7.7,1.0,3.9,2.8,0.0,0.0,1.6,0.0,"1,544,572",8.7,8.1,8.9,8.5,8.4,7.6,8.5,7.9,7.2,8.5,8.2,9.5
174,zacapalco,zacapalco-ranchoviejo,ex-d,0.500,"1,646",2.4,87.8,0.0,5.1,2.3,1.6,0.2,0.3,0.3,0.0,0.0,0.0,0.0,"600,919",8.9,7.8,10.0,8.7,8.0,7.3,9.6,8.3,6.7,6.5,7.9,10.3
175,taxco,rancho viejo-taxco,ex-d,17.630,"2,545",3.4,89.7,0.0,4.5,1.6,0.3,0.1,0.3,0.1,0.0,0.0,0.0,0.0,"928,826",8.5,7.7,8.5,10.3,8.3,7.5,9.0,8.0,7.4,8.3,8.0,8.5
176-01,lechería,ent. san miguel-lechería,ex-057d,1.360,3,1.6,84.4,0.0,0.8,3.0,2.5,1.2,6.2,0.2,0.1,0.0,0.0,0.0,"1,048",5.7,7.9,8.8,7.4,9.7,9.1,7.0,9.1,8.7,9.0,8.7,8.9
176-02,lechería,lago de guadalupe-lechería,ex-057d,1.360,"6,341",2.6,93.8,0.0,0.5,2.0,0.8,0.0,0.3,0.0,0.0,0.0,0.0,0.0,"2,314,566",8.5,7.6,8.1,8.4,8.6,8.2,8.9,8.9,6.3,9.0,8.4,9.1
176-03,lechería,chamapa-lechería,ex-057d,1.360,423,0.4,51.8,0.0,0.4,14.6,10.5,0.8,19.7,1.7,0.0,0.0,0.1,0.0,"154,448",9.0,8.2,8.0,8.1,8.0,7.4,8.5,8.8,6.5,9.5,9.1,8.9
176-04,lechería,san mateo nopala-lechería,ex-057d,1.360,135,1.5,76.5,0.0,0.2,9.3,5.9,0.3,5.6,0.3,0.0,0.0,0.4,0.0,"49,429",8.4,7.6,8.9,8.6,8.1,7.8,8.8,9.0,5.9,9.0,8.9,9.0
176-05,lechería,madín-lechería,ex-057d,1.360,"1,027",1.6,94.1,0.0,0.1,2.4,1.0,0.1,0.7,0.0,0.0,0.0,0.0,0.0,"374,920",8.7,7.3,8.0,8.2,8.5,7.9,8.7,8.4,6.3,9.3,9.5,9.2
176-06,lechería,atizapán-lechería,ex-057d,1.360,"2,736",1.9,87.2,0.0,3.2,3.7,1.9,0.1,1.9,0.1,0.0,0.0,0.0,0.0,"998,550",8.1,7.6,8.2,8.2,8.6,8.2,8.2,8.3,6.3,9.5,9.2,9.6
176-07,lechería,lechería-retorno,ex-057d,1.360,4,1.6,78.9,0.0,0.9,4.8,4.8,0.6,7.9,0.0,0.0,0.0,0.5,0.0,"1,335",8.2,7.9,9.5,7.6,8.2,9.4,8.1,7.6,4.7,9.7,9.4,9.7
176-08,lechería,interlomas-lechería,ex-057d,1.360,239,1.0,90.8,0.0,0.5,4.2,1.6,0.2,1.6,0.1,0.0,0.0,0.0,0.0,"87,324",6.8,6.7,6.7,8.4,9.3,8.7,9.9,11.0,6.6,8.6,8.8,8.5
176-09,lechería,huixquilucan-lechería,ex-057d,1.360,211,1.1,87.7,0.0,0.2,6.2,1.9,0.7,1.7,0.5,0.0,0.0,0.0,0.0,"77,066",6.6,6.6,6.9,7.6,8.3,7.8,8.7,8.6,7.6,10.2,10.6,10.5
176-10,lechería,la venta-lechería,ex-057d,1.360,"2,330",0.3,74.7,0.0,1.5,8.3,4.5,0.3,9.2,0.3,0.0,0.0,0.9,0.0,"850,430",7.3,8.3,9.5,7.7,9.5,9.5,6.8,8.2,6.1,9.2,9.3,8.6
176-11,lechería,lomas verdes-lechería,ex-057d,1.360,168,0.7,91.8,0.0,0.4,4.0,1.4,0.1,1.6,0.0,0.0,0.0,0.0,0.0,"61,264",8.7,7.3,8.7,8.5,6.6,6.5,8.3,9.4,6.9,9.2,10.0,9.9
177-01,ent. san miguel,lago de guadalupe-ent. san miguel,ex-057d,4.000,"2,229",2.0,93.5,0.0,0.2,2.8,0.9,0.1,0.4,0.1,0.0,0.0,0.0,0.0,"813,480",8.6,7.9,8.6,8.5,8.6,8.4,8.6,8.9,6.0,8.8,8.5,8.6
177-02,ent. san miguel,atizapán-ent. san miguel,ex-057d,4.000,"2,024",1.5,90.6,0.0,0.3,3.6,1.9,0.2,1.5,0.3,0.0,0.0,0.1,0.0,"738,754",8.5,7.7,8.6,8.2,8.5,8.2,8.6,8.5,6.2,8.9,8.7,9.4
177-03,ent. san miguel,madín-ent. san miguel,ex-057d,4.000,"1,458",1.5,95.3,0.0,0.1,1.5,0.9,0.1,0.5,0.1,0.0,0.0,0.0,0.0,"532,158",8.3,7.5,8.1,8.2,8.8,8.6,8.5,8.5,6.0,9.0,9.1,9.4
177-04,ent. san miguel,san mateo nopala-ent. san miguel,ex-057d,4.000,158,1.1,81.7,0.0,0.2,6.4,4.7,0.4,4.8,0.4,0.1,0.0,0.2,0.0,"57,527",8.5,7.8,9.2,8.6,8.9,8.3,8.7,8.9,5.8,8.3,8.2,8.8
177-05,ent. san miguel,chamapa-ent. san miguel,ex-057d,4.000,684,0.4,63.8,0.0,0.3,8.8,8.8,1.3,14.1,2.5,0.0,0.0,0.0,0.0,"249,827",8.5,7.7,8.1,8.0,8.5,8.2,8.2,8.5,6.3,9.2,9.3,9.5
177-06,ent. san miguel,huixquilucan-ent. san miguel,ex-057d,4.000,371,1.3,91.8,0.0,0.1,3.3,1.4,0.7,1.1,0.3,0.0,0.0,0.0,0.0,"135,496",7.3,6.8,7.6,7.6,8.1,7.9,8.0,8.1,7.1,10.1,10.2,11.2
177-07,ent. san miguel,interlomas-ent. san miguel,ex-057d,4.000,490,1.1,94.4,0.0,0.1,2.4,1.0,0.1,0.7,0.2,0.0,0.0,0.0,0.0,"178,725",8.4,7.8,8.5,8.5,8.7,8.5,8.4,8.6,6.2,8.9,8.8,8.7
177-08,ent. san miguel,lomas verdes-ent. san miguel,ex-057d,4.000,429,1.1,97.3,0.0,0.2,1.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,"156,415",8.0,7.6,8.4,8.4,8.3,8.5,7.5,8.5,6.5,9.4,9.7,9.2
177-09,ent. san miguel,la venta-ent. san miguel,ex-057d,4.000,"6,870",0.3,76.0,0.0,1.1,6.3,3.7,0.5,9.4,0.7,0.1,0.0,1.9,0.0,"2,507,376",8.2,7.8,8.5,8.5,8.7,8.6,8.4,8.8,6.1,9.1,8.8,8.5
178-01,lago de guadalupe,lechería-lago de guadalupe,ex-057d,5.000,"6,730",2.1,95.6,0.0,0.3,1.4,0.5,0.0,0.1,0.0,0.0,0.0,0.0,0.0,"2,456,282",8.5,7.9,8.6,8.8,8.9,8.2,8.6,8.5,6.0,8.7,8.4,8.9
178-02,lago de guadalupe,ent. san miguel-lago de guadalupe,ex-057d,5.000,"1,541",1.7,93.9,0.0,0.2,2.8,1.0,0.0,0.3,0.1,0.0,0.0,0.0,0.0,"562,548",8.6,7.9,8.4,8.5,8.5,8.5,8.6,8.9,6.1,8.7,8.5,8.8
178-03,lago de guadalupe,ent. san miguel-lago de guadalupe retorno,ex-057d,5.000,6,0.5,89.5,0.0,0.1,4.0,2.8,0.6,2.1,0.4,0.0,0.0,0.0,0.0,"2,061",7.5,8.2,8.2,8.2,7.8,10.5,7.8,7.2,5.4,8.4,10.8,10.0
178-04,lago de guadalupe,madín-lago de guadalupe,ex-057d,5.000,"2,071",1.4,97.0,0.0,0.2,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"756,070",8.5,8.2,8.1,8.6,8.9,8.3,7.6,8.1,6.3,9.1,9.4,8.9
178-05,lago de guadalupe,san mateo nopala-lago de guadalupe,ex-057d,5.000,133,1.9,86.9,0.0,0.2,7.9,2.4,0.1,0.5,0.1,0.0,0.0,0.0,0.0,"48,377",8.3,7.8,9.2,8.7,8.9,8.3,8.9,8.5,5.7,8.8,8.3,8.6
178-06,lago de guadalupe,atizapán-lago de guadalupe,ex-057d,5.000,975,1.6,94.7,0.0,0.1,2.2,0.8,0.0,0.5,0.0,0.0,0.0,0.1,0.0,"356,049",8.1,7.9,8.3,8.3,8.5,8.3,7.9,8.4,7.2,9.7,9.0,8.4
178-07,lago de guadalupe,chamapa-lago de guadalupe,ex-057d,5.000,368,0.8,86.1,0.0,0.5,6.3,3.2,0.1,2.3,0.5,0.0,0.0,0.2,0.0,"134,218",8.5,7.7,7.8,7.9,8.5,8.4,8.5,8.1,6.3,9.1,9.2,10.0
178-08,lago de guadalupe,la venta-lago de guadalupe,ex-057d,5.000,"2,708",0.3,93.6,0.0,1.1,2.6,1.4,0.1,0.7,0.1,0.0,0.0,0.1,0.0,"988,382",8.1,7.7,8.5,7.9,8.1,8.2,7.5,9.3,6.1,9.9,10.0,8.7
178-09,lago de guadalupe,interlomas-lago de guadalupe,ex-057d,5.000,274,1.1,97.0,0.0,0.2,1.3,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,"100,183",7.0,6.9,6.9,8.7,10.1,9.8,9.3,9.7,6.2,8.9,8.6,7.9
178-10,lago de guadalupe,huixquilucan-lago de guadalupe,ex-057d,5.000,267,0.7,95.7,0.0,0.1,2.2,1.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,"97,616",6.1,6.2,6.0,7.1,8.0,7.6,7.7,8.2,8.3,11.8,11.8,11.2
178-11,lago de guadalupe,lago de guadalupe-lago de guadalupe retorno,ex-057d,5.000,5,1.4,94.4,0.0,0.1,1.7,1.7,0.1,0.4,0.1,0.1,0.0,0.0,0.0,"1,902",7.7,8.4,7.8,10.1,6.3,9.2,7.5,9.0,6.3,8.6,9.0,10.1
178-12,lago de guadalupe,lomas verdes-lago de guadalupe retorno,ex-057d,5.000,952,1.1,97.5,0.0,0.0,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"347,552",8.1,8.3,8.2,9.1,8.4,8.0,7.1,8.1,6.4,9.3,9.6,9.4
179-01,atizapán,lechería-atizapán,ex-057d,9.850,"2,450",1.3,87.5,0.0,3.5,3.3,2.1,0.0,2.1,0.2,0.0,0.0,0.0,0.0,"894,269",8.5,7.8,8.6,8.5,8.6,8.1,8.6,8.2,6.1,9.1,8.5,9.4
179-02,atizapán,ent. san miguel-atizapán,ex-057d,9.850,"1,634",1.4,89.4,0.0,0.3,4.0,2.4,0.1,1.5,0.8,0.0,0.0,0.1,0.0,"596,401",8.6,7.7,8.6,8.3,8.5,8.3,8.6,8.5,6.1,8.8,8.6,9.4
179-03,atizapán,madín-atizapán,ex-057d,9.850,"6,020",3.3,93.6,0.0,1.3,1.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"2,197,283",8.5,7.6,8.2,8.3,9.2,8.6,8.1,8.2,6.2,9.2,9.0,8.9
179-04,atizapán,san mateo nopala-atizapán,ex-057d,9.850,275,1.8,85.4,0.0,0.7,7.1,3.8,0.1,1.0,0.1,0.0,0.0,0.0,0.0,"100,551",8.6,7.9,8.8,8.4,8.5,8.2,8.4,8.4,6.1,9.0,8.5,9.2
179-05,atizapán,chamapa-atizapán,ex-057d,9.850,772,1.5,88.3,0.0,0.3,5.2,2.5,0.0,1.1,1.0,0.0,0.0,0.1,0.0,"281,741",8.6,7.8,8.3,8.0,8.7,8.3,8.6,8.1,6.1,8.9,8.9,9.7
179-06,atizapán,lago de guadalupe-atizapán,ex-057d,9.850,782,1.6,94.9,0.0,0.1,2.4,0.6,0.0,0.4,0.0,0.0,0.0,0.0,0.0,"285,322",8.4,8.0,8.2,8.2,8.9,8.8,8.5,8.6,6.1,9.0,8.6,8.7
179-07,atizapán,la venta-atizapán,ex-057d,9.850,"1,438",0.6,83.1,0.0,0.9,6.0,4.2,0.3,4.2,0.6,0.0,0.0,0.1,0.0,"524,958",7.9,7.9,8.7,7.4,7.6,8.0,7.7,10.6,6.4,9.8,9.3,8.7
