index,tollbooth_name,way,highway,km,tdpa,motorbike,car,car-axle,bus,truck-2axle,truck-3axle,truck-4axle,truck-5axle,truck-6axle,truck-7axle,truck-8axle,truck-9axle,not_classified_vehicle,vta,jan,feb,mar,apr,may,jun,jul,ago,sep,oct,nov,dec
180-01,madín,chamapa-madín,mex-057d,13.8,701,4.3,88.5,0.0,0.0,4.9,1.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,255791,8.1,7.6,8.6,7.5,8.9,8.8,8.3,8.8,8.9,8.3,8.2,8.0
180-02,madín,san mateo nopala-madín,mex-057d,13.8,488,5.1,76.8,0.0,0.2,15.8,2.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,178299,8.2,7.6,8.7,8.0,8.6,8.7,8.3,8.8,8.8,8.2,8.0,8.1
180-03,madín,lechería-madín,mex-057d,13.8,852,4.4,91.3,0.0,0.2,2.0,0.9,0.0,1.0,0.2,0.0,0.0,0.0,0.0,310919,8.3,7.7,8.4,7.8,8.7,8.3,8.2,8.8,8.9,8.0,8.1,8.8
180-04,madín,atizapán-madín,mex-057d,13.8,6034,9.6,88.3,0.0,1.0,0.7,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2202231,8.0,7.5,8.4,7.6,8.4,8.5,8.1,8.7,8.8,8.9,8.6,8.5
180-05,madín,lago de guadalupe-madín,mex-057d,13.8,1546,4.2,94.6,0.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,564308,7.8,7.6,8.6,7.6,8.9,8.8,8.3,8.8,8.9,8.6,8.2,7.9
180-06,madín,la venta-madín,mex-057d,13.8,8194,0.3,97.3,0.0,0.4,1.2,0.4,0.0,0.3,0.1,0.0,0.0,0.0,0.0,2990759,7.1,7.0,7.8,6.8,7.8,7.7,7.4,7.9,8.0,11.5,10.8,10.2
180-07,madín,interlomas-madín,mex-057d,13.8,446,3.1,95.2,0.0,0.0,1.3,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,162864,8.0,7.7,8.9,7.6,9.4,9.2,8.5,9.1,9.2,9.0,7.0,6.4
180-08,madín,huixquilucan-madín,mex-057d,13.8,416,4.1,93.6,0.0,0.0,1.6,0.6,0.0,0.1,0.0,0.0,0.0,0.0,0.0,151959,7.9,8.0,9.0,7.6,9.2,9.1,8.5,9.1,9.2,8.7,7.2,6.5
180-09,madín,lomas verdes-madín,mex-057d,13.8,1027,2.5,96.2,0.0,0.0,0.9,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374679,9.1,8.7,9.1,8.2,9.9,10.2,9.3,9.9,10.0,5.1,5.4,5.1
180-10,madín,ent. san miguel-madín,mex-057d,13.8,1230,3.6,93.9,0.0,0.0,1.3,0.6,0.0,0.3,0.3,0.0,0.0,0.0,0.0,449010,7.8,7.4,8.0,7.2,8.3,8.4,7.9,8.4,8.5,9.4,8.9,9.8
181-01,san mateo nopala,lechería-san mateo nopala,mex-057d,21.2,144,3.0,73.9,0.0,0.2,9.3,6.6,1.5,4.8,0.6,0.0,0.0,0.1,0.0,52722,8.4,8.1,8.7,8.7,8.6,8.1,8.2,8.0,8.2,8.4,8.0,8.6
181-02,san mateo nopala,madín-san mateo nopala,mex-057d,21.2,408,4.7,75.8,0.0,0.1,16.9,2.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,149019,8.1,7.6,8.8,8.4,9.0,9.0,8.4,8.2,8.4,8.4,8.1,7.6
181-03,san mateo nopala,chamapa-san mateo nopala,mex-057d,21.2,2314,3.9,72.8,0.0,4.1,10.9,7.3,0.1,0.7,0.2,0.0,0.0,0.0,0.0,844619,8.2,7.7,8.3,8.2,8.7,8.7,8.2,8.0,8.3,8.8,8.5,8.4
181-04,san mateo nopala,atizapán-san mateo nopala,mex-057d,21.2,269,4.8,82.6,0.0,0.1,10.5,1.6,0.1,0.2,0.1,0.0,0.0,0.0,0.0,98278,8.6,8.1,8.8,8.4,8.3,8.1,8.4,8.2,8.4,8.4,7.9,8.4
181-05,san mateo nopala,lago de guadalupe-san mateo nopala,mex-057d,21.2,117,3.6,80.7,0.0,0.0,10.9,4.6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,42564,8.3,7.8,8.3,8.6,9.0,8.6,8.4,8.2,8.4,8.4,7.5,8.5
181-06,san mateo nopala,la venta-san mateo nopala,mex-057d,21.2,1081,0.7,85.8,0.0,1.5,4.5,2.3,0.1,4.7,0.3,0.0,0.0,0.1,0.0,394590,7.3,7.4,8.0,7.7,7.9,7.9,7.7,7.4,7.6,10.7,10.3,10.1
181-07,san mateo nopala,interlomas-san mateo nopala,mex-057d,21.2,145,5.6,70.0,0.0,0.1,15.5,8.5,0.1,0.2,0.0,0.0,0.0,0.0,0.0,52826,7.8,7.5,9.3,7.8,8.5,8.9,8.2,7.9,8.2,9.5,8.5,7.9
181-08,san mateo nopala,huixquilucan-san mateo nopala,mex-057d,21.2,256,7.9,78.8,0.0,0.2,9.5,1.9,0.2,1.1,0.4,0.0,0.0,0.0,0.0,93616,8.2,7.7,8.6,8.1,9.1,9.0,8.5,8.2,8.5,8.5,7.9,7.7
181-09,san mateo nopala,lomas verdes-san mateo nopala,mex-057d,21.2,1671,3.4,89.8,0.0,0.2,5.0,1.5,0.0,0.1,0.0,0.0,0.0,0.0,0.0,609839,8.1,7.8,9.0,7.9,8.6,8.5,8.5,8.2,8.4,8.4,8.1,8.5
181-10,san mateo nopala,ent. san miguel-san mateo nopala,mex-057d,21.2,154,3.3,83.3,0.0,0.3,5.9,3.6,0.6,2.2,0.8,0.0,0.0,0.0,0.0,56354,8.5,7.7,8.1,8.5,8.0,8.1,8.1,7.9,8.1,8.7,8.8,9.5
182-01,cipreses,lechería-cipreses,mex-057d,24.343,231,0.8,87.8,0.0,7.5,1.8,2.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,84348,5.7,5.8,6.9,5.8,7.5,8.0,5.4,5.0,5.8,16.3,15.6,12.2
182-02,cipreses,madín-cipreses,mex-057d,24.343,37,2.5,83.9,0.0,0.1,11.6,1.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,13363,7.9,7.8,9.1,7.9,10.7,9.9,7.1,6.3,7.1,9.1,10.0,7.1
182-03,cipreses,san mateo nopala-cipreses,mex-057d,24.343,370,3.0,63.9,0.0,0.1,16.6,16.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,135212,8.3,8.2,9.4,8.9,10.3,10.7,6.1,5.1,5.7,8.6,9.8,8.9
182-04,cipreses,atizapán-cipreses,mex-057d,24.343,47,4.5,92.2,0.0,0.2,2.5,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,17111,8.6,8.0,8.3,7.8,9.3,8.3,7.2,6.5,7.4,9.8,10.6,8.2
182-05,cipreses,lago de guadalupe-cipreses,mex-057d,24.343,20,2.3,93.4,0.0,0.2,2.5,1.2,0.0,0.4,0.0,0.0,0.0,0.0,0.0,7305,7.7,7.7,8.4,7.8,9.7,9.8,7.3,6.5,7.4,9.1,10.1,8.5
182-06,cipreses,lomas verdes-cipreses,mex-057d,24.343,51,1.3,89.6,0.0,0.3,5.5,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18699,7.2,8.0,10.3,8.3,10.6,10.3,7.5,6.6,7.6,9.1,8.3,6.2
182-07,cipreses,ent. san miguel-cipreses,mex-057d,24.343,25,6.8,90.8,0.0,0.1,1.8,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9209,8.8,7.1,7.4,7.1,9.8,8.1,7.0,6.3,7.2,10.7,10.8,9.7
183-01,chamapa,lechería-chamapa,mex-057d,27.2,2531,0.4,65.8,0.0,0.7,8.7,5.3,0.6,15.2,1.0,0.0,0.0,2.3,0.0,923807,7.1,7.1,8.1,7.6,8.5,8.5,7.8,7.9,7.8,9.8,9.7,10.1
183-02,chamapa,madín-chamapa,mex-057d,27.2,499,4.1,88.0,0.0,0.1,5.0,1.5,0.1,1.2,0.0,0.0,0.0,0.0,0.0,181955,8.4,7.6,8.8,7.7,8.8,8.7,8.5,8.5,8.4,8.3,8.0,8.3
183-03,chamapa,san mateo nopala-chamapa,mex-057d,27.2,1889,4.1,76.5,0.0,4.2,9.6,4.4,0.2,0.9,0.1,0.0,0.0,0.0,0.0,689487,8.4,7.6,8.4,8.2,8.6,8.4,8.4,8.4,8.3,8.7,8.1,8.5
183-04,chamapa,cipreses-chamapa,mex-057d,27.2,447,1.9,59.8,0.0,0.2,18.3,19.6,0.1,0.1,0.0,0.0,0.0,0.0,0.0,163224,6.9,6.7,7.6,7.3,9.2,9.0,7.6,7.7,7.6,9.9,11.5,9.0
183-05,chamapa,atizapán-chamapa,mex-057d,27.2,702,3.7,88.7,0.0,0.1,3.6,2.2,0.2,1.2,0.3,0.0,0.0,0.0,0.0,256247,8.5,7.9,8.6,8.0,8.4,8.0,8.4,8.4,8.3,8.5,8.1,8.9
183-06,chamapa,lago de guadalupe-chamapa,mex-057d,27.2,273,2.2,89.6,0.0,0.1,4.7,1.9,0.2,1.1,0.2,0.0,0.0,0.0,0.0,99514,7.9,7.6,8.3,8.0,8.8,8.7,8.4,8.4,8.3,8.4,7.9,9.3
183-07,chamapa,lomas verdes-chamapa,mex-057d,27.2,235,2.4,95.4,0.0,0.0,1.8,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85806,8.0,8.1,9.7,7.3,8.6,8.6,8.6,8.6,8.5,8.1,7.9,8.0
183-08,chamapa,ent. san miguel-chamapa,mex-057d,27.2,710,1.2,79.8,0.0,0.2,5.2,4.8,0.9,6.1,1.6,0.0,0.0,0.2,0.0,258991,7.6,7.4,8.4,7.6,8.4,8.3,8.0,8.1,8.0,9.2,8.9,10.1
184-01,huixquilucan,lechería-huixquilucan,mex-057d,30.0,128,2.9,87.8,0.0,0.3,4.8,2.6,0.2,1.2,0.2,0.0,0.0,0.0,0.0,46780,8.2,8.1,8.4,8.3,8.5,8.0,8.4,8.4,8.3,8.7,8.1,8.6
184-02,huixquilucan,lago de guadalupe-huixquilucan,mex-057d,30.0,110,3.3,93.1,0.0,0.2,2.6,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39999,8.3,7.8,8.6,7.8,8.6,8.6,8.5,8.5,8.4,8.6,7.9,8.4
184-03,huixquilucan,atizapán-huixquilucan,mex-057d,30.0,238,4.0,92.7,0.0,0.1,1.7,1.1,0.0,0.4,0.0,0.0,0.0,0.0,0.0,86734,8.7,8.0,8.6,8.1,8.7,8.5,8.6,8.6,8.6,7.9,7.7,8.0
184-04,huixquilucan,madín-huixquilucan,mex-057d,30.0,312,3.1,94.1,0.0,0.0,1.9,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113787,8.2,8.1,8.9,7.8,8.8,8.7,8.6,8.6,8.5,8.4,8.0,7.4
184-05,huixquilucan,san mateo nopala-huixquilucan,mex-057d,30.0,214,4.9,78.8,0.0,0.1,10.0,4.1,0.7,1.4,0.0,0.0,0.0,0.0,0.0,78024,8.2,7.8,8.7,8.5,8.6,8.6,8.5,8.5,8.4,8.7,7.9,7.6
184-06,huixquilucan,cipreses-huixquilucan,mex-057d,30.0,38,3.4,49.0,0.0,0.2,32.1,15.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,13786,7.6,6.9,8.4,8.1,8.8,9.3,8.0,8.1,7.9,9.0,9.3,8.6
184-07,huixquilucan,lomas verdes-huixquilucan,mex-057d,30.0,199,2.1,96.4,0.0,0.0,1.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72740,7.9,7.8,9.1,7.4,8.5,8.6,8.4,8.4,8.3,8.9,8.7,8.0
184-08,huixquilucan,ent. san miguel-huixquilucan,mex-057d,30.0,205,1.6,91.5,0.0,0.3,4.0,1.7,0.1,0.4,0.4,0.0,0.0,0.0,0.0,74985,8.3,7.8,8.2,8.0,8.2,8.3,8.3,8.3,8.2,8.6,8.3,9.5
185-01,interlomas,lechería-interlomas,mex-057d,32.6,180,1.6,90.6,0.0,0.2,4.0,1.8,0.2,1.5,0.1,0.0,0.0,0.0,0.0,65852,7.8,7.4,8.3,7.4,8.7,8.6,8.2,8.2,8.1,8.9,9.6,8.8
185-02,interlomas,lago de guadalupe-interlomas,mex-057d,32.6,161,2.8,95.6,0.0,0.1,1.1,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,58646,7.9,8.0,8.8,7.1,8.5,8.0,8.3,8.3,8.2,9.4,9.3,8.2
185-03,interlomas,atizapán-interlomas,mex-057d,32.6,235,4.3,93.9,0.0,0.0,1.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85779,7.9,7.9,8.6,7.3,8.4,7.9,8.2,8.2,8.1,9.2,9.2,9.1
185-04,interlomas,madín-interlomas,mex-057d,32.6,453,2.0,96.3,0.0,0.0,1.2,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,165386,7.8,8.0,9.0,7.4,8.5,8.3,8.4,8.4,8.3,9.4,8.9,7.6
185-05,interlomas,san mateo nopala-interlomas,mex-057d,32.6,127,4.4,76.1,0.0,0.1,13.0,5.5,0.5,0.3,0.1,0.0,0.0,0.0,0.0,46390,8.1,7.9,9.0,7.3,8.3,8.3,8.2,8.2,8.1,9.4,8.9,8.3
185-06,interlomas,cipreses-interlomas,mex-057d,32.6,25,2.8,68.2,0.0,0.0,17.2,11.7,0.0,0.1,0.0,0.0,0.0,0.0,0.0,9080,7.2,6.7,9.4,6.8,8.3,8.7,7.8,7.9,7.8,10.1,9.9,9.4
185-07,interlomas,lomas verdes-interlomas,mex-057d,32.6,349,1.7,97.2,0.0,0.1,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127504,7.5,8.0,9.1,6.7,8.3,8.6,8.3,8.3,8.2,9.8,9.3,7.9
185-08,interlomas,ent. san miguel-interlomas,mex-057d,32.6,361,1.3,95.3,0.0,0.1,2.3,0.7,0.0,0.2,0.1,0.0,0.0,0.0,0.0,131902,8.0,7.5,8.5,7.2,8.2,8.5,8.2,8.2,8.1,9.6,9.0,9.0
186-01,lomas verdes,lago de guadalupe-lomas verdes,mex-057d,16.85,675,3.0,96.1,0.0,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246286,7.8,8.0,8.9,7.5,8.9,8.5,8.1,8.8,8.9,8.3,8.0,8.3
186-02,lomas verdes,chamapa-lomas verdes,mex-057d,16.85,431,2.5,95.2,0.0,0.1,1.9,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157456,7.4,7.8,8.9,7.1,8.6,9.1,8.0,8.7,8.8,8.7,8.6,8.3
186-03,lomas verdes,san mateo nopala-lomas verdes,mex-057d,16.85,1606,3.2,90.8,0.0,0.2,4.5,1.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,586131,8.3,7.8,8.7,7.7,8.5,8.4,8.1,8.7,8.8,8.4,8.2,8.4
186-04,lomas verdes,madín-lomas verdes,mex-057d,16.85,604,2.7,95.8,0.0,0.1,1.1,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,220409,8.4,8.6,10.0,9.0,10.6,10.3,9.3,10.0,10.2,5.2,4.5,3.9
186-05,lomas verdes,atizapán-lomas verdes,mex-057d,16.85,2835,5.5,93.1,0.0,0.1,0.9,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1034683,8.4,8.0,8.7,7.5,8.3,8.1,8.0,8.7,8.8,8.5,8.2,8.8
186-06,lomas verdes,interlomas-lomas verdes,mex-057d,16.85,357,2.5,96.6,0.0,0.1,0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130413,8.2,8.2,8.9,6.9,8.7,9.1,8.1,8.8,8.9,8.9,8.0,7.3
186-07,lomas verdes,huixquilucan-lomas verdes,mex-057d,16.85,288,3.9,94.6,0.0,0.1,1.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105190,8.0,7.9,9.1,7.4,8.7,9.1,8.2,8.9,9.0,8.6,7.8,7.3
186-08,lomas verdes,la venta-lomas verdes,mex-057d,16.85,6586,0.4,97.3,0.0,0.5,1.0,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,2404044,7.4,7.5,8.2,7.1,8.2,8.0,7.6,8.2,8.3,10.2,9.9,9.4
186-09,lomas verdes,lechería-lomas verdes,mex-057d,16.85,100,2.0,92.5,0.0,0.8,1.9,0.7,0.0,2.0,0.1,0.0,0.0,0.0,0.0,36444,7.1,7.7,8.4,7.6,9.8,9.4,8.1,8.8,8.9,8.0,7.4,8.8
186-10,lomas verdes,lomas verdes-lomas verdes,mex-057d,16.85,2,4.5,93.2,0.0,0.0,2.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,687,16.3,7.4,9.3,6.4,7.9,9.2,9.2,9.9,9.9,4.4,6.3,3.8
186-11,lomas verdes,ent. san miguel-lomas verdes,mex-057d,16.85,422,2.0,96.1,0.0,0.1,1.0,0.4,0.1,0.3,0.0,0.0,0.0,0.0,0.0,153861,7.0,7.3,8.4,7.0,8.6,8.2,7.6,8.2,8.3,9.8,9.1,10.5
187-01,la venta gob.edo.,lechería-la venta,mex-057d,38.0,620,1.4,81.2,0.0,0.6,7.6,2.7,0.3,5.7,0.3,0.0,0.0,0.2,0.0,226433,8.1,7.6,8.5,8.2,8.6,8.0,8.3,8.3,8.2,8.8,8.3,9.1
187-02,la venta gob.edo.,lago de guadalupe-la venta,mex-057d,38.0,221,2.0,94.4,0.0,0.2,2.7,0.6,0.0,0.1,0.0,0.0,0.0,0.0,0.0,80798,8.2,7.7,8.7,7.9,8.3,7.9,8.3,8.3,8.2,8.6,8.3,9.6
187-03,la venta gob.edo.,atizapán-la venta,mex-057d,38.0,302,2.3,93.7,0.0,0.8,2.5,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,110218,8.4,7.7,8.5,8.4,8.4,7.6,8.4,8.4,8.3,8.6,8.2,9.1
187-04,la venta gob.edo.,madín-la venta,mex-057d,38.0,358,2.5,94.4,0.0,0.1,2.4,0.4,0.1,0.1,0.0,0.0,0.0,0.0,0.0,130536,8.0,7.5,8.6,7.8,8.3,8.1,8.3,8.3,8.2,9.3,8.8,8.8
187-05,la venta gob.edo.,san mateo nopala-la venta,mex-057d,38.0,98,2.7,87.3,0.0,1.0,7.2,0.9,0.4,0.5,0.0,0.0,0.0,0.0,0.0,35744,8.3,7.5,8.6,8.6,8.0,7.5,8.3,8.3,8.2,8.8,8.7,9.2
187-06,la venta gob.edo.,cipreses-la venta,mex-057d,38.0,12,1.6,89.3,0.0,0.9,6.6,1.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,4385,7.1,6.5,8.4,7.5,8.4,9.1,8.0,8.0,7.9,10.6,10.4,8.1
187-07,la venta gob.edo.,lomas verdes-la venta,mex-057d,38.0,320,2.6,96.5,0.0,0.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116802,7.4,7.4,9.1,7.1,8.4,8.3,8.2,8.2,8.1,10.0,9.2,8.6
187-08,la venta gob.edo.,ent. san miguel-la venta,mex-057d,38.0,1113,1.2,88.1,0.0,0.5,4.6,1.9,0.3,2.9,0.3,0.0,0.0,0.2,0.0,406197,8.1,7.7,8.6,7.6,8.3,7.8,8.2,8.2,8.1,9.1,8.8,9.5
188,bermejillo,gómez palacio-est.banderas,mex-049d,44.21,5225,0.2,34.1,0.0,9.3,2.7,1.9,2.3,32.4,6.5,1.1,0.1,9.4,0.0,1907152,8.3,6.5,7.7,8.1,8.2,8.1,9.5,8.9,7.8,8.4,8.2,10.3
189,ceballos,est. banderas-corralitos,mex-049d,130.41,5194,0.2,34.6,0.0,5.3,2.7,5.5,2.7,31.5,6.8,1.1,0.3,9.3,0.0,1895715,8.4,6.5,7.7,8.1,8.1,8.1,9.4,8.9,7.8,8.4,8.3,10.3
190,puente zacatal,zacatal-cd. del carmen,mex-180,162.41,5138,1.0,55.5,0.0,5.3,6.4,5.0,1.0,15.4,2.6,0.1,0.0,7.7,0.0,1875316,8.1,6.9,7.9,9.2,8.0,7.8,9.0,8.9,7.7,8.1,8.4,10.0
191,puente inter. nuevo amanecer,reynosa-pharr,mex-040,0.0,3153,0.0,38.7,0.0,0.0,3.2,5.1,3.2,48.8,0.9,0.1,0.0,0.0,0.0,1150679,8.2,7.7,8.7,8.0,8.6,8.0,8.5,8.5,7.9,9.0,8.4,8.5
192-01,zirahuén,pátzcuaro-uruapan,mex-126d,60.5,12018,0.4,68.1,0.2,3.1,5.2,3.5,1.3,7.6,2.3,0.7,0.1,6.0,1.5,4386431,8.5,7.5,8.4,8.7,8.2,7.9,8.5,8.7,7.7,8.1,8.2,9.6
192-02,zirahuén,pátzcuaro-zirahuén,mex-126d,68.7,206,0.6,81.4,0.3,0.7,5.7,2.0,0.2,0.9,0.5,0.0,0.0,0.0,7.7,75164,8.3,7.2,8.0,9.9,7.5,7.4,9.4,7.9,8.1,8.8,8.6,8.9
192-03,zirahuén,zirahuén-uruapan,mex-126d,68.7,1180,1.0,88.6,0.3,0.3,4.5,3.1,0.3,0.5,0.4,0.0,0.0,0.0,1.0,430805,9.0,7.9,8.9,8.8,8.8,8.4,8.7,8.7,7.4,7.6,7.3,8.5
193-01,zurumucapio,zirahuén-zurumucapio,mex-126d,87.5,723,0.8,89.1,0.3,0.3,4.5,2.1,0.2,0.2,0.2,0.0,0.0,0.0,2.3,263788,8.8,7.1,8.1,7.9,7.3,8.8,8.0,8.5,9.0,9.7,8.2,8.6
193-02,zurumucapio,zurumucapio-uruapan,mex-126d,87.5,204,0.6,89.2,0.1,0.2,6.5,1.4,0.0,0.1,0.2,0.0,0.0,0.0,1.7,74597,8.2,7.6,7.4,6.9,7.3,6.5,9.9,7.9,9.1,10.0,10.2,9.0
194,puente inter. ignacio zaragoza los tomat,progreso-los tomates,mex-040,0.0,4843,0.3,86.1,0.3,0.2,0.9,1.6,0.4,9.3,0.7,0.0,0.2,0.0,0.0,1767825,7.4,7.2,8.3,8.1,8.7,8.3,8.3,9.1,8.4,9.0,8.5,8.7
195-01,nuevo progreso,reynosa-matamoros,mex-002d,47.39,4871,0.3,68.1,0.0,2.8,3.9,4.0,1.5,13.0,2.9,0.2,0.3,3.0,0.0,1777889,8.2,7.9,8.7,8.6,7.7,8.3,8.7,8.5,8.2,8.4,8.0,8.8
195-02,nuevo progreso,reynosa-progreso,mex-002d,47.39,2732,0.6,93.2,0.0,0.0,0.9,0.5,0.3,1.0,0.5,0.1,0.1,2.8,0.0,997344,8.7,8.3,9.4,8.3,7.6,7.7,8.5,7.6,7.8,8.7,8.3,9.1
195-03,nuevo progreso,progreso-matamoros,mex-002d,47.39,658,0.3,95.5,0.0,0.0,0.7,0.7,0.2,1.2,0.2,0.1,0.0,1.1,0.0,239998,7.7,7.2,8.2,7.8,7.5,8.6,9.6,7.9,9.4,8.6,8.3,9.2
196,puente inter. piedras negras ii coahuila 2,piedras negras-eagle pass,mex-057,0.0,5325,0.2,88.1,0.0,0.4,2.1,0.0,0.0,9.2,0.0,0.0,0.0,0.0,0.0,1943478,7.8,7.2,8.4,8.2,8.7,8.1,8.4,8.3,8.3,8.9,8.7,9.0
197-01,taretán,ent. zirimícuaro-taretán,mex-037d,102.3,2068,7.0,88.0,0.1,0.1,2.4,0.5,0.1,0.4,0.1,0.0,0.0,0.0,1.3,754975,8.6,7.6,8.6,8.2,8.5,8.2,8.7,8.2,8.1,8.2,8.2,8.9
197-02,taretán,ent. zirimícuaro-ent. cajones,mex-037d,102.3,9207,0.7,68.0,0.2,3.0,4.1,4.4,1.6,6.0,2.9,0.9,0.1,6.7,1.4,3360587,9.0,7.7,8.6,9.4,8.5,7.9,8.6,8.6,7.0,7.6,7.9,9.2
197-03,taretán,taretán-ent. cajones,mex-037d,102.3,94,1.4,51.9,0.2,0.2,4.4,2.9,0.3,8.6,0.0,0.0,0.0,0.0,30.1,34344,9.2,7.0,8.3,8.6,8.3,8.8,8.9,8.8,7.3,7.7,7.8,9.3
198-01,santa casilda,ent. cajones-ent. cuatro caminos,mex-037d,132.2,8059,0.6,65.9,0.2,3.4,3.3,4.9,1.8,6.6,3.3,1.0,0.1,7.6,1.3,2941518,9.0,7.7,8.5,9.4,8.4,7.9,8.5,8.6,7.1,7.6,7.9,9.4
198-02,santa casilda,ent. cajones-ent. santa casilda,mex-037d,132.2,779,4.8,77.9,0.3,0.2,6.8,3.0,0.4,2.7,0.4,0.0,0.0,0.2,3.3,284168,8.4,7.7,9.6,10.1,10.1,8.7,8.2,7.6,7.0,7.5,7.0,8.1
198-03,santa casilda,ent. santa casilda-ent. cuatro caminos,mex-037d,132.2,89,1.4,73.4,0.3,1.1,8.0,2.0,0.6,2.9,0.5,0.0,0.0,0.1,9.7,32598,9.4,6.2,7.0,11.2,8.2,8.2,7.3,8.0,12.4,6.8,6.3,9.0
199-01,las cañas,nueva italia-lázaro cárdenas,mex-037d,211.4,5311,0.7,60.8,0.2,3.5,2.3,2.9,2.4,8.2,4.5,1.6,0.1,11.4,1.4,1938354,8.7,7.2,7.9,10.0,8.2,7.7,8.9,9.2,7.2,7.3,7.8,9.9
199-02,las cañas,ent. cuatro caminos-las cañas,mex-037d,211.4,93,0.8,55.4,0.2,4.8,6.6,4.0,1.1,2.0,2.7,0.1,0.0,0.1,22.2,33921,9.4,7.3,7.4,10.2,8.3,7.5,8.3,8.4,8.3,7.8,8.7,8.4
199-03,las cañas,las cañas-lázaro cárdenas,mex-037d,211.4,5,0.9,85.7,0.1,0.2,6.3,3.0,0.9,1.7,0.3,0.0,0.1,0.2,0.6,1817,8.9,6.1,10.6,15.1,9.3,9.3,5.2,3.8,16.4,5.3,6.0,4.0
200-01,feliciano,las cañas-feliciano,mex-037d,282.0,2095,1.0,84.8,0.2,4.0,1.8,3.5,0.5,1.7,0.8,0.0,0.0,0.4,1.3,764838,9.3,7.0,8.0,11.8,8.8,7.3,9.1,9.5,6.2,6.1,7.0,9.9
200-02,feliciano,las cañas-lázaro cárdenas,mex-037d,282.0,3545,0.5,46.6,0.2,2.9,2.8,3.0,3.4,11.7,6.4,2.5,0.2,17.5,2.3,1294027,8.3,7.3,7.8,8.9,7.9,8.0,8.7,9.0,7.9,8.1,8.4,9.7
200-03,feliciano,feliciano-lázaro cárdenas,mex-037d,282.0,1397,1.0,77.0,0.2,3.7,4.5,4.9,0.8,2.8,1.9,0.0,0.0,0.5,2.7,509978,9.1,7.9,8.5,9.3,8.4,7.7,8.6,8.4,6.8,7.6,7.9,9.8
201,puente inter. laredo iii,nuevo laredo-laredo,mex-085,5.2,5985,1.8,-0.1,0.0,16.1,0.4,81.4,0.2,0.0,0.0,0.0,0.1,0.0,0.1,2184382,7.8,7.8,8.9,8.0,8.9,8.5,8.2,9.0,8.3,8.7,8.2,7.7
202-01,la venta sánchez magallanes,agua dulce-cárdenas,mex-184d,73.2,10467,0.5,45.5,0.0,3.1,5.5,5.9,1.3,20.1,4.4,0.4,0.1,13.2,0.0,3820362,8.3,7.2,8.2,8.6,8.1,7.9,8.7,8.8,7.8,8.3,8.2,9.9
202-02,la venta sánchez magallanes,agua dulce-ent. magallanes,mex-184d,73.2,736,0.6,80.8,0.0,3.3,3.5,2.0,0.5,6.7,1.6,0.1,0.0,0.9,0.0,268783,6.8,6.2,7.6,8.5,9.8,9.1,8.9,8.8,7.3,7.4,9.1,10.5
202-03,la venta sánchez magallanes,ent. magallanes-cárdenas,mex-184d,73.2,92,1.7,73.0,0.0,1.8,7.1,3.9,1.1,6.3,2.9,0.1,0.0,2.1,0.0,33496,11.3,5.7,8.0,7.6,7.8,6.8,8.7,8.7,7.3,9.0,9.0,10.1
