index,tollbooth_name,way,highway,km,tdpa,motorbike,car,car-axle,bus,truck-2axle,truck-3axle,truck-4axle,truck-5axle,truck-6axle,truck-7axle,truck-8axle,truck-9axle,not_classified_vehicle,vta,jan,feb,mar,apr,may,jun,jul,ago,sep,oct,nov,dec
137-03,cosamaloapan,cosamaloapan-isla,mex-145d,83.36,1629,7.5,69.6,0.0,4.3,3.3,1.5,0.1,3.4,1.2,0.0,0.0,9.1,0.0,594592,8.9,7.8,8.1,8.4,8.9,8.1,8.4,8.4,8.0,7.9,7.8,9.3
138-01,acayucan sayula,isla-cosoleacaque,mex-145d,188.0,8116,0.2,37.9,0.0,5.5,5.0,7.0,1.1,23.5,4.3,0.4,0.3,14.8,0.0,2962202,8.7,7.1,7.9,8.8,8.2,7.9,9.2,8.7,7.5,7.6,8.1,10.3
138-02,acayucan sayula,isla-acayucan,mex-145d,188.0,2182,0.2,38.9,0.0,12.4,3.9,6.6,0.6,16.4,3.3,0.2,0.1,17.4,0.0,796471,8.9,7.7,8.6,8.3,8.5,7.8,9.1,8.9,7.5,7.3,7.9,9.5
138-03,acayucan sayula,acayucan-cosoleacaque,mex-145d,188.0,4187,0.4,68.5,0.0,5.2,5.4,5.1,0.5,7.8,2.1,0.1,0.1,4.8,0.0,1528404,8.7,7.6,8.2,8.5,8.4,8.0,8.5,8.4,7.4,8.4,8.0,9.9
139,san juanico,atlacomulco-venta de bravo,mex-015d,103.762,11954,0.5,68.6,0.3,7.5,4.4,3.8,1.0,7.8,1.6,0.3,0.1,4.1,0.0,4363111,7.8,7.1,8.0,9.5,7.9,7.5,9.0,8.4,7.4,8.0,8.9,10.5
140,contepec,venta de bravo-maravatío,mex-015d,133.1,11140,0.5,66.5,0.3,7.4,4.8,4.2,1.1,8.5,1.8,0.4,0.1,4.4,0.0,4066057,7.7,7.0,8.1,9.6,8.0,7.5,9.0,8.4,7.3,8.1,8.8,10.5
141,jeráhuaro,maravatío-jeráhuaro,mex-015d,186.117,407,0.8,87.4,0.2,2.1,5.2,1.9,0.3,1.0,0.4,0.0,0.0,0.3,0.4,148675,7.1,7.9,9.0,8.6,8.6,8.2,7.6,7.3,6.0,9.1,10.3,10.3
142-01,zinapécuaro,maravatío-morelia,mex-015d,202.017,10041,0.4,64.0,0.2,8.2,4.5,3.8,1.1,9.5,1.7,0.4,0.1,4.9,1.2,3665122,7.6,7.0,7.9,9.0,7.8,7.3,8.9,8.3,7.4,8.5,10.2,10.1
142-02,zinapécuaro,maravatío-zinapécuaro,mex-015d,202.017,579,1.1,90.2,0.2,1.4,3.5,0.7,0.6,1.6,0.3,0.0,0.0,0.4,0.0,211432,8.4,6.9,8.5,7.9,7.7,7.2,9.3,8.7,6.6,8.5,10.2,10.1
142-03,zinapécuaro,zinapécuaro-morelia,mex-015d,202.017,780,0.7,87.5,0.2,1.0,3.6,2.7,0.6,1.5,1.0,0.0,0.0,1.2,0.0,284651,8.4,6.9,8.5,7.9,7.7,7.2,8.8,8.5,7.3,8.5,10.2,10.1
143,copándaro,morelia-copándaro,mex-015d,246.0,3542,0.4,69.7,0.3,1.9,3.0,2.7,0.9,8.5,2.7,1.4,0.1,8.4,0.0,1292713,8.4,6.9,8.5,7.9,7.7,7.2,9.3,8.3,7.0,8.5,10.2,10.1
144,huaniqueo,huaniqueo-morelia,mex-015d,280.0,928,0.5,88.0,0.5,3.0,3.7,2.0,0.3,0.5,0.5,0.0,0.0,0.1,0.9,338677,5.4,9.0,10.7,10.3,10.0,4.2,4.4,4.1,4.0,10.6,13.7,13.6
145-01,panindícuaro,morelia-churintzio,mex-015d,308.0,7925,0.4,63.2,0.3,8.9,5.0,3.9,1.0,9.9,1.8,0.3,0.1,3.7,1.5,2892596,7.5,6.9,7.9,8.8,8.0,7.5,8.9,8.5,7.5,8.4,10.1,10.0
145-02,panindícuaro,morelia-panindícuaro,mex-015d,308.0,735,0.7,83.2,0.3,0.7,3.6,2.2,0.4,2.5,0.6,0.0,0.0,1.4,4.4,268233,7.3,6.8,8.4,8.1,7.7,7.6,8.1,7.9,7.6,8.1,11.4,11.0
145-03,panindícuaro,panindícuaro-churintzio,mex-015d,308.0,890,0.9,80.1,0.5,4.3,5.1,2.9,0.4,1.8,0.5,0.0,0.0,1.2,2.3,324998,8.6,7.2,8.0,7.9,7.4,7.4,8.3,7.7,6.8,7.6,11.7,11.4
146-01,ecuandureo,churintzio-la barca,mex-015d,370.0,7469,0.3,51.9,0.3,5.3,5.4,7.0,1.2,18.1,3.5,0.3,0.1,6.2,0.4,2726235,9.8,6.8,7.5,7.6,7.7,7.4,9.6,9.0,7.9,8.2,9.3,9.2
146-02,ecuandureo,churintzio-ecuandureo,mex-015d,370.0,1904,0.6,74.5,0.2,7.6,5.8,3.3,0.3,2.8,0.9,0.0,0.0,1.8,2.2,694812,8.1,7.5,8.5,8.2,8.2,7.9,8.3,8.3,7.3,8.1,9.8,9.8
146-03,ecuandureo,ecuandureo-la barca,mex-015d,370.0,1567,0.8,66.5,0.4,3.6,5.8,9.3,1.3,6.9,2.7,0.1,0.1,1.6,0.9,572119,8.1,6.7,7.5,7.3,8.2,7.8,8.8,8.7,7.9,8.5,10.3,10.2
147,vista hermosa,vista hermosa-la barca,mex-015d,390.0,7160,0.2,45.0,0.3,3.5,5.7,8.3,1.2,23.4,4.4,0.3,0.1,7.6,0.0,2613342,9.8,7.3,8.3,8.1,8.1,7.7,8.4,8.2,7.4,8.2,9.3,9.2
148,san francisco de rivas,la barca-san francisco de rivas,mex-015d,405.4,1607,1.6,63.3,0.5,1.7,7.1,10.6,1.8,8.3,3.2,0.2,0.1,1.3,0.3,586683,7.5,6.8,8.7,8.1,7.4,7.0,7.8,8.0,7.6,9.4,10.9,10.8
149-01,ocotlán,la barca-zapotlanejo,mex-015d,425.955,12999,0.3,61.3,0.2,7.4,4.8,4.4,0.8,12.5,2.0,0.3,0.2,5.8,0.0,4744599,8.5,7.1,8.4,8.0,7.8,7.4,8.6,8.3,7.4,8.3,10.1,10.1
149-02,ocotlán,la barca-ocotlán,mex-015d,425.955,2739,0.3,55.9,0.3,1.1,3.9,7.3,1.4,22.5,5.1,0.1,0.0,1.0,1.1,999822,8.4,7.2,8.0,7.7,8.3,8.0,8.5,8.0,7.3,8.2,10.3,10.1
149-03,ocotlán,ocotlán-zapotlanejo,mex-015d,425.955,744,0.5,77.5,0.2,2.3,4.2,4.1,0.6,5.0,1.9,0.1,0.0,3.2,0.4,271677,8.5,7.1,8.4,5.2,7.8,7.4,9.3,9.4,8.4,8.3,10.1,10.1
149-04,ocotlán,zapotlán del rey-zapotlanejo,mex-015d,425.955,384,0.5,86.1,0.3,1.7,5.4,2.3,0.4,1.8,0.6,0.0,0.0,0.2,0.7,140152,8.5,7.1,8.0,10.0,7.8,7.4,7.9,7.6,7.2,8.4,10.1,10.0
150,la suceda,la sauceda-zapotlanejo,mex-015d,462.0,68,0.2,35.1,0.1,2.4,1.4,2.8,0.2,12.8,14.1,0.1,0.0,24.1,6.7,24739,13.1,9.3,6.0,5.1,7.5,6.2,8.4,9.1,9.7,8.9,8.1,8.6
151-01,puente túxpam,tihuatlán-ent. tihuatlán ii,mex-132d,229.2,3184,0.7,63.1,0.4,1.7,5.2,6.4,0.6,11.2,4.6,0.2,0.0,5.9,0.0,1162310,7.9,7.1,8.6,11.1,8.5,7.5,9.7,8.8,7.0,6.9,7.5,9.4
151-02,puente túxpam,tihuatlán-túxpam,mex-132d,257.7,7314,0.9,70.5,0.3,6.9,3.0,4.1,0.4,5.5,3.5,0.1,0.0,4.8,0.0,2669723,7.7,7.2,7.9,9.8,8.0,7.4,9.2,9.4,7.6,7.5,8.0,10.3
152,san cristóbal,indios verdes-san cristóbal ecatepec,mex-085d,21.0,31541,2.2,95.3,0.0,1.2,0.9,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,11512567,8.2,7.7,8.6,7.8,8.3,8.1,8.0,8.9,8.3,8.8,8.4,8.9
153-01,revolución,derivador lópez portillo,mex-085d,22.8,12099,1.4,75.8,0.1,6.4,4.0,3.3,0.3,6.6,1.1,0.0,0.0,1.0,0.0,4416243,9.0,8.5,9.5,8.9,9.3,9.1,9.2,7.5,7.0,7.5,7.0,7.5
153-02,revolución,méxico-lechería,mex-085d,22.8,33982,1.7,92.4,0.1,2.2,1.5,1.0,0.0,0.9,0.1,0.0,0.0,0.1,0.0,12403595,8.0,7.7,8.6,8.0,8.6,8.3,8.2,8.5,8.1,8.7,8.3,9.0
154,ojo de agua,indios verdes-tizayuca,mex-085d,25.0,63748,1.3,85.6,0.1,6.9,2.6,1.4,0.1,1.5,0.2,0.0,0.0,0.3,0.0,23267927,7.7,7.5,8.5,8.4,8.4,8.3,8.3,8.7,8.3,8.6,8.3,9.0
155,peñón y texcoco,peñón-texcoco,mex-136d,0.0,33189,1.0,85.1,0.0,4.8,3.0,2.0,0.1,1.6,0.5,0.0,0.0,0.2,1.7,12114010,8.2,7.7,8.7,8.5,8.5,8.1,8.3,8.5,8.0,8.6,8.4,8.5
156,los chorros,puerto méxico-ent. carbonera,mex-057d,203.65,13930,0.1,33.7,0.0,5.8,2.9,1.6,0.4,44.5,3.8,0.5,0.2,6.5,0.0,5084327,8.8,7.1,8.1,8.6,8.0,8.0,9.3,8.9,7.9,8.0,8.0,9.3
157,la carbonera ojo caliente,ent. la carbonera-ojo caliente,mex-057d,12.36,14354,0.2,33.7,0.0,5.1,4.4,2.2,0.3,41.7,4.5,0.8,0.4,6.7,0.0,5239357,8.7,7.2,8.1,8.5,7.9,8.0,9.2,8.9,7.8,8.1,8.2,9.4
158,huachichil,huachichil-ent. carbonera,mex-057d,213.5,2394,0.2,50.2,0.0,4.0,13.0,5.3,0.7,19.7,5.6,0.1,0.0,1.2,0.0,873928,7.8,7.2,8.7,8.4,8.0,8.2,8.3,7.9,7.1,9.5,9.4,9.5
159,la antigua,cardel-veracruz,mex-180,222.47,17000,0.9,70.7,0.8,5.2,3.6,4.3,0.4,6.2,2.0,0.3,0.0,5.2,0.4,6205111,8.6,7.6,9.1,9.0,8.6,7.9,9.2,8.8,8.0,7.9,7.3,8.0
160,san julián,san julián-veracruz,mex-180,233.093,1589,3.4,64.0,0.2,4.1,2.3,3.3,0.3,6.7,1.8,0.4,0.5,12.3,0.7,579845,8.7,7.5,5.3,8.1,8.4,8.4,8.9,9.6,8.8,10.0,8.3,8.0
161,la cuchilla,matamoros-el porvenir,mex-040d,67.036,6174,0.3,48.0,0.0,7.9,2.3,1.3,0.8,23.8,5.3,0.7,0.3,9.3,0.0,2253584,8.0,7.2,8.3,8.7,8.1,8.1,9.3,9.0,7.8,8.3,8.4,8.8
162,plan de ayala,loma bonita-plan de ayala,mex-040d,142.0,6514,0.4,50.7,0.0,8.6,1.8,1.1,0.8,22.4,4.6,0.6,0.1,8.9,0.0,2377680,7.9,7.1,8.2,8.9,8.0,8.1,9.3,9.2,7.7,8.1,8.3,9.2
163,zapotlanejo la joya,zapotlanejo-guadalajara,mex-015d,9.2,38535,0.4,64.5,0.3,5.0,4.8,4.4,0.7,11.5,2.0,0.3,0.1,5.6,0.4,14065347,7.8,7.2,8.1,8.5,8.4,8.0,9.2,8.9,8.1,8.2,8.4,9.2
164,vado,el vado-guadalajara,mex-015d,11.3,3546,2.9,89.6,0.0,4.1,1.5,0.5,0.0,0.4,0.0,0.0,0.0,0.2,0.8,1294423,8.8,7.7,8.5,7.9,8.5,8.1,8.0,8.1,8.0,8.7,8.6,9.1
165,cortijo,cortijo-guadalajara,mex-015d,16.5,2331,0.7,81.9,0.0,6.6,2.2,3.9,0.1,3.1,0.1,0.0,0.0,0.6,0.8,850704,8.2,7.5,8.4,7.9,8.6,8.2,8.3,8.5,8.2,8.7,8.6,8.9
166,periférico,periférico-guadalajara,mex-015d,17.7,1906,1.4,88.7,0.1,2.3,1.8,1.8,0.1,1.9,0.5,0.0,0.0,0.6,0.8,695714,8.6,7.1,8.2,7.3,8.2,7.8,8.3,8.7,8.3,8.9,9.1,9.5
167,arroyo,tonalá-guadalajara,mex-015d,20.5,1062,0.9,96.7,0.1,0.2,0.8,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.9,387632,7.1,6.6,8.8,7.3,8.1,8.2,8.8,9.8,9.8,8.7,8.4,8.4
168,tlalpan,méxico-cuernavaca,mex-095d,23.36,25091,1.5,83.2,0.0,6.0,3.0,1.9,0.2,2.6,0.6,0.1,0.0,0.9,0.0,9158266,8.9,8.1,8.2,8.5,7.7,5.5,9.8,9.7,8.7,7.6,8.1,9.2
169,tres marías,tres marías-cuernavaca,mex-095d,53.0,1587,2.5,90.6,0.0,0.6,4.2,1.7,0.0,0.3,0.1,0.0,0.0,0.0,0.0,579217,8.2,7.5,10.3,10.3,7.9,7.3,8.7,8.3,7.3,7.3,8.1,8.8
170,tepoztlán,la pera-tepoztlán,mex-160d,7.958,12617,1.6,87.4,0.0,4.1,2.1,1.1,0.1,2.2,0.4,0.1,0.0,0.9,0.0,4605052,8.0,7.8,9.6,9.1,8.2,8.1,8.8,8.6,7.4,7.7,8.1,8.6
171,oacalco,tepoztlán-cuautla,mex-160d,21.208,11728,1.6,86.5,0.0,3.6,2.8,1.4,0.2,2.3,0.5,0.1,0.0,1.0,0.0,4280828,8.0,7.8,9.7,9.3,8.2,8.1,8.8,8.6,7.7,7.6,7.9,8.3
172,iguala,puente de ixtla-iguala,mex-d,95.95,4024,0.7,71.2,0.0,5.9,5.7,7.3,1.1,3.5,2.8,0.0,0.0,1.8,0.0,1468685,8.6,7.9,8.7,9.0,8.6,8.0,8.7,8.2,7.5,7.7,7.7,9.4
173,zacapalco,zacapalco-ranchoviejo,mex-d,0.5,1703,2.6,87.5,0.0,5.2,2.8,1.0,0.3,0.4,0.2,0.0,0.0,0.0,0.0,621452,8.2,7.4,8.5,9.3,8.0,7.5,9.2,8.6,7.2,7.2,8.5,10.4
174,taxco,rancho viejo-taxco,mex-d,17.63,2817,3.7,88.6,0.0,4.8,2.2,0.4,0.0,0.2,0.1,0.0,0.0,0.0,0.0,1028201,8.1,7.2,8.2,9.2,7.9,7.5,8.8,8.4,7.2,7.6,9.0,10.9
175-01,lechería,ent. san miguel-lechería,mex-057d,1.36,2,1.7,85.6,0.0,0.3,2.8,3.3,0.1,5.4,0.0,0.0,0.1,0.7,0.0,688,7.1,10.9,9.6,6.3,11.3,9.3,9.6,5.2,10.3,7.3,7.4,5.7
175-02,lechería,lago de guadalupe-lechería,mex-057d,1.36,6581,3.4,93.5,0.0,0.4,1.8,0.7,0.0,0.2,0.0,0.0,0.0,0.0,0.0,2402244,7.9,7.7,8.3,7.8,8.5,8.2,8.4,8.7,8.3,8.8,8.5,8.9
175-03,lechería,chamapa-lechería,mex-057d,1.36,370,0.4,55.6,0.0,0.4,15.0,10.9,0.8,15.9,1.0,0.0,0.0,0.0,0.0,134917,7.8,8.3,8.6,8.0,8.8,8.3,8.1,8.4,7.8,9.1,8.5,8.3
175-04,lechería,san mateo nopala-lechería,mex-057d,1.36,131,1.2,75.8,0.0,0.2,9.3,7.0,0.3,5.8,0.2,0.0,0.0,0.2,0.0,47718,7.7,8.2,9.0,8.4,8.4,8.3,8.1,8.2,7.6,8.7,8.4,9.0
175-05,lechería,madín-lechería,mex-057d,1.36,930,1.7,94.3,0.0,0.1,2.0,1.1,0.1,0.6,0.1,0.0,0.0,0.0,0.0,339268,8.5,8.1,8.3,7.5,8.1,8.0,8.5,8.9,8.3,9.0,8.3,8.5
175-06,lechería,atizapán-lechería,mex-057d,1.36,2574,2.8,86.4,0.0,3.4,3.8,1.7,0.1,1.7,0.1,0.0,0.0,0.0,0.0,939399,8.6,8.0,8.8,8.1,8.6,8.2,8.2,8.0,7.9,8.7,8.3,8.6
175-07,lechería,lechería-retorno,mex-057d,1.36,2,3.2,78.6,0.0,0.4,6.2,4.9,0.3,5.7,0.0,0.0,0.0,0.7,0.0,905,8.7,7.5,10.4,7.8,9.9,8.3,8.7,7.8,8.2,6.0,7.4,9.3
175-08,lechería,interlomas-lechería,mex-057d,1.36,258,0.9,91.2,0.0,0.3,4.4,1.6,0.2,1.3,0.1,0.0,0.0,0.0,0.0,94061,7.8,9.0,6.2,4.7,9.1,8.4,9.0,9.6,6.7,10.0,10.0,9.5
175-09,lechería,huixquilucan-lechería,mex-057d,1.36,205,1.3,89.1,0.0,0.1,6.1,1.6,0.2,1.2,0.4,0.0,0.0,0.0,0.0,74887,7.4,8.2,7.0,6.6,9.5,9.1,9.3,8.6,6.2,9.4,9.3,9.4
175-10,lechería,la venta-lechería,mex-057d,1.36,2163,0.3,72.3,0.0,1.6,8.8,5.1,0.4,10.3,0.3,0.0,0.0,0.9,0.0,789449,8.8,6.9,9.3,8.8,9.1,8.5,8.5,9.3,8.5,8.1,7.2,7.0
175-11,lechería,lomas verdes-lechería,mex-057d,1.36,151,0.8,91.7,0.0,0.2,3.8,2.8,0.0,0.7,0.0,0.0,0.0,0.0,0.0,55180,7.3,8.0,8.5,7.1,8.2,8.0,8.4,8.6,8.1,9.0,9.1,9.7
176-01,ent. san miguel,lago de guadalupe-ent. san miguel,mex-057d,4.0,2050,2.2,93.7,0.0,0.2,2.6,0.9,0.0,0.3,0.1,0.0,0.0,0.0,0.0,748203,8.1,7.9,8.9,8.1,8.2,8.3,8.4,8.6,8.3,8.6,8.0,8.6
176-02,ent. san miguel,atizapán-ent. san miguel,mex-057d,4.0,1909,1.9,91.2,0.0,0.2,3.3,1.7,0.1,1.4,0.2,0.0,0.0,0.0,0.0,696641,8.1,7.7,8.7,8.2,8.4,8.2,8.5,8.5,8.1,8.4,8.2,9.0
176-03,ent. san miguel,madín-ent. san miguel,mex-057d,4.0,1281,1.4,95.7,0.0,0.0,1.3,1.0,0.1,0.4,0.1,0.0,0.0,0.0,0.0,467450,8.4,8.0,9.0,8.0,8.5,8.3,8.3,8.6,7.8,8.5,8.1,8.5
176-04,ent. san miguel,san mateo nopala-ent. san miguel,mex-057d,4.0,145,1.2,83.0,0.0,0.3,7.0,4.1,0.4,3.2,0.6,0.0,0.0,0.2,0.0,53067,8.2,7.8,9.2,8.6,8.6,8.2,8.4,8.1,7.8,8.2,7.9,9.0
176-05,ent. san miguel,chamapa-ent. san miguel,mex-057d,4.0,548,0.5,65.7,0.0,0.1,7.8,8.9,1.4,12.4,3.1,0.0,0.0,0.1,0.0,200005,8.1,7.9,8.8,8.1,8.6,8.4,8.6,8.6,8.1,8.5,8.0,8.3
176-06,ent. san miguel,huixquilucan-ent. san miguel,mex-057d,4.0,320,1.0,93.2,0.0,0.1,2.9,1.5,0.3,0.9,0.1,0.0,0.0,0.0,0.0,116971,7.4,7.7,8.5,8.4,9.2,9.0,9.2,8.4,7.1,8.8,8.1,8.2
176-07,ent. san miguel,interlomas-ent. san miguel,mex-057d,4.0,399,1.1,94.9,0.0,0.2,2.1,0.8,0.1,0.6,0.2,0.0,0.0,0.0,0.0,145671,7.6,7.9,9.2,7.6,8.8,8.4,9.0,9.3,8.9,8.2,7.6,7.5
176-08,ent. san miguel,lomas verdes-ent. san miguel,mex-057d,4.0,378,1.1,97.5,0.0,0.1,1.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,138074,7.2,7.8,9.1,7.5,8.1,8.4,9.1,8.6,8.5,8.6,8.7,8.4
176-09,ent. san miguel,la venta-ent. san miguel,mex-057d,4.0,6909,0.3,75.6,0.0,1.3,6.5,3.7,0.6,9.3,0.7,0.1,0.0,1.9,0.0,2521648,7.6,7.8,8.6,8.0,8.6,8.2,8.5,8.7,8.2,8.8,8.5,8.5
177-01,lago de guadalupe,lechería-lago de guadalupe,mex-057d,5.0,6653,2.9,94.9,0.0,0.3,1.3,0.5,0.0,0.1,0.0,0.0,0.0,0.0,0.0,2428362,8.4,7.7,8.7,8.0,8.5,8.5,8.4,8.6,8.1,8.6,8.0,8.5
177-02,lago de guadalupe,ent. san miguel-lago de guadalupe,mex-057d,5.0,1429,2.4,93.4,0.0,0.2,2.8,0.9,0.0,0.2,0.1,0.0,0.0,0.0,0.0,521509,8.0,7.9,8.9,7.9,8.2,8.4,8.3,8.8,8.5,8.5,8.1,8.5
177-03,lago de guadalupe,ent. san miguel-lago de guadalupe retorno,mex-057d,5.0,3,1.1,92.7,0.0,0.1,2.5,1.9,0.1,1.2,0.4,0.0,0.0,0.0,0.0,1175,8.8,8.2,10.9,9.8,7.8,9.5,8.1,8.2,7.6,7.2,7.7,6.2
177-04,lago de guadalupe,madín-lago de guadalupe,mex-057d,5.0,1864,1.7,96.6,0.0,0.2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680526,8.1,8.6,9.4,8.4,8.5,8.4,7.8,8.5,8.5,8.5,8.0,7.3
177-05,lago de guadalupe,san mateo nopala-lago de guadalupe,mex-057d,5.0,132,1.6,84.4,0.0,0.1,10.6,2.9,0.0,0.3,0.1,0.0,0.0,0.0,0.0,48171,7.7,7.8,8.9,9.0,8.7,8.5,8.4,8.3,7.7,8.2,8.2,8.6
177-06,lago de guadalupe,atizapán-lago de guadalupe,mex-057d,5.0,851,2.4,94.6,0.0,0.2,1.9,0.5,0.0,0.4,0.0,0.0,0.0,0.0,0.0,310780,8.6,8.1,8.9,7.9,8.5,8.3,7.7,8.1,8.4,9.0,8.5,8.0
177-07,lago de guadalupe,chamapa-lago de guadalupe,mex-057d,5.0,319,1.1,86.8,0.0,0.5,5.6,3.3,0.1,2.2,0.3,0.0,0.0,0.1,0.0,116275,7.9,8.3,9.1,8.2,8.8,8.7,8.4,8.6,8.1,7.9,7.9,8.1
177-08,lago de guadalupe,la venta-lago de guadalupe,mex-057d,5.0,3146,0.3,94.1,0.0,0.9,2.5,1.2,0.1,0.6,0.2,0.0,0.0,0.1,0.0,1148372,8.1,6.8,8.1,7.3,8.1,7.6,7.6,8.7,8.4,10.4,9.5,9.4
177-09,lago de guadalupe,interlomas-lago de guadalupe,mex-057d,5.0,253,0.9,97.1,0.0,0.3,1.3,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,92317,8.7,10.2,7.1,5.4,9.7,9.0,8.9,9.5,7.6,8.3,8.4,7.2
177-10,lago de guadalupe,huixquilucan-lago de guadalupe,mex-057d,5.0,245,1.1,95.8,0.0,0.0,2.2,0.8,0.0,0.1,0.0,0.0,0.0,0.0,0.0,89404,7.6,8.8,7.5,7.1,10.2,9.7,9.3,8.0,6.2,8.9,8.9,7.8
177-11,lago de guadalupe,lago de guadalupe-lago de guadalupe retorno,mex-057d,5.0,15,1.3,93.3,0.0,0.4,2.6,1.1,0.0,0.9,0.2,0.0,0.0,0.2,0.0,5348,11.0,7.2,7.5,5.7,8.9,7.0,7.6,8.1,9.5,8.2,9.8,9.5
177-12,lago de guadalupe,lomas verdes-lago de guadalupe retorno,mex-057d,5.0,855,1.3,97.4,0.0,0.0,0.8,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312251,7.3,9.3,10.4,8.8,8.6,8.2,7.7,8.4,8.6,7.9,8.1,6.7
178-01,atizapán,lechería-atizapán,mex-057d,9.85,2337,1.7,87.7,0.0,3.7,3.2,1.7,0.1,1.8,0.1,0.0,0.0,0.0,0.0,853049,8.5,7.7,8.8,8.2,8.5,8.5,8.3,8.3,8.0,8.3,8.0,8.9
178-02,atizapán,ent. san miguel-atizapán,mex-057d,9.85,1506,2.0,89.6,0.0,0.3,3.8,2.1,0.1,1.4,0.6,0.0,0.0,0.1,0.0,549559,8.2,7.6,8.8,8.1,8.3,8.2,8.4,8.5,8.1,8.3,8.4,9.1
178-03,atizapán,madín-atizapán,mex-057d,9.85,5402,4.5,92.7,0.0,1.4,1.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1971840,8.6,7.7,8.7,8.1,8.7,8.6,8.5,8.6,8.5,8.4,7.7,7.9
178-04,atizapán,san mateo nopala-atizapán,mex-057d,9.85,270,2.3,81.9,0.0,0.6,11.8,2.5,0.0,0.7,0.2,0.0,0.0,0.0,0.0,98449,8.0,7.3,8.6,8.5,8.6,8.7,8.7,8.6,8.0,8.4,8.2,8.4
178-05,atizapán,chamapa-atizapán,mex-057d,9.85,693,2.3,88.2,0.0,0.2,4.7,2.3,0.1,1.1,1.1,0.0,0.0,0.0,0.0,253025,8.4,7.8,8.9,8.0,8.6,8.5,8.3,8.5,8.3,8.1,7.9,8.7
178-06,atizapán,lago de guadalupe-atizapán,mex-057d,9.85,653,2.3,94.5,0.0,0.1,2.3,0.5,0.0,0.3,0.0,0.0,0.0,0.0,0.0,238252,8.5,8.0,8.9,8.0,8.4,8.4,8.0,8.4,8.6,8.6,8.4,7.8
178-07,atizapán,la venta-atizapán,mex-057d,9.85,2286,0.4,87.6,0.0,0.6,4.8,3.0,0.2,3.0,0.3,0.0,0.0,0.1,0.0,834220,6.9,7.1,8.2,7.8,8.4,7.9,7.5,8.4,7.2,9.6,10.3,10.7
178-08,atizapán,interlomas-atizapán,mex-057d,9.85,206,4.8,92.3,0.0,0.1,2.1,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,75074,9.2,8.0,8.5,6.9,8.6,8.5,8.5,8.6,8.2,8.9,8.0,8.1
178-09,atizapán,huixquilucan-atizapán,mex-057d,9.85,326,4.2,91.4,0.0,0.1,2.5,1.0,0.0,0.7,0.1,0.0,0.0,0.0,0.0,118995,8.3,7.5,8.1,7.5,9.0,9.1,9.0,8.2,7.3,9.0,8.4,8.6
178-10,atizapán,atizapán-atizapán retorno,mex-057d,9.85,12,2.5,94.0,0.0,0.1,1.8,1.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,4502,6.1,4.8,4.7,5.1,4.9,4.9,4.7,7.0,6.2,19.4,15.8,16.4
178-11,atizapán,lomas verdes-atizapán,mex-057d,9.85,2312,3.0,93.8,0.0,0.1,2.2,0.7,0.0,0.1,0.1,0.0,0.0,0.0,0.0,843735,8.6,7.7,8.9,7.6,8.2,8.3,8.3,8.6,8.9,8.2,8.1,8.6
179-01,madín,chamapa-madín,mex-057d,13.8,607,2.7,85.9,0.0,0.4,7.2,2.7,0.1,0.9,0.1,0.0,0.0,0.0,0.0,221450,8.1,7.7,8.7,7.9,8.9,8.8,8.7,8.5,7.9,8.7,8.2,7.9
179-02,madín,san mateo nopala-madín,mex-057d,13.8,434,2.3,79.3,0.0,0.3,13.9,3.4,0.3,0.4,0.1,0.0,0.0,0.0,0.0,158287,7.7,7.3,8.4,8.4,8.9,8.6,8.7,8.6,8.1,8.8,8.1,8.4
179-03,madín,lechería-madín,mex-057d,13.8,815,2.6,93.8,0.0,0.1,1.8,1.2,0.0,0.4,0.1,0.0,0.0,0.0,0.0,297309,8.5,8.0,9.0,7.9,8.6,8.3,8.5,8.4,8.1,8.2,7.9,8.6
179-04,madín,atizapán-madín,mex-057d,13.8,4924,4.9,92.6,0.0,1.2,1.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1797340,8.1,7.7,8.6,7.9,8.8,8.5,8.4,8.7,8.4,8.4,8.2,8.3
179-05,madín,lago de guadalupe-madín,mex-057d,13.8,1539,2.4,95.9,0.0,0.2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,561568,8.2,9.0,9.4,8.5,8.8,7.8,7.7,8.7,8.2,8.0,7.9,7.8
179-06,madín,la venta-madín,mex-057d,13.8,3350,0.5,95.9,0.0,0.6,1.6,0.7,0.1,0.4,0.2,0.0,0.0,0.0,0.0,1222675,7.5,6.7,10.4,9.5,8.1,7.9,7.2,8.4,10.5,8.3,8.1,7.4
