"tollbooth_id","legacy_id","tollbooth_name","lat","lng","status","state","place","lines","type","manage","gate_to","anti_evation_sys","in_out"
774,604,"vainillo",23.2161685718205,-106.260344798178,"open","sinaloa","troncal",3,"toll","mazatlan-culiacan",,,
775,604,"vainillo",23.2167032570949,-106.264894008636,"open","sinaloa","entronque",3,"toll","mazatlan-culiacan",,,
776,150,"esperanza",27.6037923765132,-109.939077909593,"open","sonora","troncal",3,"toll","capufe",,,
777,150,"esperanza",27.6037075223298,-109.939198493958,"open","sonora","troncal",3,"toll","capufe",,,
778,557,"esperanza hornos",27.604540266231,-109.898775330045,"open","sonora","troncal",6,"toll","lico",,,
779,557,"esperanza hornos",27.6042459096162,-109.901638768136,"open","sonora","entronque",1,"toll","lico",,,
780,557,"esperanza hornos",27.6069102293933,-109.90310133338,"open","sonora","entronque",1,"toll","lico",,,
781,1021,"estacion doctor",32.3751455920901,-114.760646224022,"open","sonora","troncal",2,"toll","pinfra",,,
782,148,"estacion don",26.8498229183013,-109.373166561127,"open","sonora","troncal",3,"toll","capufe",,,
783,149,"fundicion",27.3205061694086,-109.719729423523,"open","sonora","troncal",3,"toll","capufe",,,
784,151,"guaymas",28.0365691433261,-110.924137830734,"open","sonora","troncal",3,"toll","capufe",,,
785,152,"hermosillo",29.2207393906573,-110.930119156837,"open","sonora","troncal",4,"toll","capufe",,,
786,153,"magdalena",30.629280523383,-110.94865322113,"open","sonora","troncal",3,"toll","capufe",,,
787,1019,"nogales",31.2583824252611,-110.974713624065,"open","sonora","troncal",4,"toll","vias-norte",,,
788,559,"sahuaripa",29.0302228263409,-110.855540858042,"open","sonora","entronque",1,"toll","libramientohermosillo","bypass",,
789,559,"sahuaripa",29.030270982054,-110.853056134734,"open","sonora","entronque",1,"toll","libramientohermosillo","bypass",,
790,559,"sahuaripa",29.0297234979266,-110.854191184044,"open","sonora","troncal",3,"toll","libramientohermosillo","bypass",,
791,1003,"san luis rio colorado",32.4917090275577,-114.808860491721,"open","sonora","troncal",3,"toll","capufe","bridge",,
792,1020,"san luis rio colorado ii",32.4570757258847,-114.70138923845,"open","sonora","entronque",3,"toll","puente-colorado","International-bridge",,
793,1005,"santa ana",30.5936050303953,-111.51849090106,"open","sonora","troncal",3,"toll","ccp",,,
794,38,"grijalva",17.947625640994,-92.7852058410645,"open","tabasco","troncal",3,"toll","capufe","bridge",,
795,181,"malpasito",17.3482778914197,-93.5869717597962,"open","tabasco","entronque",1,"toll","capufe",,,
796,181,"malpasito",17.3491519391501,-93.5855207083418,"open","tabasco","entronque",1,"toll","capufe",,,
797,181,"malpasito",17.3490920316329,-93.586397767067,"open","tabasco","troncal",3,"toll","capufe",,,
798,227,"nacajuca",18.0765918888967,-92.9367399215698,"open","tabasco","entronque",1,"toll","oav",,,
800,227,"nacajuca",18.0761278206621,-92.9306727647782,"open","tabasco","troncal",5,"toll","oav",,,
801,227,"nacajuca",18.0764898959833,-92.936761379242,"open","tabasco","entronque",1,"toll","oav",,,
803,176,"sanchez magallanes",18.0299516774441,-93.8131170158558,"open","tabasco","entronque",1,"toll","capufe",,,
804,176,"sanchez magallanes",18.0316145947275,-93.8136802797191,"open","tabasco","entronque",1,"toll","capufe",,,
805,176,"sanchez magallanes",18.0306329847151,-93.8129371404648,"open","tabasco","troncal",3,"toll","capufe",,,
806,39,"usumacinta",17.8598541170046,-91.7836836866297,"open","tabasco","troncal",2,"toll","capufe","bridge",,
807,30,"camargo",26.3624441099892,-98.8064511355999,"open","tamaulipas","troncal",3,"toll","capufe","International-bridge",,
808,171,"ignacio zaragoza (los tomates)",25.8742172236398,-97.4746700487261,"open","tamaulipas","troncal",8,"toll","opan","International-bridge",,
809,74,"juarez-lincon",27.4982973897018,-99.5025443162606,"open","tamaulipas","troncal",4,"toll","capufe","International-bridge",,
810,47,"las flores",26.0605226769697,-97.9504346119429,"open","tamaulipas","troncal",4,"toll","capufe","International-bridge",,
811,112,"libramiento poniente tampico",22.27642286117,-97.8932773783499,"open","tamaulipas","entronque",1,"toll","capufe","bypass",,
812,112,"libramiento poniente tampico",22.276503353088,-97.8933317432988,"open","tamaulipas","entronque",1,"toll","capufe","bypass",,
813,112,"libramiento poniente tampico",22.2753118248297,-97.8933924436569,"open","tamaulipas","troncal",2,"toll","capufe","bypass",,
814,15,"lucio blanco",25.9876830162135,-98.4316271732293,"open","tamaulipas","troncal",4,"toll","opan",,,
815,20,"matamoros",25.8914246296093,-97.5039375531113,"open","tamaulipas","troncal",3,"toll","copa","International-bridge",,
816,31,"miguel aleman",26.4028552196051,-99.0206931196858,"open","tamaulipas","troncal",2,"toll","capufe","International-bridge",,
817,938,"nuevo laredo pinfra",27.2689113996388,-99.6152633428574,"open","tamaulipas","troncal",5,"toll","opan",,,
818,170,"nuevo progreso",26.0371382861894,-97.9545307159424,"open","tamaulipas","entronque",1,"toll","opan",,,
819,170,"nuevo progreso",26.0352681183803,-97.9544073343277,"open","tamaulipas","entronque",1,"toll","opan",,,
820,170,"nuevo progreso",26.0363333464837,-97.9544073343277,"open","tamaulipas","troncal",2,"toll","opan",,,
821,1023,"puente anzalduas",26.1097047558044,-98.3448968202413,"open","tamaulipas","troncal",4,"toll","hoatsa","International-bridge",,
822,66,"puente laredo i",27.4985880243211,-99.5074128451736,"open","tamaulipas","troncal",2,"toll","capufe","International-bridge",,
823,46,"puente libre comercio",26.021625856784,-97.7387964838623,"open","tamaulipas","troncal",3,"toll","copa","International-bridge",,
824,1032,"puente nuevo laredo iii",27.5950962073388,-99.5415178899868,"open","tamaulipas","troncal",5,"toll","gob-tamaulipas","International-bridge",,
825,1034,"puente rio bravo-donna",26.0593547736172,-98.0801861330081,"open","tamaulipas","troncal",3,"toll","copa","International-bridge",,
826,37,"reynosa",26.0932104812586,-98.2710012615038,"open","tamaulipas","troncal",4,"toll","capufe","International-bridge",,
827,75,"reynosa phar",26.0417979247442,-98.2088305959957,"open","tamaulipas","troncal",7,"toll","opan","International-bridge",,
828,194,"san fernando",25.9447450283157,-98.2275524349174,"open","tamaulipas","troncal",1,"toll","opan",,,
829,48,"san juan",26.3119116448367,-98.8419547376868,"open","tamaulipas","troncal",2,"toll","capufe","bridge",,
830,990,"amozoc-perote (cuapiaxtla)",19.3042290500757,-97.8053674531241,"open","tlaxcala","entronque",2,"toll","gana",,,
831,990,"amozoc-perote (cuapiaxtla)",19.3102776485296,-97.797412276268,"open","tlaxcala","troncal",2,"toll","gana",,,
832,990,"amozoc-perote (cuapiaxtla)",19.3044264996191,-97.8056249451758,"open","tlaxcala","entronque",2,"toll","gana",,,
834,990,"amozoc-perote (cuapiaxtla)",19.310336909942,-97.7974910626891,"open","tlaxcala","troncal",2,"toll","gana",,,
835,432,"calpulalpan",19.6191929210533,-98.5494089513827,"open","tlaxcala","entronque",1,"toll","arconorte",,0,
836,432,"calpulalpan",19.6201362270719,-98.5469437844679,"open","tlaxcala","entronque",2,"toll","arconorte",,0,
837,432,"calpulalpan",19.6201336723777,-98.5470698641364,"open","tlaxcala","entronque",1,"toll","arconorte",,0,
838,917,"san martin texmelucan",19.3016000795523,-98.4040689468384,"open","tlaxcala","troncal",2,"toll","pinfra",,,
839,431,"sanctorum",19.5159077517567,-98.4695727344538,"open","tlaxcala","entronque",1,"toll","arconorte",,0,"in"
840,431,"sanctorum",19.5126855046563,-98.4668704349799,"open","tlaxcala","entronque",2,"toll","arconorte",,0,"out"
841,431,"sanctorum",19.512772519775,-98.4669825283504,"open","tlaxcala","entronque",1,"toll","arconorte",,0,"in"
842,431,"sanctorum",19.5138694534692,-98.4698577777784,"open","tlaxcala","entronque",2,"toll","arconorte",,0,"out"
843,431,"sanctorum",19.5127146160511,-98.4688176945708,"open","tlaxcala","entronque",2,"toll","arconorte",,0,"in"
844,431,"sanctorum",19.5165557792904,-98.469363852306,"open","tlaxcala","entronque",3,"toll","arconorte",,0,"in"
845,431,"sanctorum",19.515585183553,-98.4690030613379,"open","tlaxcala","entronque",2,"toll","arconorte",,0,"out"
846,1018,"zacatelco",19.2143367626985,-98.2667667599111,"open","tlaxcala","troncal",2,"toll","pinfra",,,
847,1018,"zacatelco",19.213652577941,-98.2662670885483,"open","tlaxcala","troncal",2,"toll","pinfra",,,
848,1018,"zacatelco",19.2129772653421,-98.2658054986939,"open","tlaxcala","troncal",2,"toll","pinfra",,,
849,1018,"zacatelco",19.21155439276,-98.2649139557129,"open","tlaxcala","troncal",4,"toll","pinfra",,,
850,1018,"zacatelco ii",19.2114511456844,-98.2631295544077,"open","tlaxcala","entronque",3,"toll","pinfra",,,
851,119,"acayucan (sayula)",17.9097424926721,-94.9373061583801,"open","veracruz","entronque",2,"toll","capufe",,,
852,119,"acayucan (sayula)",17.910803786741,-94.9368171505412,"open","veracruz","entronque",2,"toll","capufe",,,
853,119,"acayucan (sayula)",17.9100710030995,-94.9372923374176,"open","veracruz","troncal",3,"toll","capufe",,,
854,119,"acayucan (sayula)",17.9095668896522,-94.9378505668816,"open","veracruz","entronque",1,"toll","capufe",,,
855,428,"allende",18.1471669548684,-94.3969291448593,"open","veracruz","troncal",4,"toll","tunel-coatzacoalcos","tunnel",,
856,22,"alvarado",18.7698984768342,-95.7445876024632,"open","veracruz","troncal",2,"toll","capufe","bridge",,
857,990,"amozoc-perote (perote)",19.5518035851268,-97.2895397511599,"open","veracruz","troncal",3,"toll","gana",,,
858,457,"antigua",19.3203924598105,-96.3107174634934,"open","veracruz","troncal",4,"toll","cardel-veracruz",,,
859,118,"cosamaloapan",18.335130879313,-95.8222496509552,"open","veracruz","troncal",3,"toll","capufe",,,
860,118,"cosamaloapan",18.335008669316,-95.8223086595535,"open","veracruz","troncal",1,"toll","capufe",,,
862,116,"cuitlahuac",18.8386652548811,-96.7394780938629,"open","veracruz","entronque",1,"toll","capufe",,,
863,116,"cuitlahuac",18.8394949894077,-96.7469072170516,"open","veracruz","troncal",4,"toll","capufe",,,
864,116,"cuitlahuac",18.8375262293615,-96.7374381806358,"open","veracruz","entronque",1,"toll","capufe",,,
865,67,"dovali",18.0134214447293,-94.3967896699906,"open","veracruz","troncal",4,"toll","capufe","bridge",,
866,67,"dovali bis",18.014043,-94.443283,"open","veracruz","entronque",2,"toll","capufe","bridge",,
867,45,"fortin",18.9070306337737,-97.0112507260871,"closed","veracruz","troncal",,"toll","capufe",,,
868,179,"las chopas",17.9448041337919,-94.1723878312923,"open","veracruz","troncal",6,"toll","capufe",,,
869,179,"las chopas",17.9427120228943,-94.1722361431873,"open","veracruz","entronque",1,"toll","capufe",,,
870,460,"las vigas",19.6305627262904,-97.1280026435852,"open","veracruz","troncal",4,"toll","copexa",,,
871,464,"los gil",20.8861493214319,-97.466744184494,"open","veracruz","troncal",3,"toll","autopista-tuxpan-tampico",,,
872,584,"miahuapan",20.6109468726598,-97.6145598484767,"open","veracruz","troncal",3,"toll","auneti",,,
873,461,"miradores",19.4744265227846,-96.7753511667252,"open","veracruz","troncal",4,"toll","copexa",,,
874,556,"naranjos",21.3243065152292,-97.6262173229553,"open","veracruz","entronque",1,"toll","autopista-tuxpan-tampico",,,
875,556,"naranjos",21.3270017490051,-97.6275208669197,"open","veracruz","entronque",2,"toll","autopista-tuxpan-tampico",,,
876,556,"naranjos",21.3271569673607,-97.6272958517075,"open","veracruz","troncal",2,"toll","autopista-tuxpan-tampico",,,
877,556,"naranjos",21.3243786667974,-97.6251432274458,"open","veracruz","entronque",1,"toll","autopista-tuxpan-tampico",,,
878,556,"naranjos",21.3272198396034,-97.627142719318,"open","veracruz","entronque",2,"toll","autopista-tuxpan-tampico",,,
879,33,"nautla",20.2102384016123,-96.778736114502,"open","veracruz","troncal",1,"toll","capufe","bridge",,
880,117,"paso del toro",19.0847004177133,-96.1968254939115,"open","veracruz","entronque",1,"toll","capufe",,,
881,117,"paso del toro",19.0817183514591,-96.1984992027283,"open","veracruz","troncal",2,"toll","capufe",,,
882,117,"paso del toro",19.0841245138445,-96.1961551564976,"open","veracruz","entronque",1,"toll","capufe",,,
883,117,"paso del toro",19.0817589087405,-96.1985582113266,"open","veracruz","entronque",2,"toll","capufe",,,
884,117,"paso del toro",19.0816423065295,-96.1983811855316,"open","veracruz","troncal",2,"toll","capufe",,,
885,459,"plan del rio",19.39709376227,-96.6215854883194,"open","veracruz","troncal",3,"toll","cpm",,,
886,1024,"puente coatzacoalcos",18.1151641008526,-94.4108727848893,"closed","veracruz","troncal",4,"toll","capufe","bridge",,
887,1038,"puente el prieto",22.2033426232517,-97.9374342001454,"open","veracruz","troncal",2,"toll","pinfra","bridge",,
888,1029,"puente jose lopez portillo",20.9300523793352,-97.6806557178498,"open","veracruz","troncal",2,"toll","gob-veracruz","bridge",,
889,14,"puente nacional panuco",22.1488043994695,-98.1449048373302,"open","veracruz","troncal",2,"toll","capufe","bridge",,
890,49,"puente nacional tampico",22.2183472522106,-97.8246688842773,"open","veracruz","troncal",2,"toll","capufe","bridge",,
891,579,"puente tuxpan",20.7529285203318,-97.4822419881821,"open","veracruz","troncal",5,"toll","golfo-centro",,,
892,580,"puente tuxpan aux. 1 (tihuatlan)",20.688195588487,-97.49490448459,"open","veracruz","entronque",2,"toll","golfo-centro",,,
893,580,"puente tuxpan axu. 2 (tihuatlan)",20.6887610585399,-97.4942530867572,"open","veracruz","entronque",3,"toll","golfo-centro",,,
894,99,"refineria lazaro cardenas",18.0151161422607,-94.4537657424698,"open","veracruz","entronque",2,"toll","capufe",,,
895,458,"san julian",19.2392234833353,-96.257883310318,"open","veracruz","troncal",3,"toll","cardel-veracruz",,,
896,43,"tecolutla",20.4377754379587,-97.0864981412888,"open","veracruz","troncal",1,"toll","capufe","bridge",,
897,63,"tlacotalpan",18.7046115537119,-95.6412917375565,"open","veracruz","troncal",1,"toll","capufe","bridge",,
898,177,"totomoxtle",20.461974987355,-97.2460544454181,"open","veracruz","entronque",1,"toll","cardel-pozarica",,,
899,555,"totomoxtle ii",20.4601930565942,-97.2454458475113,"open","veracruz","entronque",2,"toll","cardel-pozarica",,,
900,555,"totomoxtle ii",20.4610110723239,-97.2478186300367,"open","veracruz","entronque",2,"toll","cardel-pozarica",,,
901,555,"totomoxtle ii",20.4595038033763,-97.2463587112581,"open","veracruz","troncal",2,"toll","cardel-pozarica",,,
902,555,"totomoxtle ii",20.4589466022492,-97.246465086937,"open","veracruz","entronque",2,"toll","cardel-pozarica",,,
903,569,"vega de alatorre",20.0439539821633,-96.6844728221322,"open","veracruz","entronque",1,"toll","cardel-pozarica",,,
904,569,"vega de alatorre",20.0441709232603,-96.6842213702487,"open","veracruz","entronque",1,"toll","cardel-pozarica",,,
905,569,"vega de alatorre",20.0399820134827,-96.6807660823281,"open","veracruz","entronque",2,"toll","cardel-pozarica",,,
906,569,"vega de alatorre",20.0440889086172,-96.6843116283417,"open","veracruz","troncal",3,"toll","cardel-pozarica",,,
907,569,"vega de alatorre",20.0403442197993,-96.680305179202,"open","veracruz","entronque",1,"toll","cardel-pozarica",,,
908,478,"chichen itza (valladolid)",20.7290793807312,-88.5831758515434,"open","yucatan","entronque",1,"toll","mayab",,,
909,478,"chichen itza (valladolid)",20.7291528697115,-88.5847372937042,"open","yucatan","entronque",1,"toll","mayab",,,
910,478,"chichen itza (valladolid)",20.7290185628334,-88.5824285570085,"open","yucatan","entronque",1,"ticket","mayab",,,
911,478,"chichen itza (valladolid)",20.7289785264651,-88.5832250118256,"open","yucatan","troncal",3,"toll","mayab",,,
912,478,"chichen itza (valladolid)",20.727734090467,-88.5782094094919,"open","yucatan","entronque",1,"toll","mayab",,,
913,479,"tintal",20.6989305070085,-87.1443139607406,"open","quintana roo","troncal",2,"toll","mayab",,,
914,479,"tintal",20.8953294787957,-87.4385228354479,"open","quintana roo","entronque",2,"toll","mayab",,,
915,479,"tintal",20.8953212407763,-87.4387232876563,"open","quintana roo","entronque",2,"ticket","mayab",,,
917,479,"tintal",20.8999190799347,-87.4349082611379,"open","quintana roo","troncal",3,"toll","mayab",,,
918,479,"tintal",20.6989916151708,-87.1442740979257,"open","quintana roo","troncal",2,"ticket","mayab",,,
919,479,"tintal",20.9000178955207,-87.435041194702,"open","quintana roo","troncal",3,"toll","mayab",,,
920,479,"tintal (playa del carmen)",20.8956916755645,-87.4408962065033,"open","quintana roo","entronque",2,"ticket","mayab",,,
921,479,"tintal (playa del carmen)",20.8957046674953,-87.4408023373108,"open","quintana roo","entronque",2,"toll","mayab",,,
922,1042,"calera",22.9648279325732,-102.713780994946,"open","zacatecas","entronque",1,"toll","profrezac",,,
923,1042,"calera",22.9536719103226,-102.691890617807,"open","zacatecas","entronque",1,"toll","profrezac",,,
924,1042,"calera",22.9418598227077,-102.689815163612,"open","zacatecas","troncal",3,"toll","profrezac",,,
925,1042,"calera",22.9531280517323,-102.692537658216,"open","zacatecas","entronque",1,"toll","profrezac",,,
926,1041,"mofin chavez",23.1779428295418,-102.828651666641,"open","zacatecas","troncal",2,"toll","profrezac",,,
927,1043,"vetagrande",22.8470756313888,-102.563365101814,"open","zacatecas","troncal",2,"toll","profrezac",,,
928,1043,"vetagrande aux.1",22.8467291794546,-102.567022706917,"open","zacatecas","entronque",1,"toll","profrezac",,,
929,1043,"vetagrande aux.2",22.8463761552787,-102.566999836626,"open","zacatecas","entronque",1,"toll","profrezac",,,
930,87,"zacatecas",22.710779523705,-102.44886864138,"open","zacatecas","troncal",2,"toll","capufe",,,
931,189,"nodo popotla",32.2856497814063,-117.032710783977,"open","baja california","entronque",2,"toll","capufe",,,
932,483,"León Guzmán",25.5222339630127,-103.639106750488,"open","durango","entronque",1,"toll","acsa",,,
933,,"Guanajuato",20.9824302713286,-101.290116417182,"open","guanajuato","troncal",5,"toll","cvi",,,
934,421,"libramiento matehuala",23.6637767620676,-100.608342811911,"closed","san luis potosi","entronque",2,"toll","omega",,,
935,421,"libramiento matehuala",23.6641489489375,-100.606240971637,"closed","san luis potosi","entronque",2,"toll","omega",,,
936,,"Emiliano Zapata",18.8374451111908,-99.2153996229172,"closed","morelos","troncal",4,"toll","capufe",,,
938,,"La Venta",19.3336146823533,-99.3136543035507,"open","cdmx","troncal",5,"toll","pinfra",,,
939,,"Laguna Seca",19.3541145324707,-99.9829788208008,"open","edomx","entronque",1,"toll","acomex",,0,
940,,"Laguna Seca",19.3547265093528,-99.9831283092499,"closed","edomx","entronque",1,"toll","acomex",,0,
941,,"Tulancingo",19.8325176239014,-98.7001342773438,"open","edomx","entronque",3,"toll","arconorte",,1,"out"
942,,"Tulancingo",19.8323976253653,-98.7001349033128,"open","edomx","entronque",1,"ticket","arconorte",,0,"in"
949,1052,"Zaragoza",19.7600003137051,-97.548290837125,"open","puebla","entronque",1,"toll","opervite",,,
950,,"San Marcos bis",19.2961144691615,-98.8759108784579,"closed","edomx","entronque",2,"toll","capufe",,,
951,,"San Marcos bis",19.2954673873578,-98.877064227032,"closed","edomx","entronque",2,"toll","capufe",,,
952,195,"Tres Marías 1-bis",19.0508365631104,-99.2413558959961,"open","morelos","entronque",2,"toll","capufe",,,
953,91,"Revolución",19.6089819867487,-99.0340597158717,"open","edomx","troncal",2,"toll","golfo-centro",,,
954,,"VB Oriente",19.4523525238037,-99.2198715209961,"open","cdmx","troncal",3,"etc","aunorte",,,
955,,"Gustavo Baz",19.4794425964355,-99.2323760986328,"open","edomx","entronque",2,"etc","viaducto-bicentenario",,,
956,,"Lomas Verdes",19.487813949585,-99.2391204833984,"open","edomx","troncal",2,"etc","viaducto-bicentenario",,,
957,,"Santa Mónica",19.5322456359863,-99.2251358032227,"open","edomx","troncal",2,"etc","viaducto-bicentenario",,,
958,,"Lago de Guadalupe",19.5776439951247,-99.20857298872,"open","edomx","entronque",1,"etc","viaducto-bicentenario",,,
959,,"Lechería",19.5980609282205,-99.2015647888184,"open","edomx","entronque",1,"etc","viaducto-bicentenario",,,
960,,"Vía José López Portillo",19.6010678224016,-99.1898167133331,"open","edomx","entronque",3,"etc","viaducto-bicentenario",,,
961,,"Tepalcapa",19.6221160888672,-99.1922302246094,"open","edomx","troncal",2,"etc","viaducto-bicentenario",,,
962,,"Valle Dorado",19.551700592041,-99.2076644897461,"open","edomx","entronque",1,"etc","viaducto-bicentenario",,,
963,,"Tepalcapa",19.6206302642822,-99.1916580200195,"open","edomx","entronque",1,"etc","viaducto-bicentenario",,,
964,,"Circunvalación",19.5180486045813,-99.2309187422963,"open","edomx","troncal",1,"etc","viaducto-bicentenario",,,
965,,"Parque Naucalli",19.4908351898193,-99.2371520996094,"open","edomx","troncal",2,"etc","viaducto-bicentenario",,,
966,,"Lomas Verdes",19.4878616333008,-99.2390899658203,"open","edomx","troncal",1,"etc","viaducto-bicentenario",,,
967,,"Circunvalación",19.5174255371094,-99.2319946289063,"open","edomx","troncal",2,"etc","viaducto-bicentenario",,,
968,,"Santa Mónica",19.5322608947754,-99.2250900268555,"open","edomx","troncal",2,"etc","viaducto-bicentenario",,,
969,,"Valle Dorado",19.5517253875732,-99.207649230957,"open","edomx","entronque",1,"etc","viaducto-bicentenario",,,
970,,"Lago de Guadalupe",19.5772285461426,-99.2065200805664,"open","edomx","entronque",2,"etc","viaducto-bicentenario",,,
971,,"Lechería",19.5976696014404,-99.1998748779297,"open","edomx","entronque",1,"etc","viaducto-bicentenario",,,
973,,"1o. de Mayo",19.4654655456543,-99.2275543212891,"open","edomx","entronque",1,"etc","viaducto-bicentenario",,,
974,,"Gustavo Baz",19.4828262329102,-99.2307205200195,"open","edomx","entronque",1,"etc","viaducto-bicentenario",,,
975,,"San Antonio Oriente",19.3824577331543,-99.1917037963867,"open","cdmx","troncal",2,"etc","aunorte",,,
976,,"Sóstenes Rocha Oriente",19.4053516387939,-99.1917419433594,"open","cdmx","entronque",2,"etc","aunorte",,,
977,,"Constituyentes Oriente",19.4095554351807,-99.196174621582,"open","cdmx","troncal",1,"etc","aunorte",,,
978,,"Alencastre Poniente",19.4173030853271,-99.1950225830078,"open","cdmx","entronque",1,"etc","aunorte",,,
979,,"Alencastre Oriente",19.4176025390625,-99.1948699951172,"open","cdmx","entronque",1,"etc","aunorte",,,
980,,"Reforma Centro Oriente (Chapultepec)",19.4227638244629,-99.197883605957,"open","cdmx","entronque",1,"etc","aunorte",,,
981,,"Ejército Nacional Poniente",19.4379119873047,-99.2139129638672,"open","cdmx","entronque",1,"etc","aunorte",,,
982,,"Palmas Poniente",19.4329471588135,-99.2096252441406,"open","cdmx","entronque",1,"etc","aunorte",,,
983,,"Parque Pelvoux Poniente",19.4267406463623,-99.2022018432617,"open","cdmx","entronque",1,"etc","aunorte",,,
984,,"Palmas Poniente",19.431022644043,-99.2089233398438,"open","cdmx","entronque",1,"etc","aunorte",,,
985,,"Reforma Centro Poniente",19.4275379180908,-99.2033996582031,"open","cdmx","entronque",1,"etc","aunorte",,,
986,,"Rosario Castellanos Poniente",19.424283335786,-99.200631113201,"open","cdmx","entronque",1,"etc","aunorte",,,
987,,"Constituyentes Poniente",19.4112358093262,-99.1940536499023,"open","cdmx","entronque",1,"etc","aunorte",,,
988,,"Minería Poniente",19.4031352996826,-99.1924362182617,"open","cdmx","entronque",2,"etc","aunorte",,,
989,,"San Antonio Poniente",19.3802738189697,-99.1918640136719,"open","cdmx","troncal",3,"etc","aunorte",,,
990,,"San Martín Texmelucan",19.2951984405518,-98.4109268188477,"open","puebla","entronque",1,"toll","arconorte",,0,"in"
991,,"Río San Joaquín",19.4559173583984,-99.2188568115234,"open","edomx","troncal",2,"etc","viaducto-bicentenario",,,
992,,"Conscripto Poniente",19.4437465667725,-99.2203750610352,"open","edomx","entronque",1,"etc","aunorte",,,
993,,"Ejército Nacional Oriente",19.439582824707,-99.2143859863281,"open","cdmx","entronque",1,"etc","aunorte",,,
994,,"Luis Cabrera",19.3161888122559,-99.234016418457,"open","cdmx","entronque",1,"etc","supervia",,,
995,,"Viaducto Elevado Luis Cabrera",19.3163051605225,-99.2327041625977,"open","cdmx","entronque",2,"etc","supervia",,,
996,,"Salida Supervía Poniente",19.3216075897217,-99.2200088500977,"open","cdmx","entronque",1,"etc","supervia",,,
997,,"Periférico A",19.319637298584,-99.2212524414063,"open","cdmx","entronque",1,"etc","viaducto-bicentenario",,,
998,,"Torres A",19.3329786669901,-99.2404337923379,"open","cdmx","entronque",1,"etc","supervia",,,
999,,"Torres B",19.3339549828105,-99.2379946336861,"open","cdmx","entronque",2,"etc","supervia",,,
1000,,"Las Águilas A",19.344108581543,-99.2407150268555,"open","cdmx","entronque",1,"etc","supervia",,,
1001,,"Las Águilas B",19.3451557159424,-99.2391128540039,"open","cdmx","entronque",1,"etc","supervia",,,
1002,,"Los Poetas",19.3463691242698,-99.2532268515703,"open","cdmx","entronque",1,"etc","supervia",,,
1003,,"Centenario",19.3454692259068,-99.2532294988632,"open","cdmx","entronque",1,"etc","supervia",,,
1004,,"Viaducto Elevado Luis Cabrera B",19.3225641770033,-99.2243903875351,"open","cdmx","entronque",1,"etc","supervia",,,
1005,,"Viaducto Elevado Luis Cabrera A",19.3163986206055,-99.2327423095703,"open","cdmx","entronque",2,"etc","supervia",,,
1006,,"Luis Cabrera",19.3161792755127,-99.2350616455078,"open","cdmx","entronque",2,"etc","supervia",,,
1007,,"Los Poetas",19.3456707000732,-99.2484893798828,"open","cdmx","troncal",3,"etc","supervia",,,
1008,,"Las Águilas A",19.344783782959,-99.2401428222656,"open","cdmx","entronque",1,"etc","supervia",,,
1009,,"Las Águilas B",19.3441867828369,-99.2393264770508,"open","cdmx","entronque",1,"etc","supervia",,,
1010,,"Torres B",19.3333015441895,-99.237548828125,"open","cdmx","entronque",1,"etc","supervia",,,
1011,,"Torres A",19.3330688476563,-99.2389831542969,"open","cdmx","entronque",1,"etc","supervia",,,
1012,,"San Jerónimo",19.3308067321777,-99.2111663818359,"open","cdmx","troncal",1,"etc","asur",,,
1013,,"Boulevard de la Luz",19.3255577087402,-99.2143402099609,"open","cdmx","entronque",1,"etc","asur",,,
1014,,"Cuicuilco",19.303111393715,-99.1766807998485,"open","cdmx","entronque",1,"etc","asur",,,
1015,,"Viaducto Tlalpan",19.2867984771729,-99.1564483642578,"open","cdmx","entronque",1,"etc","asur",,,
1016,,"Xochimilco - Vaqueritos",19.2854061126709,-99.1473007202148,"open","cdmx","entronque",1,"etc","asur",,,
1017,,"Xochimilco - Vaqueritos",19.2857159776979,-99.1475918640651,"open","cdmx","entronque",1,"etc","asur",,,
1018,,"Estadio Azteca",19.3018403834303,-99.1652696477611,"open","cdmx","entronque",1,"etc","asur",,,
1019,,"Estadio Azteca",19.3019477207585,-99.1657653206016,"open","cdmx","entronque",1,"etc","asur",,,
1020,,"Cerro Zacatepetl",19.3036861419678,-99.1990127563477,"open","cdmx","entronque",1,"etc","asur",,,
1021,,"Cerro Zacatepetl",19.3039712351796,-99.1994057095398,"open","cdmx","entronque",1,"etc","asur",,,
1022,,"Picacho Ajusco Pedregal",19.3067898057293,-99.2111036503193,"open","cdmx","entronque",1,"etc","asur",,,
1023,,"Picacho Ajusco Pedregal",19.3069076614547,-99.2115668756764,"open","cdmx","entronque",1,"etc","asur",,,
1024,,"Salida Supervía Poniente",19.3205099486204,-99.2212698421329,"open","cdmx","entronque",2,"etc","supervia",,,
1025,,"Estadio Azteca",19.3016699270296,-99.1663051108865,"open","cdmx","entronque",2,"etc","asur",,,
1026,,"Picacho Ajusco Pedregal",19.3086477556662,-99.2172993936082,"open","cdmx","entronque",2,"etc","asur",,,
1027,,"Cerro Zacatepetl",19.3038654327393,-99.1999816894531,"open","cdmx","entronque",2,"etc","asur",,,
1028,,"Xochimilco - Vaqueritos",19.2856979370117,-99.1481399536133,"open","cdmx","troncal",2,"etc","asur",,,
1029,,"Cuicuilco",19.3033544774975,-99.1761302275776,"open","cdmx","entronque",2,"etc","asur",,,
