index,tollbooth_name,way,highway,km,tdpa,motorbike,car,car-axle,bus,truck-2axle,truck-3axle,truck-4axle,truck-5axle,truck-6axle,truck-7axle,truck-8axle,truck-9axle,not_classified_vehicle,vta,jan,feb,mar,apr,may,jun,jul,ago,sep,oct,nov,dec
235-08,tula ii,pachuca-tula ii,mex-m40d,70.0,67,0.6,81.9,0.2,0.1,2.6,0.5,0.3,2.1,0.8,0.0,0.0,0.1,10.8,24595,9.6,9.3,8.4,5.3,5.5,6.5,8.3,9.0,9.4,9.6,9.3,9.8
235-09,tula ii,tulancingo-tula ii,mex-m40d,70.0,10,0.2,84.8,0.8,0.0,3.0,2.4,1.0,2.0,0.9,0.0,0.0,1.0,3.9,3719,10.0,7.4,8.3,5.4,6.5,7.7,8.4,9.9,8.3,8.9,9.1,10.1
235-10,tula ii,sahagún-tula ii,mex-m40d,70.0,1,0.0,90.0,0.4,0.0,2.6,2.6,0.4,1.1,0.7,0.0,0.0,1.5,0.7,269,15.3,6.7,1.9,5.9,4.1,7.8,9.3,11.5,13.0,8.9,7.4,8.2
235-11,tula ii,calpulalpan-tula ii,mex-m40d,70.0,1,1.7,87.2,0.2,0.0,1.7,1.5,0.6,1.3,0.0,0.0,0.0,0.2,5.6,520,7.9,8.7,8.7,3.7,6.0,8.7,9.0,8.5,7.9,11.3,9.4,10.2
235-12,tula ii,sanctórum-tula ii,mex-m40d,70.0,3,0.6,87.8,1.0,0.2,1.7,3.6,0.6,2.2,1.7,0.0,0.0,0.3,0.3,1153,13.2,6.1,5.4,5.1,6.6,8.8,8.7,7.6,8.5,9.6,9.6,10.8
235-13,tula ii,san martín texmelucan-tula ii,mex-m40d,70.0,16,0.7,51.8,0.5,0.5,4.2,6.4,0.3,2.3,0.7,0.0,0.0,1.2,31.4,5989,10.0,6.7,8.8,5.7,6.3,6.8,8.1,9.0,8.6,8.6,9.5,11.9
236-01,tula i,atlacomulco-tula i,mex-m40d,80.0,206,0.2,32.4,0.3,0.8,3.9,7.1,2.6,10.4,2.9,0.8,0.2,16.7,21.7,75415,10.1,7.7,8.6,7.0,7.7,7.9,7.8,7.4,7.9,9.2,8.3,10.4
236-02,tula i,acambay-tula i,mex-m40d,80.0,20,0.3,74.1,1.2,0.1,7.3,4.7,1.8,6.6,0.9,0.0,0.0,1.4,1.6,7347,9.7,8.3,8.3,6.0,7.5,7.2,8.8,8.6,8.1,9.2,8.9,9.4
236-03,tula i,jilotepec-tula i,mex-m40d,80.0,208,0.9,73.5,0.5,0.2,9.8,6.9,0.7,4.6,0.4,0.4,0.0,0.6,1.5,76186,9.7,8.9,8.7,6.2,6.2,7.3,8.3,8.4,8.0,9.2,9.0,10.1
236-04,tula i,querétaro-tula i,mex-m40d,80.0,478,0.3,53.5,0.5,1.0,5.1,7.5,1.8,13.1,4.3,0.6,0.1,11.0,1.2,174808,8.9,8.6,9.2,6.9,6.8,7.7,8.5,8.4,8.3,9.3,8.4,9.0
236-05,tula i,tula ii-tula i,mex-m40d,80.0,227,1.6,62.1,0.6,0.1,6.6,4.1,0.1,7.3,11.6,0.0,0.0,0.3,5.6,83241,8.6,8.5,8.6,7.0,7.3,7.8,8.9,8.6,8.3,8.9,8.5,9.0
236-06,tula i,atitalaquia-tula i,mex-m40d,80.0,622,0.8,85.1,0.2,0.1,3.8,3.5,1.1,1.9,1.3,0.0,0.0,0.4,1.8,227822,11.5,10.6,10.6,7.0,6.3,6.6,7.2,7.5,7.2,8.1,7.8,9.6
236-07,tula i,ajoloapan-tula i,mex-m40d,80.0,96,1.0,80.1,0.3,0.4,9.8,5.2,0.4,0.5,0.1,0.0,0.0,0.1,2.1,35171,9.0,9.0,9.3,7.5,7.1,7.1,8.0,8.1,8.2,9.0,8.5,9.2
236-08,tula i,pachuca-tula i,mex-m40d,80.0,837,0.4,84.0,0.2,0.5,5.7,2.0,0.8,2.1,0.9,0.1,0.0,1.7,1.6,306232,10.2,10.0,9.5,6.0,5.8,6.6,7.8,8.1,8.4,9.2,8.9,9.5
236-09,tula i,tulancingo-tula i,mex-m40d,80.0,164,0.4,64.1,0.3,0.2,4.2,4.4,4.0,5.1,7.7,0.2,0.1,8.7,0.6,60005,9.6,8.5,8.9,6.5,6.9,7.8,8.5,8.2,7.8,8.9,8.9,9.5
236-10,tula i,sahagún-tula i,mex-m40d,80.0,14,0.6,60.4,0.6,0.1,4.7,9.0,1.8,11.7,1.9,1.0,0.2,7.6,0.4,5111,9.2,11.0,9.5,6.5,6.4,6.5,7.0,7.7,6.6,10.6,9.0,10.0
236-11,tula i,calpulalpan-tula i,mex-m40d,80.0,13,0.5,63.4,0.7,0.1,8.2,4.8,1.1,10.8,3.7,0.5,0.0,5.5,0.7,4876,9.6,8.7,7.7,6.1,6.2,7.7,8.5,8.0,9.0,10.2,9.4,8.9
236-12,tula i,sanctórum-tula i,mex-m40d,80.0,42,0.3,57.4,0.5,0.5,4.2,4.8,3.6,10.6,6.7,1.9,0.1,9.2,0.2,15387,9.5,8.2,8.4,6.1,6.0,6.8,8.0,8.4,8.3,10.2,9.7,10.4
236-13,tula i,san martín texmelucan-tula i,mex-m40d,80.0,192,0.2,37.7,0.1,1.8,3.3,4.7,3.5,11.6,4.3,1.1,0.4,27.1,4.2,70372,9.5,8.4,8.8,7.6,7.7,8.0,8.1,7.6,7.8,8.4,8.2,9.9
237-01,atitalaquia,atlacomulco-atitalaquia,mex-m40d,88.0,48,0.2,39.8,0.6,0.3,2.4,12.9,14.7,12.8,5.6,0.6,0.1,5.3,4.7,17397,8.4,7.2,7.3,6.1,7.8,11.2,8.8,7.9,7.9,8.7,8.7,10.0
237-02,atitalaquia,acambay-atitalaquia,mex-m40d,88.0,9,0.0,57.1,1.0,0.0,2.9,7.6,6.1,7.8,12.5,0.0,0.0,1.7,3.3,3341,8.2,7.8,9.1,7.9,8.1,8.1,8.9,9.1,8.1,8.4,8.4,7.9
237-03,atitalaquia,jilotepec-atitalaquia,mex-m40d,88.0,66,0.6,58.0,0.3,0.2,5.2,8.7,6.2,7.9,11.0,0.0,0.0,0.9,1.0,24050,9.2,8.3,8.3,5.7,6.6,7.5,9.0,9.1,8.2,9.1,9.1,9.9
237-04,atitalaquia,querétaro-atitalaquia,mex-m40d,88.0,200,0.2,44.3,0.3,0.2,3.4,9.0,5.1,16.2,9.3,1.1,0.2,10.2,0.5,73296,8.3,7.7,8.5,6.9,7.3,8.3,8.7,8.5,8.3,9.0,9.0,9.5
237-05,atitalaquia,tula ii-atitalaquia,mex-m40d,88.0,92,0.7,46.4,0.5,0.0,3.0,3.5,0.1,2.8,37.9,0.0,0.0,0.2,4.9,33595,8.7,7.7,8.0,6.6,7.3,7.4,8.9,9.7,8.9,8.5,8.5,9.8
237-06,atitalaquia,tula i-atitalaquia,mex-m40d,88.0,624,0.7,83.9,0.2,0.2,3.3,3.9,0.5,1.4,3.0,0.0,0.0,0.6,2.3,228483,11.7,10.1,10.3,7.0,6.5,6.8,7.3,7.4,7.4,8.1,7.8,9.6
237-07,atitalaquia,ajoloapan-atitalaquia,mex-m40d,88.0,95,2.2,84.4,0.5,0.1,6.7,2.4,0.2,0.3,0.1,0.0,0.0,0.2,2.9,34798,8.0,7.9,8.4,6.9,7.3,7.6,8.6,9.0,8.5,9.2,9.2,9.4
237-08,atitalaquia,pachuca-atitalaquia,mex-m40d,88.0,548,0.5,87.0,0.2,1.0,3.4,2.2,0.9,2.1,1.1,0.0,0.0,0.6,1.0,200610,10.0,9.6,9.0,6.0,5.8,6.8,8.0,8.4,8.6,9.3,9.0,9.5
237-09,atitalaquia,tulancingo-atitalaquia,mex-m40d,88.0,118,0.3,61.9,0.5,0.1,3.6,4.1,5.2,7.3,12.2,0.2,0.0,4.2,0.4,43094,8.2,7.5,8.0,6.5,7.3,7.8,9.1,8.9,8.6,9.5,9.0,9.6
237-10,atitalaquia,sahagún-atitalaquia,mex-m40d,88.0,11,0.6,69.2,0.3,0.1,6.0,6.0,3.1,6.2,3.4,0.5,0.0,4.5,0.1,4092,10.0,10.0,8.3,6.7,6.9,7.2,9.1,7.7,9.1,10.2,7.8,7.0
237-11,atitalaquia,calpulalpan-atitalaquia,mex-m40d,88.0,10,0.1,66.6,0.4,0.1,3.9,3.4,4.9,15.0,1.5,0.0,0.0,2.5,1.6,3628,7.9,8.2,7.7,6.3,7.5,9.3,8.8,9.0,8.4,9.8,8.0,9.1
237-12,atitalaquia,sanctórum-atitalaquia,mex-m40d,88.0,36,0.3,57.0,0.3,0.2,2.1,6.9,6.7,11.3,4.8,1.2,0.1,8.8,0.3,12997,8.9,8.2,8.3,6.6,7.8,7.6,8.4,8.6,7.7,8.6,8.8,10.5
237-13,atitalaquia,san martín texmelucan-atitalaquia,mex-m40d,88.0,88,0.4,51.1,0.3,0.2,3.6,9.9,5.2,9.8,4.0,1.3,0.7,10.8,2.7,32077,9.1,8.9,8.2,6.8,7.0,7.6,8.4,8.5,8.8,8.5,8.5,9.7
238-01,ajoloapan,atlacomulco-ajoloapan,mex-m40d,110.0,13,0.7,70.0,0.2,0.3,7.2,3.6,1.1,4.8,0.2,0.0,0.0,0.4,11.5,4715,9.0,7.9,8.6,6.6,5.9,7.4,8.0,8.9,8.3,9.4,8.8,11.2
238-02,ajoloapan,acambay-ajoloapan,mex-m40d,110.0,4,0.5,89.5,1.2,0.1,5.3,1.5,0.5,0.2,0.2,0.0,0.0,0.0,1.0,1464,8.8,6.1,7.0,6.1,6.8,7.0,9.2,8.8,9.6,9.9,9.9,10.8
238-03,ajoloapan,jilotepec-ajoloapan,mex-m40d,110.0,14,0.9,89.1,0.3,0.2,4.5,3.8,0.1,0.7,0.2,0.0,0.0,0.0,0.2,5298,7.8,7.5,8.0,6.7,6.4,7.4,7.9,8.9,9.3,9.2,10.0,10.9
238-04,ajoloapan,querétaro-ajoloapan,mex-m40d,110.0,49,0.6,72.1,0.4,1.3,7.7,4.5,1.4,10.2,0.6,0.0,0.0,0.6,0.6,17774,8.3,8.4,8.9,6.8,7.4,7.6,8.4,8.4,8.3,8.8,9.0,9.7
238-05,ajoloapan,tula ii-ajoloapan,mex-m40d,110.0,7,3.1,69.1,0.4,0.0,6.7,6.7,0.2,1.8,9.8,0.0,0.0,0.2,2.0,2387,8.0,7.2,7.9,8.0,7.4,7.4,9.4,9.5,9.8,8.6,8.1,8.7
238-06,ajoloapan,tula i-ajoloapan,mex-m40d,110.0,107,0.8,82.7,0.3,0.5,8.1,5.5,0.3,0.3,0.1,0.0,0.0,0.1,1.3,39006,8.7,8.3,9.3,7.3,7.1,7.4,8.4,8.5,8.3,9.0,8.5,9.2
238-07,ajoloapan,atitalaquia-ajoloapan,mex-m40d,110.0,94,3.5,85.6,0.5,0.1,5.2,1.4,0.0,0.1,0.2,0.0,0.0,0.1,3.3,34481,8.4,8.2,8.6,7.0,7.3,7.5,8.1,8.7,8.4,9.2,9.2,9.4
238-08,ajoloapan,pachuca-ajoloapan,mex-m40d,110.0,345,1.0,84.2,0.3,0.2,4.0,4.1,0.3,2.4,1.8,0.0,0.0,0.1,1.6,126420,10.3,9.7,9.1,6.3,6.4,6.8,7.8,8.1,8.2,9.0,8.9,9.4
238-09,ajoloapan,tulancingo-ajoloapan,mex-m40d,110.0,69,0.4,67.3,0.5,0.1,5.1,8.2,5.8,6.7,3.5,0.0,0.0,0.4,2.0,25152,9.1,7.4,8.0,7.1,7.1,7.4,8.2,8.7,8.9,9.4,9.0,9.7
238-10,ajoloapan,sahagún-ajoloapan,mex-m40d,110.0,8,0.3,65.2,0.2,0.0,1.8,10.3,1.5,7.6,10.5,0.0,0.0,2.5,0.1,2923,10.2,10.0,9.9,7.1,6.1,7.0,9.5,8.2,7.9,8.1,7.4,8.6
238-11,ajoloapan,calpulalpan-ajoloapan,mex-m40d,110.0,9,0.1,46.6,0.3,0.0,3.1,8.0,22.3,11.4,6.6,0.0,0.0,0.8,0.8,3160,7.5,6.8,9.0,7.4,8.1,7.8,7.8,8.8,7.6,9.1,9.4,10.7
238-12,ajoloapan,sanctórum-ajoloapan,mex-m40d,110.0,23,0.1,54.7,0.3,0.7,3.0,8.9,10.2,13.4,7.3,0.1,0.0,1.2,0.1,8434,9.7,7.8,7.7,6.2,6.6,7.0,7.7,9.0,9.1,9.2,9.3,10.7
238-13,ajoloapan,san martín texmelucan-ajoloapan,mex-m40d,110.0,46,0.4,50.8,0.2,1.0,2.8,7.0,3.7,17.5,3.9,0.5,0.1,3.9,8.2,16655,10.0,8.3,8.7,6.1,6.3,6.8,7.8,8.8,9.2,8.6,9.4,10.0
239-01,pachuca,atlacomulco-pachuca,mex-m40d,129.0,213,0.6,66.5,0.4,0.7,5.7,5.1,0.9,8.0,3.2,0.2,0.0,2.6,6.1,77929,9.5,8.5,8.0,5.4,5.5,6.8,8.1,8.6,8.5,10.0,9.7,11.4
239-02,pachuca,acambay-pachuca,mex-m40d,129.0,20,0.4,86.7,0.5,0.2,3.8,4.1,0.7,2.0,0.7,0.0,0.0,0.0,0.9,7144,9.7,8.7,9.5,6.5,7.1,7.3,8.5,7.6,7.7,8.9,8.8,9.7
239-03,pachuca,jilotepec-pachuca,mex-m40d,129.0,79,0.5,84.1,0.5,0.2,7.1,3.4,0.4,3.1,0.2,0.0,0.0,0.1,0.4,28778,10.0,8.9,9.1,6.1,6.0,6.9,8.3,8.4,8.2,9.2,9.1,9.8
239-04,pachuca,querétaro-pachuca,mex-m40d,129.0,760,0.4,65.5,0.4,0.8,6.2,4.5,0.8,13.1,3.4,0.1,0.2,4.1,0.5,278212,9.9,9.3,8.9,5.8,5.9,7.1,8.2,8.4,8.3,9.2,9.0,10.0
239-05,pachuca,tula ii-pachuca,mex-m40d,129.0,66,0.6,88.0,0.2,0.0,2.0,0.4,0.1,0.6,1.6,0.0,0.0,0.0,6.5,24138,10.1,9.9,8.7,5.4,5.6,6.3,8.1,8.3,8.9,9.6,9.3,9.8
239-06,pachuca,tula i-pachuca,mex-m40d,129.0,881,0.5,85.1,0.1,0.3,5.0,2.2,0.2,1.7,1.9,0.1,0.0,1.4,1.5,322516,10.6,9.9,9.4,6.0,5.7,6.5,7.8,8.1,8.4,9.2,8.9,9.5
239-07,pachuca,atitalaquia-pachuca,mex-m40d,129.0,536,0.6,86.7,0.2,0.2,4.3,2.3,0.4,1.2,2.6,0.0,0.0,0.5,1.0,196343,10.3,9.7,8.9,5.8,5.8,6.7,8.0,8.4,8.6,9.3,9.0,9.5
239-08,pachuca,ajoloapan-pachuca,mex-m40d,129.0,347,0.9,84.2,0.3,0.3,3.5,4.2,0.5,1.6,2.6,0.0,0.0,0.2,1.7,126852,10.5,9.7,8.9,6.3,6.4,6.8,7.8,8.1,8.2,9.0,8.9,9.4
239-09,pachuca,tulancingo-pachuca,mex-m40d,129.0,529,0.8,79.0,0.3,0.3,4.7,3.3,0.7,3.8,2.6,0.0,0.0,2.9,1.6,193624,8.6,8.1,8.4,6.2,6.5,7.2,8.3,8.7,8.7,9.5,9.7,10.1
239-10,pachuca,sahagún-pachuca,mex-m40d,129.0,75,0.3,57.6,0.1,0.1,7.5,10.7,0.4,12.4,2.3,0.1,0.1,6.6,1.8,27398,8.8,8.6,8.4,6.9,7.4,8.0,8.8,8.4,8.2,9.5,8.4,8.6
239-11,pachuca,calpulalpan-pachuca,mex-m40d,129.0,68,0.7,66.8,0.4,0.2,6.0,5.9,1.2,10.6,2.6,0.0,0.0,2.5,3.1,25003,9.3,8.6,8.2,6.3,6.3,7.2,8.4,8.5,8.2,9.7,9.4,9.9
239-12,pachuca,sanctórum-pachuca,mex-m40d,129.0,237,0.4,60.5,0.2,0.6,4.2,5.4,1.5,14.4,5.5,0.3,0.0,6.6,0.4,86770,9.9,8.3,8.1,6.5,6.5,7.0,7.8,8.5,8.2,9.3,9.4,10.5
239-13,pachuca,san martín texmelucan-pachuca,mex-m40d,129.0,530,0.4,57.8,0.2,0.6,5.1,5.0,1.0,17.5,4.1,0.2,0.1,7.6,0.4,194048,10.7,9.5,8.9,6.4,5.9,6.7,7.8,8.6,8.5,8.2,8.9,9.9
240-01,tulancingo,atlacomulco-tulancingo,mex-m40d,153.0,150,0.3,57.0,0.4,0.9,4.9,6.4,2.2,10.6,3.1,0.6,0.1,5.6,7.9,55048,8.8,7.8,7.8,5.2,5.7,7.6,9.4,8.4,8.2,9.5,9.7,11.9
240-02,tulancingo,acambay-tulancingo,mex-m40d,153.0,14,0.5,82.0,0.6,0.1,4.0,6.1,1.0,4.5,0.7,0.0,0.0,0.4,0.1,4962,7.9,7.7,8.2,6.3,7.3,8.5,8.9,8.9,7.7,9.4,9.5,9.7
240-03,tulancingo,jilotepec-tulancingo,mex-m40d,153.0,44,0.3,76.8,0.4,0.2,12.1,3.4,1.3,3.7,1.1,0.1,0.0,0.5,0.1,16034,9.2,7.7,8.2,5.5,6.3,7.3,8.6,9.0,8.1,9.4,9.8,10.9
240-04,tulancingo,querétaro-tulancingo,mex-m40d,153.0,473,0.3,57.8,0.6,1.1,4.1,6.5,1.5,13.3,4.8,0.6,0.0,9.1,0.3,173200,8.4,8.1,8.4,5.8,6.5,7.6,8.8,9.0,8.4,9.3,9.1,10.6
240-05,tulancingo,tula ii-tulancingo,mex-m40d,153.0,10,0.7,92.8,0.8,0.0,2.3,0.9,0.1,0.5,0.3,0.0,0.0,0.3,1.3,3650,8.9,9.1,9.2,5.7,6.2,7.6,8.2,8.9,8.1,8.9,9.2,10.0
240-06,tulancingo,tula i-tulancingo,mex-m40d,153.0,179,0.3,62.3,0.2,0.1,4.3,4.6,2.5,8.9,6.9,0.3,0.1,8.9,0.6,65403,9.3,8.6,9.2,6.6,6.8,7.8,8.5,8.1,7.8,8.9,8.9,9.5
240-07,tulancingo,atitalaquia-tulancingo,mex-m40d,153.0,113,0.4,61.7,0.5,0.1,3.6,4.1,6.1,9.1,9.2,0.5,0.1,4.1,0.5,41406,7.6,7.5,8.1,6.7,7.2,8.0,9.2,9.1,8.5,9.5,9.0,9.6
240-08,tulancingo,ajoloapan-tulancingo,mex-m40d,153.0,67,0.5,66.0,0.5,0.2,5.9,9.1,1.6,3.9,9.7,0.1,0.0,0.4,2.1,24359,8.7,7.6,8.3,7.3,7.5,7.5,8.1,8.5,8.4,9.4,9.0,9.7
240-09,tulancingo,pachuca-tulancingo,mex-m40d,153.0,566,0.9,79.5,0.3,0.4,4.6,3.5,1.0,4.3,1.2,0.2,0.0,2.9,1.2,206980,7.8,8.0,8.3,6.2,6.7,7.3,8.7,8.9,8.8,9.5,9.7,10.1
240-10,tulancingo,sahagún-tulancingo,mex-m40d,153.0,237,0.2,55.3,0.1,0.4,4.2,4.2,0.5,18.0,3.9,0.1,0.1,10.6,2.4,86717,9.3,8.5,8.4,6.1,6.8,7.4,8.2,7.7,8.3,9.5,9.7,10.1
240-11,tulancingo,calpulalpan-tulancingo,mex-m40d,153.0,131,0.5,66.0,0.5,0.3,6.6,7.6,0.6,9.5,3.4,0.1,0.0,2.3,2.6,47822,9.2,9.5,8.7,6.1,6.8,7.3,7.9,8.5,8.4,9.5,8.9,9.2
240-12,tulancingo,sanctórum-tulancingo,mex-m40d,153.0,656,0.3,57.7,0.2,0.7,5.0,4.5,1.2,14.2,6.8,0.4,0.1,8.5,0.4,240047,10.0,8.8,8.8,6.0,6.2,6.8,7.7,8.3,8.3,9.3,9.4,10.4
240-13,tulancingo,san martín texmelucan-tulancingo,mex-m40d,153.0,1390,0.3,57.9,0.2,1.9,5.8,5.2,0.7,16.7,3.4,0.4,0.1,6.3,1.1,508795,10.5,10.0,9.3,5.8,5.8,6.8,7.9,8.2,8.4,8.3,8.9,10.1
241-01,sahagún,atlacomulco-sahagún,mex-m40d,165.0,21,0.2,26.7,0.1,0.4,3.8,2.8,0.8,19.6,5.9,0.2,0.1,35.6,3.8,7797,10.2,8.6,7.8,6.7,7.8,6.8,8.6,9.3,7.5,9.2,8.2,9.3
241-02,sahagún,acambay-sahagún,mex-m40d,165.0,1,0.4,70.3,0.7,0.0,9.0,0.4,0.4,10.5,4.7,0.0,0.0,3.2,0.4,277,12.1,8.3,5.4,3.2,7.9,6.1,7.9,8.7,9.4,10.8,5.8,14.4
241-03,sahagún,jilotepec-sahagún,mex-m40d,165.0,5,0.2,57.5,0.5,0.0,2.8,5.0,5.0,9.9,10.7,0.0,0.1,8.3,0.0,1764,11.1,9.7,8.7,7.3,6.2,6.7,8.6,7.8,7.9,8.1,9.9,8.0
241-04,sahagún,querétaro-sahagún,mex-m40d,165.0,87,0.1,23.0,0.1,0.4,4.0,2.5,1.0,40.0,7.4,0.1,0.0,21.3,0.1,31835,9.6,9.8,9.7,6.8,7.1,7.5,8.3,8.3,8.5,9.0,7.9,7.5
241-05,sahagún,tula ii-sahagún,mex-m40d,165.0,15,0.5,64.6,0.5,0.2,4.6,7.1,0.2,9.0,5.8,0.1,0.0,6.9,0.5,5473,10.5,11.1,9.9,7.0,6.8,7.3,7.7,7.6,7.7,8.9,7.5,8.0
241-06,sahagún,tula i-sahagún,mex-m40d,165.0,1,0.3,93.2,0.9,0.0,0.6,0.6,0.0,2.9,0.6,0.0,0.0,0.6,0.3,344,9.3,6.7,3.2,2.9,4.1,7.0,11.3,14.8,11.0,10.8,9.0,9.9
241-07,sahagún,atitalaquia-sahagún,mex-m40d,165.0,10,0.7,75.2,0.2,0.1,6.3,3.4,1.0,4.5,5.3,0.4,0.0,2.7,0.2,3725,11.0,9.3,8.1,6.2,7.2,7.7,9.0,7.6,9.0,10.1,7.8,7.0
241-08,sahagún,ajoloapan-sahagún,mex-m40d,165.0,8,0.0,56.7,0.3,0.0,12.2,9.1,1.5,10.8,7.8,0.6,0.0,0.3,0.7,3045,9.6,10.2,9.5,6.9,6.4,7.9,9.0,8.9,7.5,8.1,7.4,8.6
241-09,sahagún,pachuca-sahagún,mex-m40d,165.0,78,0.3,60.6,0.1,0.4,6.8,8.8,0.4,12.1,1.3,0.0,0.0,7.7,1.5,28367,8.2,8.7,8.7,6.7,7.2,8.3,8.8,8.6,8.3,9.5,8.4,8.6
241-10,sahagún,tulancingo-sahagún,mex-m40d,165.0,224,0.2,51.0,0.1,0.4,4.6,4.8,0.3,20.3,3.2,0.1,0.1,12.6,2.3,81966,9.0,8.4,8.5,6.3,7.0,7.6,8.3,7.6,8.0,9.5,9.7,10.1
241-11,sahagún,calpulalpan-sahagún,mex-m40d,165.0,62,0.3,78.6,0.2,0.1,2.6,2.6,0.2,3.1,2.6,0.1,0.0,4.5,5.1,22819,10.0,8.8,8.5,6.8,7.7,9.1,8.5,7.7,7.7,8.9,8.1,8.2
241-12,sahagún,sanctórum-sahagún,mex-m40d,165.0,71,0.5,69.3,0.3,0.1,4.3,4.4,0.5,9.8,4.8,0.0,0.0,5.1,0.9,25808,10.0,9.1,8.9,6.4,6.5,7.1,8.3,7.8,8.0,8.5,8.6,10.8
241-13,sahagún,san martín texmelucan-sahagún,mex-m40d,165.0,129,0.5,61.8,0.3,2.2,3.7,2.9,0.3,10.2,1.4,0.3,0.1,12.4,3.9,47127,10.9,9.5,9.5,6.1,6.2,6.4,7.9,8.7,8.6,8.5,8.3,9.4
242-01,calpulalpan,atlacomulco-calpulalpan,mex-m40d,182.345,23,0.4,52.5,0.5,0.1,4.1,5.3,1.5,14.1,2.0,0.1,0.0,7.5,11.9,8429,9.0,7.4,7.3,5.7,5.8,8.1,9.1,8.9,8.7,9.6,9.4,11.0
242-02,calpulalpan,acambay-calpulalpan,mex-m40d,182.345,2,0.9,75.5,0.4,0.0,2.0,4.5,6.1,8.9,0.4,0.0,0.0,1.2,0.1,687,7.8,6.3,6.6,5.1,6.8,6.8,9.8,10.5,11.1,9.9,8.2,11.1
242-03,calpulalpan,jilotepec-calpulalpan,mex-m40d,182.345,5,0.4,74.7,0.5,0.0,6.3,5.0,3.0,7.3,2.6,0.0,0.0,0.1,0.1,1969,8.0,7.6,8.1,6.0,6.8,7.8,8.8,8.3,8.7,10.1,9.5,10.3
242-04,calpulalpan,querétaro-calpulalpan,mex-m40d,182.345,101,0.1,46.5,0.5,0.3,3.9,7.4,2.4,23.5,4.4,0.2,0.1,10.5,0.2,37098,7.8,7.7,8.0,6.5,7.4,7.8,9.1,9.1,8.7,9.6,8.7,9.6
242-05,calpulalpan,tula ii-calpulalpan,mex-m40d,182.345,1,0.2,89.4,0.6,0.0,1.6,2.8,0.0,1.6,0.0,0.0,0.0,0.0,3.8,504,8.9,8.1,6.7,5.2,5.2,8.3,9.1,9.3,8.3,11.3,9.5,10.1
242-06,calpulalpan,tula i-calpulalpan,mex-m40d,182.345,15,0.2,65.6,0.5,0.1,6.3,7.2,0.5,12.4,1.5,0.3,0.0,4.5,0.9,5588,8.6,8.0,8.4,6.1,6.5,7.5,8.9,8.5,9.0,10.2,9.4,8.9
242-07,calpulalpan,atitalaquia-calpulalpan,mex-m40d,182.345,8,0.1,78.8,0.3,0.0,3.3,3.2,0.7,6.7,4.0,0.0,0.0,1.2,1.7,2973,8.7,8.3,8.0,6.1,7.0,8.5,8.7,9.1,8.6,9.9,8.0,9.1
242-08,calpulalpan,ajoloapan-calpulalpan,mex-m40d,182.345,5,0.5,66.1,0.5,0.1,5.9,8.7,0.5,14.3,2.0,0.1,0.0,0.4,0.9,2010,8.4,8.6,7.4,6.4,6.8,7.7,7.5,9.5,8.5,9.1,9.4,10.7
242-09,calpulalpan,pachuca-calpulalpan,mex-m40d,182.345,70,0.6,70.7,0.3,0.1,4.8,5.6,1.4,9.7,1.6,0.0,0.0,2.5,2.7,25497,8.8,8.3,8.0,6.1,6.4,7.5,8.4,8.8,8.7,9.7,9.4,9.9
242-10,calpulalpan,tulancingo-calpulalpan,mex-m40d,182.345,127,0.4,64.2,0.4,0.2,6.8,8.2,0.8,9.0,3.5,0.0,0.1,2.4,4.0,46568,8.7,9.1,9.0,6.3,7.2,7.5,8.2,8.3,8.1,9.5,8.9,9.2
242-11,calpulalpan,sahagún-calpulalpan,mex-m40d,182.345,67,0.3,77.5,0.2,0.1,4.1,2.7,0.2,2.5,2.0,0.0,0.0,3.6,6.8,24383,9.2,8.3,8.1,6.6,8.2,9.3,8.9,8.1,8.1,8.9,8.1,8.2
242-12,calpulalpan,sanctórum-calpulalpan,mex-m40d,182.345,294,0.3,62.1,0.1,0.6,5.6,4.8,1.0,7.5,10.2,0.0,0.0,2.8,5.0,107662,10.2,8.9,8.4,6.0,6.2,7.1,7.6,8.0,8.3,9.1,9.8,10.4
242-13,calpulalpan,san martín texmelucan-calpulalpan,mex-m40d,182.345,512,0.3,69.4,0.2,0.4,5.7,4.5,0.6,7.0,1.9,0.1,0.0,4.3,5.6,187404,10.7,10.0,9.0,5.7,5.9,7.0,8.2,8.5,8.4,7.8,8.8,10.0
243-01,sanctórum,atlacomulco-sanctórum,mex-m40d,196.5,145,0.4,47.6,0.3,0.5,6.1,6.6,2.3,19.2,3.5,1.6,0.0,7.6,4.3,53015,8.2,7.3,8.0,5.9,6.0,7.2,8.9,8.6,8.6,9.6,9.7,12.0
243-02,sanctórum,acambay-sanctórum,mex-m40d,196.5,6,0.0,66.0,0.4,0.3,6.0,4.0,4.8,14.7,1.4,0.1,0.0,2.2,0.1,2346,9.0,6.9,7.8,5.2,7.3,8.8,9.5,8.6,7.0,9.2,9.2,11.5
243-03,sanctórum,jilotepec-sanctórum,mex-m40d,196.5,18,0.2,70.8,0.4,0.6,8.2,3.1,2.7,5.8,4.0,0.0,0.0,4.2,0.0,6553,8.5,7.6,8.1,7.1,7.3,8.5,8.4,8.3,8.1,8.7,8.5,10.9
